
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending August 21, 2010 (WEEK 33)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2010
Hepatitis (Viral Acute), Type A cummulative for 2009
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2010
Hepatitis (Viral Acute), Type B cummulative for 2009
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2010
Hepatitis (Viral Acute), Type C cummulative for 2009

tab delimited data:
test
UNITED STATES	15	30	69	928	1,269	26	57	204	1,844	2,131	9	15	44	522	479						
NEW ENGLAND	-	2	5	66	67	-	1	5	37	38	-	1	4	22	43						
Conn.	-	0	2	18	14	-	0	2	11	9	-	0	3	15	33						
Maine	-	0	1	7	1	-	0	2	11	9	-	0	1	-	1						
Mass.	-	1	4	34	41	-	0	2	8	16	-	0	1	7	8						
N.H.	-	0	1	1	6	-	0	2	5	4	N	0	0	N	N						
R.I.	-	0	4	6	3	U	0	0	U	U	U	0	0	U	U						
Vt.	-	0	0	-	2	-	0	1	2	-	-	0	0	-	1						
MID. ATLANTIC	4	4	10	123	179	3	5	10	194	231	-	2	5	66	64						
N.J.	-	0	3	10	51	-	1	5	48	69	-	0	2	5	4						
N.Y. (Upstate)	3	1	3	37	28	2	1	6	37	38	-	1	3	38	31						
N.Y. City	1	1	4	42	57	-	2	4	57	44	-	0	1	-	3						
Pa.	-	1	6	34	43	1	1	5	52	80	-	0	3	23	26						
E.N. CENTRAL	-	4	10	117	200	2	8	15	269	304	2	2	8	97	65						
Ill.	-	1	5	25	95	-	2	6	56	76	-	0	1	1	4						
Ind.	-	0	2	15	15	-	1	5	35	48	-	0	2	17	13						
Mich.	-	1	4	36	44	-	2	6	73	96	1	1	6	69	22						
Ohio	-	0	4	19	26	2	2	6	72	68	1	0	1	7	23						
Wis.	-	0	3	22	20	-	1	3	33	16	-	0	1	3	3						
W.N. CENTRAL	-	1	12	42	77	-	2	15	79	87	1	0	11	21	8						
Iowa	-	0	3	5	26	-	0	2	10	25	-	0	4	1	3						
Kans.	-	0	2	8	7	-	0	2	4	5	-	0	0	-	1						
Minn.	-	0	12	13	13	-	0	13	6	14	1	0	9	9	1						
Mo.	-	0	3	13	12	-	1	5	49	29	-	0	1	9	-						
Nebr.	-	0	1	3	16	-	0	2	9	12	-	0	1	2	2						
N. Dak.	-	0	1	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	0	-	3	-	0	1	1	2	-	0	1	-	1						
S. ATLANTIC	5	8	13	229	267	12	16	40	533	584	3	4	7	111	109						
Del.	-	0	1	5	3	-	1	2	18	22	U	0	0	U	U						
D.C.	-	0	1	1	1	-	0	1	3	9	-	0	1	2	-						
Fla.	4	3	8	84	116	4	5	11	187	191	3	1	4	36	26						
Ga.	-	1	3	27	33	1	3	7	93	93	-	0	2	6	28						
Md.	-	0	4	16	29	3	1	6	37	52	-	0	2	14	16						
N.C.	-	1	5	40	30	4	1	15	56	78	-	1	3	30	13						
S.C.	-	1	4	23	36	-	1	4	34	35	-	0	0	-	1						
Va.	1	1	6	32	19	-	2	14	68	58	-	0	2	9	7						
W. Va.	-	0	2	1	-	-	0	14	37	46	-	0	5	14	18						
E.S. CENTRAL	-	1	3	26	28	2	7	13	206	210	1	3	7	84	62						
Ala.	-	0	1	5	7	-	1	5	38	64	-	0	2	3	5						
