
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending December 18, 2004 (WEEK 50)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2004
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Congenital) cummulative for 2004
Syphilis (Congenital) cummulative for 2003
Tuberculosis cummulative for 2004
Tuberculosis cummulative for 2003
Typhoid Fever cummulative for 2004
Typhoid Fever cummulative for 2003
Varicella (Chicken Pox) cummulative for 2004
Varicella (Chicken Pox) cummulative for 2003

tab delimited data:
test
UNITED STATES	7,120	6,730	302	417	10,790	11,847	273	344	17,932	16,712											
NEW ENGLAND	171	208	5	1	361	392	21	28	701	3,247											
Maine	2	8	-	-	-	21	-	-	290	781											
N.H.	4	18	3	-	17	13	-	4	-	-											
Vt.	-	1	-	-	-	9	-	-	411	826											
Mass.	110	129	-	-	239	205	14	15	-	147											
R.I.	22	25	1	-	30	45	1	2	-	5											
Conn.	33	27	1	1	75	99	6	7	-	1,488											
MID. ATLANTIC	961	847	39	64	1,924	2,123	61	78	85	41											
Upstate N.Y.	96	40	4	12	264	282	8	12	-	-											
N.Y. City	600	489	15	31	923	1,078	22	36	-	-											
N.J.	141	167	19	21	413	435	16	21	-	-											
Pa.	124	151	1	-	324	328	15	9	85	41											
E.N. CENTRAL	838	858	57	75	1,104	1,143	18	33	6,203	5,993											
Ohio	223	189	1	3	189	194	5	2	1,479	1,206											
Ind.	55	50	9	16	124	130	-	4	139	-											
Ill.	355	361	16	21	489	544	-	17	2	-											
Mich.	174	242	31	34	216	212	10	10	3,955	3,832											
Wis.	31	16	-	1	86	63	3	-	628	955											
W.N. CENTRAL	135	143	5	5	418	451	10	6	130	77											
Minn.	16	43	1	-	169	186	6	2	-	-											
Iowa	5	10	-	-	33	31	-	2	N	N											
Mo.	85	57	2	4	111	110	2	1	5	1											
N. Dak.	-	2	-	-	4	4	-	-	82	76											
S. Dak.	-	2	-	-	8	20	-	-	43	-											
Nebr.	6	6	-	1	36	27	2	1	-	-											
Kans.	23	23	2	-	57	73	-	-	-	-											
S. ATLANTIC	1,875	1,775	52	80	2,488	2,445	44	54	2,146	2,135											
Del.	9	6	1	-	17	23	-	-	5	29											
Md.	349	296	9	12	248	238	11	10	-	1											
D.C.	90	47	1	-	71	-	-	-	26	29											
Va.	95	79	3	1	277	255	10	14	562	508											
W. Va.	2	2	-	-	22	21	-	-	1,274	1,306											
N.C.	182	146	12	19	330	354	8	9	N	N											
S.C.	113	94	8	14	167	159	-	-	279	262											
Ga.	340	485	2	13	399	507	5	6	-	-											
Fla.	695	620	16	21	957	888	10	15	-	-											
E.S. CENTRAL	372	309	19	12	536	677	7	8	-	-											
Ky.	47	32	1	1	120	123	3	1	-	-											
Tenn.	123	131	8	2	230	218	4	3	-	-											
Ala.	153	111	8	7	153	229	-	4	-	-											
Miss.	49	35	2	2	33	107	-	-	-	-											
W.S. CENTRAL	1,142	892	50	78	1,038	1,746	27	30	6,120	4,551											
Ark.	39	45	-	3	110	95	-	-	-	-											
La.	265	164	-	1	-	-	-	-	51	16											
Okla.	24	61	2	1	143	147	1	1	-	-											
Tex.	814	622	48	73	785	1,504	26	29	6,069	4,535											
MOUNTAIN	323	314	44	34	500	429	8	7	2,547	668											
Mont.	3	-	-	-	14	5	-	-	-	-											
Idaho	22	12	2	3	4	8	-	1	-	-											
Wyo.	3	-	-	-	5	4	-	-	56	101											
Colo.	38	35	-	3	107	102	3	4	1,927	-											
N. Mex.	56	67	1	10	34	46	-	-	101	4											
Ariz.	155	176	41	18	219	207	2	2	-	-											
Utah	8	12	-	-	37	35	1	-	463	563											
Nev.	38	12	-	-	80	22	2	-	-	-											
PACIFIC	1,303	1,384	31	68	2,421	2,441	77	100	-	-											
Wash.	137	75	-	-	225	231	6	4	-	-											
Oreg.	27	43	-	-	74	103	2	4	-	-											
Calif.	1,127	1,252	30	66	1,979	1,943	63	91	-	-											
Alaska	5	1	-	-	35	54	-	-	-	-											
Hawaii	7	13	1	2	108	110	6	1	-	-											
Guam	-	1	-	-	15	53	-	-	112	153											
P.R.	161	196	5	14	84	100	-	-	275	590											
V.I.	4	1	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	10	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


