
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending November 29, 1997 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	53,031	62,102	426,300	399,219	2,191	1,473	265,001	295,548	2,873	3,214											
NEW ENGLAND	2,252	2,544	16,188	15,782	190	118	5,347	5,871	53	93											
Maine	51	42	912	838	17	-	61	50	-	-											
N.H.	40	85	725	697	12	14	83	150	8	7											
Vt.	32	19	385	361	8	3	46	43	2	24											
Mass.	808	1,249	6,789	6,292	103	86	1,978	1,991	36	56											
R.I.	142	166	1,725	1,706	10	-	377	462	7	6											
Conn.	1,179	983	5,652	5,888	40	15	2,802	3,175	-	-											
MID. ATLANTIC	16,043	17,301	55,774	53,730	131	47	34,697	39,408	324	277											
Upstate N.Y.	2,390	2,384	N	N	91	-	5,729	6,983	247	222											
N.Y. City	8,610	9,488	29,226	25,571	11	8	13,388	12,532	-	3											
N.J.	3,044	3,333	8,604	11,471	29	24	6,619	8,224	-	-											
Pa.	1,999	2,096	17,944	16,688	N	15	8,961	11,669	77	52											
E.N. CENTRAL	3,957	4,752	64,035	78,503	389	268	39,064	54,025	463	444											
Ohio	798	1,052	18,201	19,118	102	51	11,395	13,898	18	33											
Ind.	488	544	8,516	9,177	77	40	5,568	6,021	11	8											
Ill.	1,715	2,079	9,932	21,576	66	31	4,825	15,294	72	86											
Mich.	716	824	19,227	19,064	144	102	13,656	14,242	362	317											
Wis.	240	253	8,159	9,568	N	44	3,620	4,570	-	-											
W.N. CENTRAL	1,055	1,426	29,285	29,464	517	394	13,051	14,305	148	89											
Minn.	194	269	6,840	5,096	223	198	2,508	2,205	4	4											
Iowa	100	82	3,943	3,960	116	74	1,018	1,077	32	40											
Mo.	505	741	11,043	11,420	53	66	6,893	7,903	96	22											
N. Dak.	12	12	623	901	15	12	44	32	3	-											
S. Dak.	8	12	1,134	1,331	28	32	129	165	-	-											
Nebr.	90	93	2,110	2,580	59	-	870	996	3	8											
Kans.	146	217	3,592	4,176	23	12	1,589	1,927	10	15											
S. ATLANTIC	13,084	15,523	83,021	46,306	201	130	82,364	85,681	250	184											
Del.	214	264	1,276	1,148	5	4	1,133	1,349	-	1											
Md.	1,811	2,154	6,888	U	24	13	12,100	10,271	19	4											
D.C.	955	1,193	N	N	2	-	4,028	4,209	-	-											
Va.	1,113	1,095	10,417	10,798	N	41	7,819	8,428	24	16											
W. Va.	121	112	2,681	2,104	N	1	856	757	16	9											
N.C.	795	833	16,842	U	68	34	16,672	17,257	47	46											
S.C.	754	804	11,520	U	9	8	10,602	10,415	37	30											
Ga.	1,604	2,304	11,236	11,198	41	-	13,171	16,686	U	-											
Fla.	5,717	6,764	22,161	21,058	44	29	15,983	16,309	107	78											
E.S. CENTRAL	1,908	2,083	29,437	29,672	94	39	29,597	32,901	316	540											
Ky.	338	362	5,816	6,174	30	-	3,723	3,895	12	29											
Tenn.	745	737	11,627	12,295	46	39	10,187	10,985	221	372											
Ala.	512	569	7,817	7,763	14	-	10,949	12,448	11	8											
Miss.	313	415	4,177	3,440	4	-	4,738	5,573	72	131											
W.S. CENTRAL	5,663	6,275	55,261	54,513	67	16	36,574	36,213	465	354											
Ark.	216	245	2,296	1,591	9	5	3,953	3,656	10	8											
La.	997	1,367	9,388	6,790	6	3	9,069	7,365	219	202											
Okla.	275	245	6,779	6,777	10	5	4,398	4,429	7	1											
Tex.	4,175	4,418	36,798	39,355	42	3	19,154	20,763	229	143											
MOUNTAIN	1,527	1,794	21,889	24,005	235	137	7,716	6,923	444	527											
Mont.	41	34	1,005	1,139	24	-	46	34	21	18											
Idaho	50	36	1,470	1,399	35	23	133	93	63	96											
Wyo.	14	6	571	568	17	12	50	40	223	171											
Colo.	352	461	1,896	3,321	82	57	2,056	1,303	35	62											
N. Mex.	163	154	2,898	3,655	7	6	1,051	827	56	72											
Ariz.	374	535	10,550	9,852	N	29	3,596	3,406	25	69											
Utah	134	176	1,618	1,412	59	-	253	262	5	19											
Nev.	399	392	1,881	2,659	11	10	531	958	16	20											
PACIFIC	7,542	10,403	71,410	67,244	367	320	16,591	20,221	410	706											
Wash.	617	637	8,538	8,660	117	131	1,779	1,905	25	50											
Oreg.	286	438	4,569	4,993	76	89	684	790	3	8											
Calif.	6,510	9,128	55,389	50,749	162	89	13,343	16,689	233	445											
Alaska	40	30	1,330	1,196	12	3	329	403	-	3											
Hawaii	89	170	1,584	1,646	N	8	456	434	149	200											
Guam	2	4	193	337	N	-	27	61	-	6											
P.R.	1,975	2,166	U	U	41	U	515	601	141	141											
V.I.	95	18	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	1	-	N	N	N	U	17	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


