
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending October 19, 1996 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1996
H. influenzae, Invasive cummulative for 1995
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1995
Hepatitis (Viral), Type B cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1995
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1996
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1996

tab delimited data:
test
UNITED STATES	830	913	22,387	24,143	7,784	7,982	4	404	2	46											
NEW ENGLAND	24	36	319	251	159	185	-	11	-	4											
Maine	-	3	16	26	2	7	-	-	-	-											
N.H.	9	9	14	11	14	18	-	-	-	-											
Vt.	1	2	7	5	10	5	-	1	-	1											
Mass.	12	11	165	105	55	71	-	9	-	3											
R.I.	2	5	17	28	9	8	-	-	-	-											
Conn.	-	6	100	76	69	76	-	1	-	-											
MID. ATLANTIC	150	133	1,519	1,476	1,200	1,134	-	23	-	5											
Upstate N.Y.	44	36	363	373	280	309	-	-	-	-											
N.Y. City	31	32	485	695	491	342	-	9	-	3											
N.J.	48	18	278	223	205	308	-	3	-	-											
Pa.	27	47	393	185	224	175	-	11	-	2											
E.N. CENTRAL	137	155	1,856	2,686	803	909	-	5	-	7											
Ohio	80	77	636	1,512	105	91	-	2	-	3											
Ind.	12	19	256	152	128	185	-	-	-	-											
Ill.	32	40	460	549	210	240	-	2	-	1											
Mich.	7	17	356	305	305	330	-	-	-	3											
Wis.	6	2	148	168	55	63	-	1	-	-											
W.N. CENTRAL	40	69	2,014	1,596	364	524	-	20	-	2											
Minn.	25	38	108	163	51	49	-	16	-	2											
Iowa	5	3	305	70	62	41	-	-	-	-											
Mo.	7	21	954	1,123	179	359	-	3	-	-											
N. Dak.	-	-	110	22	2	4	-	-	-	-											
S. Dak.	1	1	41	54	5	2	-	-	-	-											
Nebr.	1	3	190	41	36	28	-	-	-	-											
Kans.	1	3	306	123	29	41	-	1	-	-											
S. ATLANTIC	158	177	1,159	942	1,215	1,031	-	5	-	9											
Del.	2	-	15	9	7	7	-	1	-	-											
Md.	51	58	200	179	246	209	-	-	-	2											
D.C.	6	-	35	22	29	19	-	1	-	-											
Va.	9	26	140	173	117	93	-	-	-	3											
W. Va.	7	7	13	21	21	45	-	-	-	-											
N.C.	22	25	139	89	277	224	-	3	-	1											
S.C.	4	2	44	40	74	43	-	-	-	-											
Ga.	37	54	150	52	32	62	-	-	-	2											
Fla.	20	5	423	357	412	329	-	-	-	1											
E.S. CENTRAL	25	10	1,048	1,678	668	692	-	2	-	-											
Ky.	4	4	38	41	52	60	-	-	-	-											
Tenn.	12	-	687	1,400	381	547	-	2	-	-											
Ala.	8	5	148	72	57	85	-	-	-	-											
Miss.	1	1	175	165	178	U	-	-	-	-											
W.S. CENTRAL	34	57	4,760	3,576	1,048	1,111	-	26	-	2											
Ark.	-	6	417	469	65	53	-	-	-	-											
La.	4	1	157	111	120	163	-	-	-	-											
Okla.	27	21	1,980	928	59	139	-	-	-	-											
Tex.	3	29	2,206	2,068	804	756	-	26	-	2											
MOUNTAIN	86	99	3,581	3,363	914	686	-	152	-	5											
Mont.	-	-	98	124	12	19	-	-	-	-											
Idaho	1	3	191	273	76	80	-	1	-	-											
Wyo.	35	6	29	97	36	24	-	1	-	-											
Colo.	13	15	383	434	117	106	-	4	-	3											
N. Mex.	10	12	316	696	318	258	-	16	-	-											
Ariz.	11	25	1,425	915	210	97	-	8	-	-											
Utah	8	10	813	596	81	53	-	117	-	2											
Nev.	8	28	326	228	64	49	-	5	-	-											
PACIFIC	176	177	6,131	8,575	1,413	1,710	4	160	2	12											
Wash.	4	9	471	715	83	156	-	51	-	-											
Oreg.	22	23	702	2,265	87	99	-	4	-	-											
Calif.	146	140	4,861	5,410	1,217	1,431	-	36	-	5											
Alaska	2	1	36	41	14	11	-	63	-	-											
Hawaii	2	4	61	144	12	13	4	6	2	7											
Guam	-	-	2	7	-	4	U	-	U	-											
P.R.	1	3	99	84	310	503	-	7	-	-											
V.I.	-	-	-	8	-	14	U	-	U	-											
Amer. Samoa	-	-	-	6	-	-	U	-	U	-											
C.N.M.I.	10	11	1	24	5	22	U	-	U	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1996 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


