
TABLE I.  Provisional cases of infrequently reported notifiable diseases (<1,000 cases reported during the preceding year), United States, week ending September 5, 2009 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Disease
Current week
Cummulative for 2009
5-year weekly average†
Total cases reported for year 2008
Total cases reported for year 2007
Total cases reported for year 2006
Total cases reported for year 2005
Total cases reported for year 2004
States reporting cases during current week (No.)

tab delimited data:
test
Anthrax	-	-	0	-	1	1	-	-		
Botulism:										
foodborne	-	12	1	17	32	20	19	16		
infant	-	31	2	109	85	97	85	87		
other(wound & unspecified)	1	17	1	19	27	48	31	30	CA (1 )	
Brucellosis	3	63	2	80	131	121	120	114	PA (1 ), FL (1 ), CA (1 )	
Chancroid	-	19	0	25	23	33	17	30		
Cholera	-	4	0	5	7	9	8	6		
Cyclosporiasis §	2	99	3	139	93	137	543	160	FL (2 )	
Diphtheria	-	-	-	-	-	-	-	-		
Domestic arboviral diseases §, ¶ :										
California serogroup	-	9	5	62	55	67	80	112		
eastern equine	-	1	1	4	4	8	21	6		
Powassan	-	1	0	2	7	1	1	1		
St. Louis	-	7	1	13	9	10	13	12		
western equine	-	-	-	-	-	-	-	-		
Ehrlichiosis/Anaplasmosis §,**:										
Ehrlichia chaffeensis	3	473	20	1,137	828	578	506	338	NY (1 ), SC (1 ), CA (1 )	
Ehrlichia ewingii	-	3	0	9	-	-	-	-		
Anaplasma phagocytophilum	6	341	17	1,026	834	646	786	537	NY (5 ), NE (1 )	
undetermined	-	75	5	180	337	231	112	59		
Haemophilus influenzae ††, invasive disease (age &lt;5 yrs):										
serotype B	-	16	0	30	22	29	9	19		
nonserotype B	1	141	2	244	199	175	135	135	MN (1 )	
unknown serotype	1	146	3	163	180	179	217	177	MD (1 )	
Hansen disease §	-	45	1	80	101	66	87	105		
Hantavirus pulmonary syndrome §	-	6	1	18	32	40	26	24		
Hemolytic uremic syndrome, post-diarrheal §	-	124	8	330	292	288	221	200		
Hepatitis C viral, acute	7	1,323	15	878	845	766	652	720	MI (1 ), MD (1 ), WV (1 ), KY (1 ), OK (1 ), WA (1 ), CA (1 )	
HIV infection, pediatric (age &lt;13 yrs) §§	-	-	2	-	-	-	380	436		
Influenza-associated pediatric mortality §, ¶¶	1	113	0	90	77	43	45	-	MS (1 )	
Listeriosis	6	434	21	759	808	884	896	753	NY (3 ), MI (1 ), OK (1 ), CA (1 )	
Measles ***	-	55	1	140	43	55	66	37		
Meningococcal disease, invasive ††† :										
A,C,Y, and W-135	2	183	4	330	325	318	297	-	MN (1 ), OK (1 )	
serogroup B	-	96	2	188	167	193	156	-		
other serogroup	-	18	0	38	35	32	27	-		
unknown serogroup	4	317	8	616	550	651	765	-	PA (1 ), MD (1 ), CA (2 )	
Mumps	7	252	13	454	800	6,584	314	258	NY (2 ), NYC (3 ), IL (1 ), NV (1 )	
Novel influenza A infection virus §§§	-	&#167;&#167;&#167;	0	2	4	N	N	N		
Plague	-	6	0	3	7	17	8	3		
Poliomyelitis, paralytic	-	-	-	-	-	-	1	-		
Poliovirus infection, nonparalytic §	-	-	-	-	-	N	N	N		
Psittacosis §	-	7	0	8	12	21	16	12		
Q fever total §,¶¶¶:	1	55	3	124	171	169	136	70		
acute	1	46	1	110	-	-	-	-	NE (1 )	
chronic	-	9	-	14	-	-	-	-		
Rabies, human	-	1	0	2	1	3	2	7		
Rubella ****	-	4	0	16	12	11	11	10		
Rubella, congenital syndrome	-	1	-	-	-	1	1	-		
SARS CoV §, ††††	-	-	-	-	-	-	-	-		
Smallpox §	-	-	-	-	-	-	-	-		
Streptococcal toxic-shock syndrome §	2	99	1	157	132	125	129	132	CT (2 )	
Syphilis, congenital (age &lt;1 yr)	-	117	8	434	430	349	329	353		
Tetanus	-	6	1	19	28	41	27	34		
Toxic-shock syndrome (staphylococcal) §	2	54	2	71	92	101	90	95	NY (1 ), CA (1 )	
Trichinellosis	-	12	0	39	5	15	16	5		
Tularemia	1	42	4	123	137	95	154	134	AR (1 )	
Typhoid fever	3	228	11	449	434	353	324	322	CA (3 )	
Vancomycin-intermediate Staphylococcus aureus §	3	50	1	63	37	6	2	-	NY (1 ), FL (2 )	
Vancomycin-resistant Staphylococcus aureus §	-	-	-	-	2	1	3	1		
Vibriosis (non-cholera Vibrio species infections) §	14	314	11	492	549	N	N	N	OH (1 ), MD (1 ), FL (5 ), AZ (3 ), WA (2 ), CA (2 )	
Yellow fever	-	-	-	-	-	-	-	-		

-: No reported cases
N: Not reportable
Cum: Cumulative year-to-date counts.

* Incidence data for reporting years 2008 and 2009 are provisional, whereas data for 
2004, 2005, 2006, and 2007 are finalized.

† Calculated by summing the incidence counts for the current week, the 2 weeks preceding the current week, and the 2 weeks 
following the current week, for a total of 5 preceding years.  The total sum of incident cases is then 
divided by 25 weeks. Additional information is available at 
http://wwwn.cdc.gov/nndss/document/5yearweeklyaverage.pdf.

§ Not reportable in all states.  Data from states where the condition is not reportable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatic mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.

¶ Includes both neuroinvasive and non-neuroinvasive. Updated weekly from reports to the Division of Vector-Borne Infectious 
Diseases, National Center for Zoonotic, Vector-Borne, and Enteric Diseases (ArboNET Surveillance). Data for 
West Nile virus are available in Table II.

** The names of the reporting categories changed in 2008 as a result of revisions to the case definitions. Cases 
reported prior to 2008 were reported in the categories: Ehrlichiosis, human monocytic (analogous to E. chaffeensis); 
