
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending November 3, 2007 (WEEK 44)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	10,911	20,512	25,327	865,097	867,973	122	144	658	6,298	6,699	139	83	964	9,152	4,896						
NEW ENGLAND	187	699	1,357	28,932	28,421	-	0	1	2	-	2	5	39	283	346						
Conn.	-	217	829	8,684	8,404	N	0	0	N	N	-	0	39	39	38						
Maine	45	50	74	2,168	1,919	-	0	0	-	-	-	1	6	45	40						
Mass.	-	301	480	12,943	12,735	-	0	0	-	-	2	2	11	107	169						
N.H.	52	39	74	1,801	1,659	-	0	1	2	-	-	1	5	47	41						
R.I.	78	62	106	2,587	2,721	-	0	0	-	-	-	0	3	8	14						
Vt.	12	20	45	749	983	N	0	0	N	N	-	1	3	37	44						
MID. ATLANTIC	1,263	2,735	4,284	119,255	106,340	-	0	0	-	-	8	10	113	1,201	575						
N.J.	-	399	528	16,859	17,201	N	0	0	N	N	-	0	6	41	42						
N.Y. (Upstate)	730	515	2,758	22,820	20,558	N	0	0	N	N	6	3	20	218	145						
N.Y. City	-	951	1,982	41,123	34,999	N	0	0	N	N	-	1	6	79	134						
Pa.	533	754	1,760	38,453	33,582	N	0	0	N	N	2	4	103	863	254						
E.N. CENTRAL	317	3,135	6,220	139,299	145,187	-	1	3	26	39	21	18	130	1,537	1,220						
Ill.	-	945	1,367	39,704	45,773	-	0	0	-	-	-	2	13	145	185						
Ind.	-	397	646	17,179	16,797	-	0	0	-	-	4	1	12	92	86						
Mich.	124	705	1,059	29,181	30,227	-	0	3	17	33	1	3	11	155	128						
Ohio	69	750	3,647	37,564	34,938	-	0	1	9	6	12	5	61	519	318						
Wis.	124	367	443	15,671	17,452	N	0	0	N	N	4	6	58	626	503						
