
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending October 18, 2008 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2008
Pertussis cummulative for 2007
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2008
Rabies, animal cummulative for 2007
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2008
Rocky Mountain Spotted Fever cummulative for 2007

tab delimited data:
test
UNITED STATES	58	146	849	6,357	7,862	43	103	152	4,021	5,150	19	27	195	1,752	1,764						
NEW ENGLAND	-	15	49	543	1,224	4	7	21	300	459	-	0	1	2	8						
Conn.	-	1	4	34	76	4	4	17	169	194	-	0	0	-	-						
Maine	-	0	5	26	71	-	1	5	38	74	N	0	1	N	N						
Mass.	-	12	33	420	952	N	0	0	N	N	-	0	1	1	7						
N.H.	-	0	4	30	68	-	1	3	35	45	-	0	1	1	1						
R.I.	-	0	25	22	19	N	0	4	N	N	-	0	0	-	-						
Vt.	-	0	6	11	38	-	1	6	58	146	-	0	0	-	-						
MID. ATLANTIC	7	19	43	735	1,032	11	22	43	1,021	854	-	1	5	60	70						
N.J.	-	0	9	4	183	-	0	0	-	-	-	0	2	2	26						
N.Y. (Upstate)	-	6	24	341	477	11	9	20	425	443	-	0	2	15	6						
N.Y. City	-	1	6	46	113	-	0	2	13	39	-	0	2	22	23						
Pa.	7	9	23	344	259	-	13	28	583	372	-	0	2	21	15						
E.N. CENTRAL	13	21	189	1,051	1,337	1	4	28	229	384	2	1	12	106	53						
Ill.	-	3	9	155	152	-	1	21	97	109	-	1	9	69	34						
Ind.	5	1	15	69	52	-	0	2	9	11	-	0	3	7	5						
Mich.	1	5	13	202	253	-	1	8	67	194	-	0	1	3	3						
Ohio	7	6	176	564	585	1	1	7	56	70	2	0	4	26	10						
Wis.	-	2	8	61	295	N	0	0	N	N	-	0	1	1	1						
W.N. CENTRAL	17	12	142	598	528	-	3	12	157	235	2	4	34	421	349						
Iowa	-	1	9	64	129	-	0	2	20	29	-	0	2	6	15						
Kans.	1	1	7	41	93	-	0	7	-	97	-	0	0	-	12						
Minn.	5	2	131	192	111	-	0	10	54	28	-	0	4	-	1						
Mo.	11	3	18	209	74	-	0	9	47	38	2	3	34	392	303						
Nebr.	-	1	9	76	58	-	0	0	-	-	-	0	4	20	13						
N. Dak.	-	0	5	1	7	-	0	8	24	21	-	0	0	-	-						
S. Dak.	-	0	3	15	56	-	0	2	12	22	-	0	1	3	5						
S. ATLANTIC	8	14	50	665	803	19	37	101	1,726	1,873	15	10	69	666	832						
Del.	-	0	3	14	10	-	0	0	-	-	-	0	3	25	16						
D.C.	-	0	1	5	8	-	0	0	-	-	-	0	2	7	3						
Fla.	8	3	20	235	189	-	0	77	116	128	1	0	3	15	14						
Ga.	-	1	6	59	33	-	6	42	288	248	2	1	8	64	56						
Md.	-	2	8	80	94	-	8	17	342	363	-	1	5	54	54						
N.C.	-	0	38	79	273	11	9	16	389	417	12	0	55	343	521						
S.C.	-	2	22	87	66	-	0	0	-	46	-	0	5	32	61						
Va.	-	2	8	101	103	7	12	24	518	607	-	1	15	120	102						
W. Va.	-	0	2	5	27	1	1	11	73	64	-	0	1	6	5						
E.S. CENTRAL	2	6	13	227	397	2	1	7	91	141	-	3	22	245	246						
Ala.	-	0	5	30	84	-	0	0	-	-	-	1	8	71	81						
Ky.	1	1	8	59	22	2	0	4	41	18	-	0	1	1	5						
Miss.	1	2	9	77	220	-	0	1	2	2	-	0	3	6	17						
Tenn.	-	1	6	61	71	-	0	6	48	121	-	1	18	167	143						
W.S. CENTRAL	-	20	198	1,008	885	4	2	40	83	917	-	1	153	220	172						
Ark.	-	1	11	46	147	-	1	6	45	27	-	0	14	44	89						
