
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending October 27, 2012 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2012
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2012
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2012
Syphillis, primary & secondary cummulative for 2011

tab delimited data:
test
UNITED STATES	104	280	803	9,982	13,170	7	20	58	704	938	67	274	331	11,252	11,484						
NEW ENGLAND	3	12	27	467	659	-	1	4	32	45	2	7	23	348	316						
Conn.	-	6	13	221	283	-	0	2	9	10	-	0	13	33	38						
Maine	1	2	7	79	107	-	0	1	2	4	-	0	5	14	11						
Mass.	-	0	4	29	32	-	0	2	15	17	2	6	13	239	207						
N.H.	-	1	6	55	93	-	0	1	5	5	-	0	2	22	17						
R.I.	-	0	5	40	83	-	0	1	1	3	-	0	6	36	35						
Vt.	2	1	4	43	61	-	0	1	-	6	-	0	1	4	8						
MID. ATLANTIC	20	45	157	1,473	1,975	1	2	11	72	97	9	34	48	1,375	1,392						
N.J.	-	7	26	258	535	-	0	2	10	35	-	4	8	141	195						
N.Y. (Upstate)	20	18	108	700	859	1	1	10	45	34	9	4	12	171	147						
N.Y. City	-	14	24	515	581	-	0	2	17	28	-	17	25	679	761						
Pa.	N	0	0	N	N	N	0	0	N	N	-	9	17	384	289						
E.N. CENTRAL	31	60	101	2,150	2,577	2	3	10	141	148	3	30	62	1,163	1,522						
Ill.	N	0	0	N	N	-	0	0	-	-	1	10	54	437	708						
Ind.	-	13	33	465	630	-	1	2	23	32	-	3	10	172	145						
Mich.	3	12	25	406	565	-	0	3	26	32	-	4	13	172	243						
Ohio	21	23	46	920	990	2	1	6	72	67	-	7	15	316	372						
Wis.	7	9	29	359	392	-	0	2	20	17	2	2	5	66	54						
W.N. CENTRAL	-	12	58	475	584	-	1	3	36	49	-	5	14	228	278						
Iowa	N	0	0	N	N	N	0	0	N	N	-	1	4	45	19						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	4	19	23						
Minn.	-	9	26	346	446	-	0	3	25	38	-	0	4	28	119						
Mo.	N	0	0	N	N	-	0	0	-	-	-	2	9	120	110						
Nebr.	-	2	8	106	95	-	0	2	10	10	-	0	2	3	6						
N. Dak.	-	0	38	23	43	-	0	2	1	1	-	0	1	2	1						
S. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	2	11	-						
S. ATLANTIC	22	59	193	2,307	3,204	3	4	21	180	240	14	65	98	2,710	2,859						
Del.	-	0	5	25	40	-	0	1	1	-	-	0	6	30	17						
D.C.	-	1	5	45	41	-	0	1	3	5	2	3	9	142	138						
Fla.	8	19	48	774	1,101	1	1	8	61	102	4	25	36	1,073	1,042						
Ga.	9	16	48	644	914	2	2	5	60	61	8	11	59	521	553						
Md.	5	7	22	267	485	-	0	5	24	36	-	7	15	292	376						
N.C.	N	0	0	N	N	N	0	0	N	N	-	6	21	271	365						
S.C.	-	6	16	270	368	-	0	3	16	23	-	4	10	181	189						
Va.	N	0	0	N	N	-	0	0	-	-	-	3	40	197	177						
W. Va.	-	5	83	282	255	-	0	8	15	13	-	0	2	3	2						
E.S. CENTRAL	10	17	50	722	945	-	1	5	43	73	8	14	32	574	678						
Ala.	-	0	0	-	-	-	0	0	-	-	-	3	9	110	197						
Ky.	-	4	9	149	180	-	0	1	7	20	3	2	9	111	102						
Miss.	-	0	0	-	-	-	0	0	-	-	5	3	21	148	155						
Tenn.	10	14	47	573	765	-	1	4	36	53	-	5	14	205	224						
W.S. CENTRAL	13	26	188	1,191	1,556	1	3	12	105	146	21	42	54	1,801	1,559						
Ark.	3	3	14	128	179	1	0	3	12	11	-	3	15	141	161						
La.	-	3	18	148	184	-	0	2	11	17	-	6	13	227	366						
Okla.	N	0	0	N	N	-	0	0	-	-	-	1	5	60	68						
Tex.	10	22	156	915	1,193	-	2	11	82	118	21	31	44	1,373	964						
MOUNTAIN	2	24	48	1,081	1,539	-	2	6	79	128	3	11	21	491	516						
Ariz.	2	12	27	546	652	-	1	3	40	52	-	4	11	157	221						
Colo.	-	6	17	244	422	-	0	3	14	30	-	3	9	149	101						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	3	17	10						
Mont.	-	0	0	-	-	N	0	0	N	N	-	0	1	-	6						
Nev.	-	0	0	-	-	-	0	0	-	-	3	2	8	83	112						
N. Mex.	-	5	14	201	274	-	0	4	14	22	-	1	5	65	55						
Utah	-	2	9	64	171	-	0	2	10	24	-	0	2	17	11						
Wyo.	-	0	3	26	20	-	0	1	1	-	-	0	1	3	-						
PACIFIC	3	2	8	116	131	-	0	2	16	12	7	60	88	2,562	2,364						
Alaska	3	2	8	114	126	-	0	2	16	10	-	0	2	9	1						
Calif.	N	0	0	N	N	N	0	0	N	N	6	51	78	2,182	2,003						
Hawaii	-	0	1	2	5	-	0	0	-	2	-	0	3	6	10						
Oreg.	N	0	0	N	N	N	0	0	N	N	-	3	11	171	74						
Wash.	N	0	0	N	N	N	0	0	N	N	1	5	12	194	276						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	8	5	16	234	197						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes drug resistant and susceptible cases of invasive Streptococcus pneumoniae disease among
children <5 years and among all ages.  Case definition: Isolation of S. pneumoniae from a normally
sterile body site (e.g. blood or cerebrospinal fluid).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


