
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 26, 2009 (WEEK 51)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2009
Chlamydia† cummulative for 2008
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2009
Coccidioidomycosis cummulative for 2008
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2009
Cryptosporidiosis cummulative for 2008

tab delimited data:
test
UNITED STATES	5,332	22,375	26,517	1,096,477	1,169,074	222	245	520	12,522	7,042	40	114	369	6,564	8,678						
NEW ENGLAND	428	760	1,655	38,977	36,903	-	0	1	1	1	-	6	45	413	389						
Conn.	161	225	1,306	11,345	10,988	N	0	0	N	N	-	0	38	38	41						
Maine	-	47	75	2,359	2,528	N	0	0	N	N	-	0	4	45	46						
Mass.	208	375	944	19,007	16,926	N	0	0	N	N	-	2	16	164	169						
N.H.	-	34	61	1,577	2,054	-	0	1	1	1	-	1	5	72	59						
R.I.	59	63	244	3,566	3,253	-	0	0	-	-	-	0	8	20	10						
Vt.	-	22	63	1,123	1,154	N	0	0	N	N	-	1	9	74	64						
MID. ATLANTIC	1,898	3,015	6,734	151,954	144,437	-	0	0	-	-	5	13	37	772	728						
N.J.	-	431	838	20,556	21,820	N	0	0	N	N	-	1	5	42	40						
N.Y. (Upstate)	776	598	4,563	31,503	27,318	N	0	0	N	N	1	3	12	209	261						
N.Y. City	637	1,160	1,956	58,268	54,401	N	0	0	N	N	-	1	8	72	106						
Pa.	485	826	1,001	41,627	40,898	N	0	0	N	N	4	8	19	449	321						
E.N. CENTRAL	25	3,373	4,281	164,561	189,435	-	1	4	35	42	2	27	54	1,431	2,125						
Ill.	1	1,046	1,426	48,929	57,942	N	0	0	N	N	-	2	8	139	203						
Ind.	-	404	695	20,791	21,282	N	0	0	N	N	-	4	17	185	186						
Mich.	-	869	1,332	43,873	43,856	-	0	3	19	31	-	5	11	266	273						
Ohio	24	677	1,068	33,446	45,572	-	0	2	16	11	2	7	16	377	682						
Wis.	-	357	463	17,522	20,783	N	0	0	N	N	-	7	24	464	781						
W.N. CENTRAL	254	1,324	1,696	65,329	66,236	-	0	1	10	3	11	18	61	1,008	970						
Iowa	-	173	256	9,055	9,107	N	0	0	N	N	1	3	14	202	283						
Kans.	1	178	561	9,665	8,906	N	0	0	N	N	-	1	6	61	83						
Minn.	-	253	338	12,222	14,053	-	0	0	-	-	10	4	34	346	223						
Mo.	253	508	638	25,331	24,130	-	0	1	10	3	-	3	12	180	177						
Nebr.	-	101	225	5,186	5,343	N	0	0	N	N	-	2	9	111	112						
N. Dak.	-	32	89	1,725	1,822	N	0	0	N	N	-	0	10	13	6						
S. Dak.	-	53	80	2,145	2,875	N	0	0	N	N	-	1	10	95	86						
