
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending September 30, 2006 (WEEK 39)*

column labels in same order that data fields appears in each record below:
Reporting Area
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2006
West Nile virus disease † Neuroinvasive cummulative for 2005
West Nile virus disease † Non-neuroinvasive current week
West Nile virus disease † Non-neuroinvasive previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive cummulative for 2006
West Nile virus disease † Non-neuroinvasive cummulative for 2005

tab delimited data:
test
UNITED STATES	-	1	160	1,067	1,212	1	1	339	1,817	1,632											
NEW ENGLAND	-	0	3	8	9	-	0	2	3	4											
Conn.	-	0	2	6	4	-	0	1	2	2											
Maine	-	0	0	-	-	-	0	0	-	-											
Mass.	-	0	1	2	4	-	0	1	1	2											
N.H.	-	0	0	-	-	-	0	0	-	-											
R.I.	-	0	0	-	1	-	0	0	-	-											
Vt.	-	0	0	-	-	-	0	0	-	-											
MID. ATLANTIC	-	0	6	16	45	-	0	3	6	21											
N.J.	-	0	2	2	3	-	0	1	2	3											
N.Y. (Upstate)	-	0	1	-	18	-	0	1	-	4											
N.Y. City	-	0	4	7	10	-	0	2	3	3											
Pa.	-	0	2	7	14	-	0	1	1	11											
E.N. CENTRAL	-	0	35	176	250	-	0	18	70	152											
Ill.	-	0	21	105	133	-	0	16	49	113											
Ind.	-	0	4	11	10	-	0	2	5	11											
Mich.	-	0	8	27	52	-	0	1	2	8											
Ohio	-	0	11	23	45	-	0	3	6	14											
Wis.	-	0	2	10	10	-	0	2	8	6											
W.N. CENTRAL	-	0	29	182	158	-	0	72	368	458											
Iowa	-	0	2	15	13	-	0	4	12	23											
Kans.	-	0	3	14	12	-	0	3	9	N											
Minn.	-	0	6	28	17	-	0	7	34	27											
Mo.	-	0	9	37	16	-	0	3	10	13											
Nebr.	-	0	7	33	53	-	0	24	123	129											
N. Dak.	-	0	4	19	12	-	0	26	113	74											
S. Dak.	-	0	7	36	35	-	0	21	67	192											
S. ATLANTIC	-	0	3	8	29	-	0	2	5	26											
Del.	-	0	0	-	1	-	0	1	-	-											
D.C.	-	0	1	-	3	-	0	1	1	1											
Fla.	-	0	2	3	8	-	0	0	-	11											
Ga.	-	0	1	2	7	-	0	2	4	10											
Md.	-	0	1	2	4	-	0	0	-	1											
N.C.	-	0	0	-	2	-	0	0	-	2											
S.C.	-	0	1	-	4	-	0	0	-	-											
Va.	-	0	0	-	-	-	0	0	-	1											
W. Va.	-	0	1	1	-	N	0	0	N	N											
E.S. CENTRAL	-	0	12	86	61	-	0	14	75	32											
Ala.	-	0	1	4	6	-	0	2	-	2											
Ky.	-	0	1	2	4	-	0	1	1	-											
Miss.	-	0	9	73	38	-	0	14	73	28											
Tenn.	-	0	3	7	13	-	0	1	1	2											
W.S. CENTRAL	-	1	52	266	235	-	0	25	134	143											
Ark.	-	0	4	18	12	-	0	2	5	15											
La.	-	0	14	66	102	-	0	8	49	53											
Okla.	-	0	6	19	12	-	0	2	9	10											
Tex.	-	0	32	163	109	-	0	14	71	65											
MOUNTAIN	-	0	59	261	128	1	0	196	973	223											
Ariz.	-	0	8	15	40	-	0	5	14	47											
Colo.	-	0	10	54	20	-	0	43	219	82											
Idaho	-	0	29	94	3	-	0	128	542	10											
Mont.	-	0	3	10	8	-	0	7	19	17											
Nev.	-	0	9	34	13	-	0	13	73	17											
N. Mex.	-	0	1	1	18	-	0	1	2	13											
Utah	-	0	8	42	21	-	0	17	77	31											
Wyo.	-	0	5	11	5	1	0	6	27	6											
PACIFIC	-	0	15	64	297	-	0	42	183	573											
Alaska	-	0	0	-	-	-	0	0	-	-											
Calif.	-	0	15	62	296	-	0	33	162	567											
Hawaii	-	0	0	-	-	-	0	0	-	-											
Oreg.	-	0	1	2	1	-	0	9	19	6											
Wash.	-	0	0	-	-	-	0	2	2	-											
Amer. Samoa	U	0	0	U	U	U	0	0	U	U											
C.N.M.I.	U	0	0	U	U	U	0	0	U	U											
Guam	-	0	0	-	-	-	0	0	-	-											
P.R.	-	0	0	-	-	-	0	0	-	-											
V.I.	-	0	0	-	-	-	0	0	-	-											

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Infectious 
Diseases (ArboNet Surveillance).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


