
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending October 11, 2008 (WEEK 41)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2008
Pertussis cummulative for 2007
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2008
Rabies, animal cummulative for 2007
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2008
Rocky Mountain Spotted Fever cummulative for 2007

tab delimited data:
test
UNITED STATES	44	146	849	6,194	7,634	47	96	141	3,767	5,046	20	29	195	1,708	1,734						
NEW ENGLAND	-	15	49	508	1,190	7	7	20	296	451	-	0	1	2	7						
Conn.	-	0	3	-	75	6	4	17	165	189	-	0	0	-	-						
Maine	-	0	5	26	67	-	1	5	38	73	N	0	0	N	N						
Mass.	-	12	33	420	928	N	0	0	N	N	-	0	1	1	7						
N.H.	-	0	4	29	66	1	1	3	35	45	-	0	1	1	-						
R.I.	-	0	25	22	18	N	0	0	N	N	-	0	0	-	-						
Vt.	-	0	6	11	36	-	1	6	58	144	-	0	0	-	-						
MID. ATLANTIC	8	20	43	727	1,003	8	22	43	1,010	833	1	1	5	58	70						
N.J.	-	0	9	4	178	-	0	0	-	-	-	0	2	2	26						
N.Y. (Upstate)	6	6	24	341	470	8	9	20	414	429	-	0	2	15	6						
N.Y. City	-	1	6	46	109	-	0	2	13	38	-	0	2	20	23						
Pa.	2	9	23	336	246	-	13	28	583	366	1	0	2	21	15						
E.N. CENTRAL	7	19	189	997	1,315	2	5	28	222	379	-	1	12	101	52						
Ill.	-	3	9	131	145	-	1	21	91	108	-	1	9	67	33						
Ind.	2	0	15	64	48	1	0	2	9	11	-	0	3	7	5						
Mich.	5	4	12	188	251	1	1	8	67	192	-	0	1	3	3						
Ohio	-	6	176	556	580	-	1	7	55	68	-	0	4	24	10						
Wis.	-	2	8	58	291	N	0	0	N	N	-	0	0	-	1						
W.N. CENTRAL	7	12	142	572	517	11	3	12	157	231	-	4	34	401	342						
Iowa	-	1	9	64	127	1	0	2	20	27	-	0	2	6	15						
Kans.	-	1	5	38	88	-	0	7	-	97	-	0	0	-	12						
Minn.	3	2	131	186	111	9	0	10	54	27	-	0	4	-	1						
Mo.	4	3	18	192	71	1	0	9	47	38	-	3	34	372	296						
Nebr.	-	1	9	76	57	-	0	0	-	-	-	0	4	20	13						
N. Dak.	-	0	5	1	7	-	0	8	24	21	-	0	0	-	-						
S. Dak.	-	0	3	15	56	-	0	2	12	21	-	0	1	3	5						
S. ATLANTIC	6	14	50	652	779	10	38	101	1,686	1,834	19	10	69	651	823						
Del.	1	0	3	12	10	-	0	0	-	-	-	0	3	25	16						
D.C.	-	0	1	5	8	-	0	0	-	-	-	0	2	7	3						
Fla.	5	3	20	227	186	-	0	77	111	128	-	0	3	14	13						
Ga.	-	1	6	56	33	-	7	42	288	240	3	1	8	62	56						
Md.	-	2	8	80	94	-	9	17	342	354	-	1	5	54	53						
N.C.	-	0	38	79	255	10	9	16	378	410	16	0	55	331	519						
S.C.	-	2	22	87	65	-	0	0	-	46	-	0	5	32	60						
Va.	-	2	8	101	101	-	12	24	496	592	-	1	15	120	98						
W. Va.	-	0	2	5	27	-	1	11	71	64	-	0	1	6	5						
E.S. CENTRAL	1	6	13	224	390	1	2	7	89	137	-	4	22	245	241						
Ala.	-	0	5	30	82	-	0	0	-	-	-	1	8	71	77						
Ky.	-	1	8	57	22	1	0	4	39	18	-	0	1	1	5						
Miss.	1	2	9	76	215	-	0	1	2	2	-	0	3	6	17						
Tenn.	-	1	6	61	71	-	0	6	48	117	-	2	18	167	142						
W.S. CENTRAL	-	20	198	1,001	871	-	2	40	79	901	-	1	153	219	165						
Ark.	-	1	11	46	146	-	1	6	45	26	-	0	14	44	82						
La.	-	1	5	58	18	-	0	0	-	6	-	0	1	3	4						
Okla.	-	0	26	32	6	-	0	32	32	45	-	0	132	142	45						
Tex.	-	16	179	865	701	-	0	23	2	824	-	1	8	30	34						
MOUNTAIN	4	17	37	638	868	6	1	5	67	80	-	0	3	27	31						
Ariz.	2	3	10	162	185	N	0	0	N	N	-	0	2	10	7						
Colo.	2	3	13	120	243	-	0	0	-	-	-	0	1	1	3						
Idaho	-	0	5	24	37	-	0	1	-	10	-	0	1	1	4						
Mont.	-	1	11	76	37	-	0	2	8	16	-	0	1	3	1						
Nev.	-	0	7	24	34	-	0	2	7	12	-	0	1	1	-						
N. Mex.	-	0	5	31	66	-	0	3	24	10	-	0	1	2	4						
Utah	-	5	27	188	246	6	0	3	13	14	-	0	0	-	-						
Wyo.	-	0	2	13	20	-	0	3	15	18	-	0	2	9	12						
PACIFIC	11	20	303	875	701	2	4	13	161	200	-	0	1	4	3						
Alaska	7	2	29	150	45	-	0	4	12	39	N	0	0	N	N						
Calif.	-	7	129	257	367	1	3	12	136	150	-	0	1	1	1						
Hawaii	-	0	2	10	18	-	0	0	-	-	N	0	0	N	N						
Oreg.	-	3	8	143	101	1	0	4	13	11	-	0	1	3	2						
Wash.	4	6	169	315	170	-	0	0	-	-	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	N	0	0	N	N						
P.R.	-	0	0	-	-	2	1	5	52	44	N	0	0	N	N						
V.I.	-	0	0	-	-	N	0	0	N	N	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2008 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


