
TABLE II. (Part 6)  Provisional cases of selected notifiable diseases, United States, week ending March 12, 2011 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2011
Legionellosis cummulative for 2010
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2011
Lyme disease cummulative for 2010
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2011
Malaria cummulative for 2010

tab delimited data:
test
UNITED STATES	29	57	122	308	400	49	407	1,672	972	2,364	8	27	81	161	222						
NEW ENGLAND	2	4	16	19	19	-	126	504	103	729	-	1	5	6	13						
Conn.	-	0	6	-	3	-	47	213	-	303	-	0	1	-	-						
Maine	1	0	3	2	-	-	11	62	26	25	-	0	1	-	-						
Mass.	-	2	10	13	10	-	40	223	35	246	-	1	4	4	12						
N.H.	1	0	5	2	1	-	22	68	25	131	-	0	2	-	1						
R.I.	-	0	4	1	4	-	1	40	3	13	-	0	4	-	-						
Vt.	-	0	2	1	1	-	4	27	14	11	-	0	1	2	-						
MID. ATLANTIC	10	14	48	73	84	21	181	734	599	1,124	1	7	18	45	55						
N.J.	-	1	11	1	13	-	47	220	85	328	-	0	1	-	-						
N.Y. (Upstate)	5	5	19	28	23	13	36	159	87	113	1	1	6	7	15						
N.Y. City	1	2	17	18	21	-	1	8	2	30	-	4	14	30	30						
Pa.	4	6	19	26	27	8	92	386	425	653	-	1	3	8	10						
E.N. CENTRAL	6	12	44	59	101	-	26	326	8	103	1	2	9	13	19						
Ill.	-	2	15	1	13	-	1	18	-	5	-	0	7	-	7						
Ind.	-	2	7	6	17	-	0	7	-	10	-	0	2	2	2						
Mich.	-	3	20	14	12	-	1	14	1	-	-	0	4	2	3						
Ohio	6	4	15	38	37	-	0	9	3	5	1	1	5	8	7						
Wis.	-	1	5	-	22	-	22	298	4	83	-	0	2	1	-						
W.N. CENTRAL	-	2	9	4	12	-	1	11	-	3	-	1	4	2	15						
Iowa	-	0	2	-	1	-	0	10	-	2	-	0	2	-	3						
Kans.	-	0	2	-	2	-	0	1	-	1	-	0	2	1	3						
Minn.	-	0	8	-	3	-	0	0	-	-	-	0	0	-	3						
Mo.	-	1	4	3	3	-	0	1	-	-	-	0	3	-	2						
Nebr.	-	0	2	-	2	-	0	2	-	-	-	0	1	1	4						
N. Dak.	-	0	1	-	-	-	0	5	-	-	-	0	1	-	-						
S. Dak.	-	0	2	1	1	-	0	1	-	-	-	0	2	-	-						
S. ATLANTIC	2	10	27	48	67	27	57	177	240	362	2	7	44	61	74						
Del.	-	0	3	-	3	3	10	33	57	107	-	0	1	-	1						
D.C.	-	0	4	-	-	-	0	4	3	1	-	0	2	1	1						
Fla.	2	3	9	30	27	5	2	10	19	9	-	2	7	17	24						
Ga.	-	1	4	1	10	-	0	2	1	1	-	1	7	10	14						
Md.	-	2	6	7	17	8	22	106	80	166	-	1	24	10	11						
N.C.	-	1	7	5	2	-	1	9	6	25	-	0	13	8	13						
