
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending November 27, 1999 (WEEK 47)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 1999
Malaria cummulative for 1998
Rabies, Animal cummulative for 1999
Rabies, Animal cummulative for 1998
Salmonellosis, NETSS cummulative for 1999
Salmonellosis, NETSS cummulative for 1998
Salmonellosis, PHLIS cummulative for 1999
Salmonellosis, PHLIS cummulative for 1998

tab delimited data:
test
UNITED STATES	1,192	1,340	5,485	6,717	34,846	38,531	26,729	31,258													
NEW ENGLAND	61	64	815	1,343	1,990	2,334	1,947	2,143													
Maine	3	5	161	218	125	154	99	62													
N.H.	2	5	50	74	129	174	135	208													
Vt.	4	1	86	61	88	132	79	104													
Mass.	22	25	194	474	1,047	1,228	1,074	1,265													
R.I.	5	10	91	93	121	132	147	34													
Conn.	25	18	233	423	480	514	413	470													
MID. ATLANTIC	282	392	1,070	1,487	4,473	6,095	3,796	5,428													
Upstate N.Y.	68	85	758	1,022	1,244	1,492	1,228	1,278													
N.Y. City	128	222	U	U	1,238	1,765	927	1,380													
N.J.	48	54	164	205	989	1,346	685	1,290													
Pa.	38	31	148	260	1,002	1,492	956	1,480													
E.N. CENTRAL	140	139	144	120	4,976	5,803	3,189	4,451													
Ohio	18	15	34	55	1,189	1,414	973	1,060													
Ind.	19	10	13	11	480	600	384	492													
Ill.	54	56	10	N	1,495	1,786	399	1,434													
Mich.	39	46	84	35	889	1,067	897	989													
Wis.	10	12	3	19	923	936	536	476													
W.N. CENTRAL	72	89	653	659	2,060	2,114	2,129	2,168													
Minn.	41	55	101	108	596	523	641	616													
Iowa	13	7	152	139	252	346	197	273													
Mo.	14	14	14	39	678	572	840	783													
N. Dak.	-	2	133	131	44	59	49	67													
S. Dak.	-	-	163	151	90	110	113	120													
Nebr.	-	1	3	7	181	170	78	45													
Kans.	4	10	87	84	219	334	211	264													
S. ATLANTIC	316	288	1,958	2,192	8,198	7,915	4,856	5,685													
Del.	1	3	37	47	129	73	144	111													
Md.	87	85	370	419	818	863	924	831													
D.C.	18	18	-	-	69	75	U	U													
Va.	68	53	533	519	1,171	1,018	919	816													
W. Va.	2	2	99	73	149	145	147	147													
N.C.	26	27	389	532	1,234	1,177	1,211	1,326													
S.C.	17	6	132	141	639	598	454	506													
Ga.	22	36	222	274	1,425	1,561	651	1,413													
Fla.	75	58	176	187	2,564	2,405	406	535													
E.S. CENTRAL	22	32	244	256	1,727	2,153	1,021	1,476													
Ky.	7	7	35	30	382	339	-	124													
Tenn.	6	16	88	132	317	550	491	654													
Ala.	7	6	120	92	544	635	453	543													
Miss.	2	3	1	2	484	629	77	155													
W.S. CENTRAL	16	34	91	28	3,571	4,432	3,170	2,992													
Ark.	3	1	14	28	608	569	120	348													
La.	10	14	-	-	334	699	496	752													
Okla.	2	3	77	N	397	449	314	216													
Tex.	1	16	-	-	2,232	2,715	2,240	1,676													
MOUNTAIN	42	60	185	242	2,825	2,336	2,305	1,871													
Mont.	4	1	55	51	70	75	1	43													
Idaho	3	8	-	N	120	115	81	92													
Wyo.	1	-	43	63	65	59	49	56													
Colo.	16	18	1	42	656	499	670	471													
N. Mex.	2	12	9	6	356	277	217	246													
Ariz.	8	8	64	48	889	754	733	637													
Utah	4	1	8	26	489	334	501	122													
Nev.	4	12	5	6	180	223	53	204													
PACIFIC	241	242	325	390	5,026	5,349	4,316	5,044													
Wash.	27	17	-	-	610	467	795	624													
Oreg.	20	15	2	7	400	281	455	304													
Calif.	182	200	316	360	3,650	4,286	2,775	3,801													
Alaska	1	3	7	23	51	53	30	33													
Hawaii	11	7	-	-	315	262	261	282													
Guam	-	2	-	-	24	38	U	U													
P.R.	-	-	64	47	341	739	U	U													
V.I.	U	U	U	U	U	U	U	U													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	U	U	U	U	U	U	U	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


