
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending November 11, 2006 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2006
Giardiasis cummulative for 2005
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2006
Gonorrhea cummulative for 2005
Haemophilus influenzae, invasive, All ages, all serotypes current week
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2006
Haemophilus influenzae, invasive, All ages, all serotypes cummulative for 2005

tab delimited data:
test
UNITED STATES	183	319	1,029	14,647	16,768	3,524	6,520	14,136	287,635	285,618	13	40	142	1,698	1,937						
NEW ENGLAND	4	23	75	1,054	1,490	120	109	288	4,876	4,880	1	2	19	133	146						
Conn.	-	0	37	253	310	40	43	241	1,984	2,044	-	0	9	42	43						
Maine	4	2	13	155	187	1	2	8	114	118	-	0	4	17	8						
Mass.	-	9	18	357	667	61	46	86	2,122	2,142	-	1	7	52	71						
N.H.	-	0	9	26	54	-	3	9	166	149	1	0	2	9	8						
R.I.	-	1	25	100	107	18	9	19	432	376	-	0	7	4	7						
Vt.	-	3	12	163	165	-	1	4	58	51	-	0	2	9	9						
MID. ATLANTIC	36	62	254	2,837	3,031	392	647	1,014	28,082	29,446	1	7	30	321	375						
N.J.	-	9	13	339	404	56	103	164	4,428	4,932	-	0	4	-	78						
N.Y. (Upstate)	27	24	227	1,058	1,061	98	122	455	5,408	5,949	-	3	27	122	104						
N.Y. City	3	15	29	755	788	134	173	382	8,346	8,960	-	1	6	71	71						
Pa.	6	15	31	685	778	104	221	399	9,900	9,605	1	3	8	128	122						
E.N. CENTRAL	23	47	81	2,145	2,952	465	1,266	7,047	55,459	57,246	1	5	14	239	328						
Ill.	-	9	21	358	691	129	377	710	17,368	17,336	-	1	6	47	111						
Ind.	N	0	0	N	N	113	161	244	7,483	7,014	-	1	11	72	56						
Mich.	3	13	37	593	703	150	261	5,880	12,615	9,687	-	0	3	19	22						
Ohio	20	16	32	726	701	3	305	648	12,192	18,144	1	2	6	74	99						
Wis.	-	10	40	468	857	70	135	172	5,801	5,065	-	0	4	27	40						
W.N. CENTRAL	8	28	260	1,564	1,982	65	368	441	15,991	16,248	-	2	15	133	99						
Iowa	1	5	15	249	248	-	35	62	1,545	1,406	-	0	1	1	-						
Kans.	-	3	11	172	187	31	42	124	1,734	2,250	-	0	3	14	13						
Minn.	-	1	238	481	859	-	62	105	2,510	3,024	-	0	9	71	40						
Mo.	6	9	28	480	454	-	189	251	8,547	8,162	-	0	6	32	30						
Nebr.	1	2	9	102	111	33	25	56	1,225	1,006	-	0	2	8	14						
N. Dak.	-	0	7	17	14	1	3	7	107	97	-	0	3	7	2						
S. Dak.	-	1	5	63	109	-	6	15	323	303	-	0	0	-	-						
S. ATLANTIC	38	50	95	2,284	2,407	941	1,592	2,334	71,548	67,257	5	10	24	459	455						
Del.	-	1	4	35	50	24	27	44	1,287	771	-	0	1	1	-						
D.C.	-	1	4	55	49	17	35	61	1,460	1,835	-	0	2	7	8						
Fla.	36	19	44	986	854	316	450	548	19,960	17,242	4	3	9	150	113						
Ga.	-	11	26	492	643	4	313	1,014	13,795	12,833	-	2	6	87	96						
Md.	2	3	11	186	190	50	126	186	5,564	6,066	1	1	5	60	64						
N.C.	N	0	0	N	N	348	310	766	15,286	13,358	-	0	9	49	71						
S.C.	-	1	7	89	98	110	141	704	7,607	7,287	-	0	3	29	32						
Va.	-	9	50	415	482	69	132	288	5,764	7,248	-	1	8	57	46						
W. Va.	-	0	6	26	41	3	17	42	825	617	-	0	4	19	25						
E.S. CENTRAL	18	8	41	449	369	497	558	866	25,867	24,234	-	2	7	89	106						
Ala.	17	5	29	251	172	10	185	311	8,248	7,929	-	0	5	21	17						
Ky.	N	0	0	N	N	168	55	132	2,648	2,674	-	0	1	4	12						
