
TABLE IV.  Provisional cases of selected notifiable diseases, United States,  quarter ending September 27, 2008 (39 WEEK)

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS * current quarter
AIDS * previous 4 quarters median 
AIDS * previous 4 quarters maximum 
AIDS * cummulative for 2008
AIDS * cummulative for 2007
HIV/AIDS * current quarter
HIV/AIDS * previous 4 quarters median 
HIV/AIDS * previous 4 quarters maximum 
HIV/AIDS * cummulative for 2008
HIV/AIDS * cummulative for 2007
Tuberculosis current quarter
Tuberculosis previous 4 quarters median 
Tuberculosis previous 4 quarters maximum 
Tuberculosis cummulative for 2008
Tuberculosis cummulative for 2007

tab delimited data:
test
UNITED STATES	-	-	-	-	-	-	-	-	-	-	1,832	1,832	3,948	6,522	8,911						
NEW ENGLAND	-	-	-	-	-	-	-	-	-	-	20	20	42	101	145						
Conn.	-	-	-	-	-	-	-	-	-	-	9	9	27	62	84						
Maine	-	-	-	-	-	-	-	-	-	-	3	1	4	6	15						
Mass.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
N.H.	-	-	-	-	-	-	-	-	-	-	3	1	5	9	9						
R.I.	-	-	-	-	-	-	-	-	-	-	5	5	10	20	35						
Vt.	-	-	-	-	-	-	-	-	-	-	-	-	2	4	2						
MID. ATLANTIC	-	-	-	-	-	-	-	-	-	-	501	417	538	1,420	1,380						
N.J.	-	-	-	-	-	-	-	-	-	-	105	69	152	274	315						
N.Y. (Upstate)	-	-	-	-	-	-	-	-	-	-	77	54	98	192	163						
N.Y. City	-	-	-	-	-	-	-	-	-	-	253	201	253	697	704						
Pa.	-	-	-	-	-	-	-	-	-	-	66	66	98	257	198						
E.N. CENTRAL	-	-	-	-	-	-	-	-	-	-	215	159	370	574	826						
Ill.	-	-	-	-	-	-	-	-	-	-	106	50	172	227	349						
Ind.	-	-	-	-	-	-	-	-	-	-	37	27	37	92	97						
Mich.	-	-	-	-	-	-	-	-	-	-	3	3	78	51	148						
Ohio	-	-	-	-	-	-	-	-	-	-	51	51	70	160	181						
Wis.	-	-	-	-	-	-	-	-	-	-	18	8	19	44	51						
W.N. CENTRAL	-	-	-	-	-	-	-	-	-	-	85	85	146	271	352						
Iowa	-	-	-	-	-	-	-	-	-	-	7	7	15	32	28						
Kans.	-	-	-	-	-	-	-	-	-	-	-	-	4	-	49						
Minn.	-	-	-	-	-	-	-	-	-	-	36	34	73	122	165						
Mo.	-	-	-	-	-	-	-	-	-	-	34	20	37	83	82						
