
TABLE III. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending August 17, 1996 (WEEK 33)*

column labels in same order that data fields appears in each record below:
Reporting Area
Measles (Rubeola), Total cummulative for 1996
Measles (Rubeola), Total cummulative for 1995
Mumps current week
Mumps cummulative for 1996
Mumps cummulative for 1995
Pertussis current week
Pertussis cummulative for 1996
Pertussis cummulative for 1995
Rubella current week
Rubella cummulative for 1996
Rubella cummulative for 1995

tab delimited data:
test
UNITED STATES	405	261	11	413	565	149	2,444	2,284	2	188	103										
NEW ENGLAND	12	8	-	-	10	18	490	313	-	24	44										
Maine	-	-	-	-	4	-	18	19	-	-	-										
N.H.	-	-	-	-	1	4	44	23	-	-	1										
Vt.	2	-	-	-	-	2	15	45	-	2	-										
Mass.	9	2	-	-	2	12	408	212	-	20	7										
R.I.	-	5	-	-	-	-	-	1	-	-	-										
Conn.	1	1	-	-	3	-	5	13	-	2	36										
MID. ATLANTIC	25	12	-	57	84	19	189	174	-	8	12										
Upstate N.Y.	-	1	-	18	21	11	100	82	-	4	3										
N.Y. City	12	5	-	13	9	-	22	27	-	2	7										
N.J.	-	6	U	2	13	U	5	13	U	2	2										
Pa.	13	-	-	24	41	8	62	52	-	-	-										
E.N. CENTRAL	9	14	1	75	95	25	250	273	-	3	3										
Ohio	2	1	1	33	29	14	124	82	-	-	-										
Ind.	-	-	-	5	7	2	21	18	-	-	-										
Ill.	3	2	-	18	28	9	78	47	-	1	-										
Mich.	3	5	-	18	31	-	22	49	-	2	3										
Wis.	1	6	-	1	-	-	5	77	-	-	-										
W.N. CENTRAL	19	2	-	9	33	9	136	126	-	1	-										
Minn.	16	-	-	3	2	9	98	42	-	-	-										
Iowa	-	-	-	1	8	-	4	6	-	1	-										
Mo.	2	1	-	2	19	-	20	37	-	-	-										
N. Dak.	-	-	-	2	-	-	1	6	-	-	-										
S. Dak.	-	-	-	-	-	-	3	8	-	-	-										
Nebr.	-	-	-	-	4	-	6	8	-	-	-										
Kans.	1	1	-	1	-	-	4	19	-	-	-										
S. ATLANTIC	12	11	6	71	85	48	327	177	2	91	8										
Del.	1	-	-	-	-	-	11	9	-	-	-										
Md.	3	1	1	20	27	15	121	24	-	-	1										
D.C.	-	-	-	-	-	-	-	4	-	1	-										
Va.	2	-	-	10	16	-	26	10	-	2	-										
W. Va.	-	-	-	-	-	-	2	-	-	-	-										
N.C.	4	-	3	17	16	6	55	81	2	77	1										
S.C.	-	-	-	5	7	1	23	16	-	1	-										
Ga.	2	2	-	2	6	3	16	13	-	-	-										
Fla.	-	8	2	17	13	23	73	20	-	10	6										
E.S. CENTRAL	-	-	1	19	7	1	63	193	-	2	1										
Ky.	-	-	-	-	-	-	26	13	-	-	-										
Tenn.	-	-	-	1	-	-	17	148	-	-	1										
Ala.	-	-	-	3	4	-	12	31	-	2	-										
Miss.	-	-	1	15	3	1	8	1	N	N	N										
W.S. CENTRAL	26	20	2	18	38	4	63	173	-	2	7										
Ark.	-	2	-	-	5	-	4	28	-	-	-										
La.	-	18	-	11	8	-	6	11	-	1	-										
Okla.	-	-	-	-	-	-	8	17	-	-	-										
Tex.	26	-	2	7	25	4	45	117	-	1	7										
MOUNTAIN	153	68	-	22	25	7	254	427	-	6	4										
Mont.	-	-	-	-	1	-	12	3	-	-	-										
Idaho	1	-	-	-	2	6	90	85	-	2	-										
Wyo.	-	-	-	-	-	-	3	1	-	-	-										
Colo.	7	26	-	2	-	-	64	64	-	2	-										
N. Mex.	13	31	N	N	N	-	37	66	-	-	-										
Ariz.	8	10	-	1	2	1	15	146	-	1	3										
Utah	119	-	-	2	11	-	11	18	-	-	1										
Nev.	5	1	-	17	9	-	22	44	-	1	-										
PACIFIC	149	126	1	142	188	18	672	428	-	51	24										
Wash.	45	19	-	18	10	2	237	99	-	1	1										
Oreg.	4	1	-	-	-	-	29	28	-	1	-										
Calif.	35	104	1	102	160	15	389	263	-	46	18										
Alaska	63	-	-	2	12	-	2	-	-	-	-										
Hawaii	2	2	-	20	6	1	15	38	-	3	5										
Guam	-	-	U	5	3	U	1	2	U	-	1										
P.R.	7	3	-	1	2	-	1	1	-	-	-										
V.I.	-	-	U	-	3	U	-	-	U	-	-										
Amer. Samoa	-	-	U	-	-	U	-	-	U	-	-										
C.N.M.I.	-	-	U	-	-	U	-	-	U	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1995 and 1996 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


