
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending November 9, 1996 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme Disease cummulative for 1996
Lyme Disease cummulative for 1995
Malaria cummulative for 1996
Malaria cummulative for 1995
Meningococcal Disease cummulative for 1996
Meningococcal Disease cummulative for 1995
Syphilis (Primary and Secondary) cummulative for 1996
Syphilis (Primary and Secondary) cummulative for 1995
Tuberculosis cummulative for 1996
Tuberculosis cummulative for 1995
Rabies, Animal cummulative for 1996
Rabies, Animal cummulative for 1995

tab delimited data:
test
UNITED STATES	12,513	9,758	1,290	1,167	2,750	2,594	9,390	14,285	15,978	18,174	5,932	6,845									
NEW ENGLAND	3,714	1,882	62	45	124	130	162	320	381	435	638	1,347									
Maine	51	25	7	7	13	10	-	2	37	11	96	46									
N.H.	43	22	2	2	7	22	1	1	14	17	51	134									
Vt.	15	9	7	1	4	10	-	-	1	2	126	164									
Mass.	306	132	21	15	52	42	68	60	185	243	96	388									
R.I.	464	297	7	4	13	6	3	4	27	43	35	295									
Conn.	2,835	1,397	18	16	35	40	90	253	117	119	234	320									
MID. ATLANTIC	7,610	6,382	356	327	253	315	409	718	2,777	3,685	1,290	1,757									
Upstate N.Y.	3,895	3,252	74	61	78	88	66	76	367	445	954	1,051									
N.Y. City	285	400	192	179	33	48	106	326	1,315	2,054	-	-									
N.J.	1,809	1,596	60	64	58	71	126	139	632	672	120	304									
Pa.	1,621	1,134	30	23	84	108	111	177	463	514	216	402									
E.N. CENTRAL	71	408	113	146	375	360	1,354	2,469	1,737	1,699	88	96									
Ohio	44	25	13	11	139	102	493	803	258	243	12	12									
Ind.	24	16	13	17	54	51	174	305	155	159	8	14									
Ill.	3	17	35	71	102	93	370	924	904	887	23	15									
Mich.	-	5	38	26	40	67	166	257	324	330	31	39									
Wis.	U	345	14	21	40	47	151	180	96	80	14	16									
W.N. CENTRAL	184	195	47	24	220	162	315	662	414	501	465	335									
Minn.	97	109	21	4	25	26	51	41	92	124	27	27									
Iowa	19	13	3	3	46	29	17	43	55	54	215	115									
Mo.	27	46	10	8	92	61	204	540	173	194	18	30									
N. Dak.	1	-	1	1	4	1	-	-	6	4	63	27									
S. Dak.	-	-	-	2	10	6	-	-	17	22	105	89									
Nebr.	5	6	3	3	20	16	11	12	21	20	5	5									
Kans.	35	21	9	3	23	23	32	26	50	83	32	42									
S. ATLANTIC	647	607	268	233	550	445	3,283	3,592	2,995	3,231	2,446	1,947									
Del.	105	45	3	1	2	6	35	15	30	49	68	82									
Md.	377	388	75	62	65	36	569	437	262	342	559	388									
D.C.	3	3	7	16	10	7	121	97	120	91	10	11									
Va.	47	50	47	53	54	59	351	530	234	255	537	395									
W. Va.	11	22	5	4	14	8	3	10	50	61	92	108									
N.C.	63	65	27	15	68	71	958	996	435	376	619	425									
S.C.	6	16	12	1	55	55	351	505	291	279	82	116									
Ga.	1	13	26	36	125	97	565	675	547	612	254	255									
Fla.	34	5	66	45	157	106	330	327	1,026	1,166	225	167									
E.S. CENTRAL	71	66	34	24	205	183	2,117	2,903	1,096	1,251	194	261									
Ky.	25	13	7	3	27	42	135	161	203	281	39	26									
Tenn.	20	28	14	10	56	72	729	781	334	384	77	91									
Ala.	7	9	6	8	74	37	481	562	362	348	75	135									
Miss.	19	16	7	3	48	32	772	1,399	197	238	3	9									
W.S. CENTRAL	109	104	38	48	301	309	1,217	2,888	1,996	2,653	370	557									
Ark.	24	8	-	2	33	31	131	456	168	208	28	46									
La.	5	7	6	5	55	48	450	899	175	297	15	42									
Okla.	22	45	-	1	35	38	159	164	149	326	29	28									
Tex.	58	44	32	40	178	192	477	1,369	1,504	1,822	298	441									
MOUNTAIN	7	12	54	56	157	183	120	187	537	578	135	169									
Mont.	-	-	7	3	6	3	-	4	14	10	20	43									
Idaho	1	-	-	1	22	10	4	-	7	14	-	3									
Wyo.	2	3	7	-	3	8	2	1	6	4	27	26									
Colo.	-	-	22	25	36	45	23	98	74	68	41	9									
N. Mex.	1	1	2	6	25	33	1	6	72	70	6	6									
Ariz.	-	1	7	10	38	53	75	43	209	280	30	55									
Utah	1	1	5	6	15	15	2	4	51	38	4	15									
Nev.	2	6	4	5	12	16	13	31	104	94	7	12									
PACIFIC	100	102	318	264	565	507	413	546	4,045	4,141	306	376									
Wash.	16	10	20	21	91	80	6	13	206	234	6	15									
Oreg.	19	17	19	18	106	92	11	21	137	118	3	3									
Calif.	64	75	268	212	355	319	395	510	3,483	3,560	289	351									
Alaska	-	-	3	3	8	12	-	2	59	68	8	7									
Hawaii	1	-	8	10	5	4	1	-	160	161	-	-									
Guam	-	-	-	1	1	2	3	8	35	97	-	-									
P.R.	-	-	-	1	4	23	114	259	63	162	40	37									
V.I.	-	-	-	2	-	-	-	-	-	-	-	-									
Amer. Samoa	-	-	-	-	-	-	-	-	-	4	-	-									
C.N.M.I.	-	-	-	1	-	-	1	9	-	36	-	-									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1996 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


