
TABLE I.  Provisional cases of infrequently reported notifiable diseases (<1,000 cases reported during the preceding year), United States, week ending March 10, 2012 (WEEK 10)*

column labels in same order that data fields appears in each record below:
Disease
Current week
Cummulative for 2012
5-year weekly average†
Total cases reported for year 2011
Total cases reported for year 2010
Total cases reported for year 2009
Total cases reported for year 2008
Total cases reported for year 2007
States reporting cases during current week (No.)

tab delimited data:
test
Anthrax	-	-	-	1	-	1	-	1		
Arboviral diseases §, ¶ :										
California serogroup virus disease	-	-	0	134	75	55	62	55		
Eastern equine encephalitis virus disease	-	-	-	4	10	4	4	4		
Powassan virus disease	-	-	-	16	8	6	2	7		
St. Louis encephalitis virus disease	-	-	0	6	10	12	13	9		
Western equine encephalitis virus disease	-	-	-	-	-	-	-	-		
Babesiosis	2	12	0	752	NN	NN	NN	NN	NY (1 ), MD (1 )	
Botulism, total	1	17	2	135	112	118	145	144		
foodborne	1	3	0	13	7	10	17	32	OH (1 )	
infant	-	12	2	91	80	83	109	85		
other(wound & unspecified)	-	2	0	31	25	25	19	27		
Brucellosis	1	13	2	81	115	115	80	131	AK (1 )	
Chancroid	-	4	1	28	24	28	25	23		
Cholera	-	-	0	36	13	10	5	7		
Cyclosporiasis §	-	5	1	154	179	141	139	93		
Diphtheria	-	-	-	-	-	-	-	-		
Haemophilus influenzae **, invasive disease (age &lt;5 yrs):										
serotype b	-	3	1	11	23	35	30	22		
nonserotype b	-	27	5	115	200	236	244	199		
unknown serotype	1	41	5	254	223	178	163	180	NYC (1 )	
Hansen disease §	1	9	2	51	98	103	80	101	FL (1 )	
Hantavirus pulmonary syndrome §	-	2	0	23	20	20	18	32		
Hemolytic uremic syndrome, post-diarrheal §	1	9	3	219	266	242	330	292	NC (1 )	
Influenza-associated pediatric mortality §, ††	-	5	5	90	61	358	90	77		
Listeriosis	3	68	10	840	821	851	759	808	NY (2 ), CA (1 )	
Measles §§	1	25	3	216	63	71	140	43	FL (1 )	
Meningococcal disease, invasive ¶¶ :										
A,C,Y, and W-135	-	16	9	197	280	301	330	325		
serogroup B	-	7	4	121	135	174	188	167		
other serogroup	-	2	1	19	12	23	38	35		
unknown serogroup	5	72	12	391	406	482	616	550	NE (1 ), MD (1 ), FL (1 ), TX (1 ), HI (1 )	
Novel influenza A infection virus ***	-	-	0	8	4	43,774	2	4		
Plague	-	-	0	2	2	8	3	7		
Poliomyelitis, paralytic	-	-	-	-	-	1	-	-		
Polio virus infection, nonparalytic §	-	-	-	-	-	-	-	-		
Psittacosis §	-	-	0	2	4	9	8	12		
Q fever total §:	1	12	2	117	131	113	120	171		
acute	1	9	1	94	106	93	106	-	MD (1 )	
chronic	-	3	0	23	25	20	14	-		
Rabies, human	-	-	-	2	2	4	2	1		
Rubella †††	-	-	0	4	5	3	16	12		
Rubella, congenital syndrome	-	-	-	-	-	2	-	-		
SARS CoV §	-	-	-	-	-	-	-	-		
Smallpox §	-	-	-	-	-	-	-	-		
Streptococcal toxic-shock syndrome §	3	27	5	142	142	161	157	132	NY (2 ), NC (1 )	
Syphilis, congenital (age &lt;1 yr) §§§	-	5	8	288	377	423	431	430		
Tetanus	-	-	0	12	26	18	19	28		
Toxic-shock syndrome (staphylococcal) §	-	11	2	81	82	74	71	92		
Trichinellosis	-	2	0	11	7	13	39	5		
Tularemia	-	1	0	141	124	93	123	137		
Typhoid fever	3	42	7	378	467	397	449	434	NY (1 ), OH (1 ), MD (1 )	
Vancomycin-intermediate Staphylococcus aureus §	1	6	1	67	91	78	63	37	GA (1 )	
Vancomycin-resistant Staphylococcus aureus §	-	-	0	-	2	1	-	2		
Vibriosis (non-cholera Vibrio species infections) §	1	33	4	783	846	789	588	549	FL (1 )	
Viral Hemorrhagic Fever ¶¶¶	-	-	-	-	1	NN	NN	NN		
Yellow fever	-	-	-	-	-	-	-	-		

-: No reported cases
N: Not reportable
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf.

† Calculated by summing the incidence counts for the current week, the 2 weeks preceding the current week, and the 2 weeks 
following the current week, for a total of 5 preceding years.  The total sum of incident cases is then 
divided by 25 weeks. Additional information is available at 
http://wwwn.cdc.gov/nndss/document/5yearweeklyaverage.pdf.

§ Not reportable in all states.   Data from states where the condition is not reportable are 
excluded from this table except starting in 2007 for the Arboviral diseases, STD data, 
TB data, and influenza-associated pediatric mortality, and in 2003 for SARS-CoV.   Reporting 
exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.

¶ Includes both neuroinvasive and nonneuroinvasive. Updated weekly from reports to the Division of Vector-Borne Infectious 
Diseases, National Center for Zoonotic, Vector-Borne, and Enteric Diseases (ArboNET Surveillance). Data for 
West Nile virus are available in Table II.

** Data for H. influenzae (all ages, all serotypes) are available in Table II.

†† Updated weekly from reports to the Influenza Division, National Center for Immunization and Respiratory 
Diseases. Please refer to the MMWR publication for weekly updates to the footnote for this condition.

§§ Please refer to the MMWR publication for weekly updates to the footnote for this condition.

¶¶ Data for meningococcal disease (all serogroups) are available in Table II.

*** Please refer to the http://www.cdc.gov/mmwr/mmwr_wk/wk_cvol.html for weekly updates to the footnote for this condition.

††† Please refer to the MMWR publication for weekly updates to the footnote for this condition.

§§§ Updated weekly from reports to the Division of STD Prevention, National Center for HIV/AIDS, Viral Hepatitis, STD, and TB Prevention.

¶¶¶ Please refer to the MMWR publication for weekly updates to the footnote for this condition. See Table II for Dengue Hemorrhagic Fever.

