
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending April 7, 2012 (WEEK 14)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2012
Shigellosis cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2012
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011

tab delimited data:
test
UNITED STATES	101	266	389	2,671	2,211	2	3	14	27	14	4	31	141	153	80						
NEW ENGLAND	-	4	21	21	50	-	0	1	-	-	-	0	1	1	3						
Conn.	-	1	4	7	9	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	8	1	5	-	0	0	-	-	-	0	1	1	-						
Mass.	-	2	20	13	34	-	0	0	-	-	-	0	1	-	2						
N.H.	-	0	1	-	-	-	0	1	-	-	-	0	1	-	-						
R.I.	-	0	3	-	-	-	0	0	-	-	-	0	1	-	1						
Vt.	-	0	1	-	2	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	5	41	88	692	150	-	0	2	5	-	-	1	7	14	3						
N.J.	-	11	47	369	32	-	0	0	-	-	-	0	0	-	-						
N.Y. (Upstate)	1	7	41	126	27	-	0	1	1	-	-	0	3	2	-						
N.Y. City	2	11	29	172	65	-	0	0	-	-	-	0	3	3	2						
Pa.	2	2	12	25	26	-	0	2	4	-	-	0	3	9	1						
E.N. CENTRAL	10	16	42	269	161	-	0	2	1	-	-	2	10	6	8						
Ill.	-	4	16	24	57	-	0	1	-	-	-	1	4	3	6						
Ind.	-	1	6	5	19	-	0	1	1	-	-	1	5	1	-						
Mich.	2	4	11	53	36	-	0	1	-	-	-	0	1	-	-						
Ohio	8	6	27	187	49	-	0	2	-	-	-	0	2	2	2						
Wis.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
W.N. CENTRAL	2	7	21	61	108	-	0	4	-	-	-	4	24	11	12						
Iowa	-	0	3	5	5	-	0	0	-	-	-	0	2	-	1						
Kans.	-	1	8	28	22	-	0	0	-	-	-	0	0	-	-						
Minn.	-	2	6	-	13	-	0	0	-	-	-	0	0	-	-						
Mo.	1	2	14	24	64	-	0	2	-	-	-	4	22	11	11						
Nebr.	1	0	2	4	3	-	0	3	-	-	-	0	1	-	-						
N. Dak.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S. Dak.	-	0	2	-	1	-	0	1	-	-	-	0	0	-	-						
S. ATLANTIC	55	75	134	628	735	2	2	8	15	8	1	8	58	59	24						
Del.	-	0	2	1	-	-	0	0	-	-	-	0	4	4	3						
D.C.	-	0	5	1	7	-	0	1	-	-	-	0	1	-	-						
Fla.	45	49	98	373	480	-	0	1	-	2	1	0	2	8	1						
Ga.	4	13	26	138	117	1	1	8	13	3	-	0	0	-	-						
Md.	1	2	15	55	28	-	0	1	-	1	-	0	3	4	1						
N.C.	3	3	19	31	61	-	0	4	-	1	-	0	49	18	12						
S.C.	2	1	54	7	14	-	0	2	-	1	-	0	2	2	1						
Va.	-	2	7	21	26	1	0	1	2	-	-	4	14	23	6						
W. Va.	-	0	2	1	2	-	0	0	-	-	-	0	1	-	-						
E.S. CENTRAL	6	21	51	328	129	-	0	2	-	-	2	4	25	33	15						
Ala.	1	6	21	83	50	-	0	1	-	-	1	1	8	9	6						
Ky.	5	6	22	136	14	-	0	1	-	-	-	0	1	1	-						
Miss.	-	5	24	71	26	-	0	0	-	-	-	0	2	-	2						
Tenn.	-	4	11	38	39	-	0	2	-	-	1	4	20	23	7						
W.S. CENTRAL	20	57	147	448	380	-	0	3	-	-	1	4	62	19	3						
Ark.	2	2	8	15	18	-	0	3	-	-	1	3	62	14	-						
La.	-	4	21	39	43	-	0	0	-	-	-	0	2	1	-						
Okla.	-	4	28	75	26	-	0	1	-	-	-	0	25	2	1						
Tex.	18	46	117	319	293	-	0	1	-	-	-	0	13	2	2						
MOUNTAIN	1	12	41	70	223	-	0	3	3	6	-	1	7	8	12						
Ariz.	1	6	28	49	61	-	0	3	3	6	-	0	6	4	12						
Colo.	-	1	8	6	24	-	0	0	-	-	-	0	1	-	-						
Idaho	-	0	3	2	6	-	0	0	-	-	-	0	2	2	-						
Mont.	-	0	6	3	71	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	4	1	6	-	0	0	-	-	-	0	1	-	-						
N. Mex.	-	2	7	8	43	-	0	0	-	-	-	0	0	-	-						
Utah	-	1	3	1	12	-	0	0	-	-	-	0	1	2	-						
Wyo.	-	0	1	-	-	-	0	0	-	-	-	0	2	-	-						
PACIFIC	2	18	45	154	275	-	0	2	3	-	-	0	2	2	-						
Alaska	-	0	2	5	1	N	0	0	N	N	N	0	0	N	N						
Calif.	-	14	41	113	223	-	0	2	3	-	-	0	2	2	-						
Hawaii	-	0	3	3	21	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	6	18	18	-	0	0	-	-	-	0	1	-	-						
Wash.	2	1	12	15	12	-	0	0	-	-	-	0	0	-	-						
Amer. Samoa	-	0	0	-	1	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	1	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	-	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


