
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 12, 2000 (WEEK 32)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 2000
H. influenzae, Invasive cummulative for 1999
Hepatitis (Viral), Type A cummulative for 2000
Hepatitis (Viral), Type A cummulative for 1999
Hepatitis (Viral), Type B cummulative for 2000
Hepatitis (Viral), Type B cummulative for 1999
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 2000
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 2000
Measles (Rubeola), Total cummulative for 2000
Measles (Rubeola), Total cummulative for 1999

tab delimited data:
test
UNITED STATES	743	769	6,823	10,091	4,133	4,207	-	37	-	13	50	65									
NEW ENGLAND	52	56	195	164	42	96	-	2	-	4	6	10									
Maine	1	5	12	5	5	1	-	-	-	-	-	-									
N.H.	10	10	17	9	11	10	-	2	-	1	3	1									
Vt.	4	5	7	4	6	2	-	-	-	3	3	-									
Mass.	24	23	75	63	7	33	-	-	-	-	-	7									
R.I.	1	1	15	13	13	22	-	-	-	-	-	-									
Conn.	12	12	69	70	-	28	-	-	-	-	-	2									
MID. ATLANTIC	125	136	659	733	588	549	-	8	-	1	9	5									
Upstate N.Y.	64	57	134	158	88	123	-	8	-	-	8	2									
N.Y. City	27	42	210	212	267	164	-	-	-	-	-	3									
N.J.	26	34	104	89	83	80	-	-	-	-	-	-									
Pa.	8	3	211	274	150	182	-	-	-	1	1	-									
E.N. CENTRAL	100	130	837	1,906	446	445	-	7	-	-	7	2									
Ohio	39	41	163	429	72	61	-	2	-	-	2	-									
Ind.	17	20	46	70	30	31	-	-	-	-	-	1									
Ill.	38	57	320	426	81	39	-	4	-	-	4	-									
Mich.	6	10	295	930	262	289	-	1	-	-	1	1									
Wis.	-	2	13	51	1	25	-	-	-	-	-	-									
W.N. CENTRAL	39	40	616	467	547	171	-	1	-	1	2	-									
Minn.	22	22	150	45	22	30	-	-	-	1	1	-									
Iowa	-	1	58	88	28	26	-	1	-	-	1	-									
Mo.	10	5	315	277	456	96	-	-	-	-	-	-									
N. Dak.	1	-	2	1	2	-	U	-	U	-	-	-									
S. Dak.	-	2	-	8	-	1	-	-	-	-	-	-									
Nebr.	4	4	20	37	22	14	U	-	U	-	-	-									
Kans.	2	6	71	11	17	4	-	-	-	-	-	-									
S. ATLANTIC	203	172	852	1,142	760	657	-	3	-	-	3	4									
Del.	-	-	-	2	-	1	-	-	-	-	-	-									
Md.	54	47	116	205	78	97	-	-	-	-	-	-									
D.C.	-	4	15	37	19	14	-	-	-	-	-	-									
Va.	31	13	96	100	95	59	-	2	-	-	2	3									
W. Va.	5	6	48	27	7	16	-	-	-	-	-	-									
N.C.	19	26	100	93	154	142	-	-	-	-	-	-									
S.C.	11	3	35	25	6	39	-	-	-	-	-	-									
Ga.	53	48	145	313	122	86	-	-	-	-	-	-									
Fla.	30	25	297	340	279	203	-	1	-	-	1	1									
E.S. CENTRAL	35	47	266	261	287	295	-	-	-	-	-	2									
Ky.	12	6	31	53	53	27	-	-	-	-	-	2									
Tenn.	16	25	99	107	131	146	-	-	-	-	-	-									
Ala.	6	14	42	38	35	57	-	-	-	-	-	-									
Miss.	1	2	94	63	68	65	-	-	-	-	-	-									
W.S. CENTRAL	38	47	1,116	1,971	405	707	-	-	-	-	-	7									
Ark.	1	2	99	28	66	49	-	-	-	-	-	-									
La.	7	11	28	144	52	124	-	-	-	-	-	-									
Okla.	28	30	178	356	98	94	-	-	-	-	-	-									
Tex.	2	4	811	1,443	189	440	-	-	-	-	-	7									
MOUNTAIN	74	64	577	832	319	391	-	11	-	1	12	1									
Mont.	1	1	4	16	4	16	-	-	-	-	-	-									
Idaho	3	1	19	30	6	21	-	-	-	-	-	-									
Wyo.	1	1	10	4	3	9	-	-	-	-	-	-									
Colo.	11	11	132	156	58	60	-	1	-	1	2	-									
N. Mex.	16	17	50	32	82	126	-	-	-	-	-	-									
Ariz.	34	28	288	480	123	98	-	-	-	-	-	1									
Utah	7	3	35	31	16	24	-	3	-	-	3	-									
Nev.	1	2	39	83	27	37	-	7	-	-	7	-									
PACIFIC	77	77	1,705	2,615	739	896	-	5	-	6	11	34									
Wash.	3	3	174	200	51	41	-	2	-	1	3	5									
Oreg.	20	26	135	164	64	67	-	-	-	-	-	12									
Calif.	27	39	1,384	2,231	610	765	-	2	-	3	5	16									
Alaska	6	5	9	5	8	13	-	1	-	-	1	-									
Hawaii	21	4	3	15	6	10	-	-	-	2	2	1									
Guam	-	-	-	1	-	2	U	-	U	-	-	1									
P.R.	1	2	73	205	82	147	-	-	-	-	-	-									
V.I.	-	U	-	U	-	U	U	-	U	-	-	U									
Amer. Samoa	-	U	-	U	-	U	U	-	U	-	-	U									
C.N.M.I.	-	U	-	U	-	U	U	-	U	-	-	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1999 and 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


