
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending June 28, 2003 (WEEK 26)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	3,290	3,221	169	207	4,632	6,092	115	152	7,022												
NEW ENGLAND	98	60	1	-	142	212	11	8	1,186												
Maine	4	1	1	-	5	9	-	-	626												
N.H.	8	-	-	-	7	7	1	-	-												
Vt.	-	1	-	-	3	4	-	-	454												
Mass.	70	45	-	-	86	100	3	6	103												
R.I.	10	1	-	-	19	30	2	-	3												
Conn.	6	12	-	-	22	62	5	2	-												
MID. ATLANTIC	370	360	30	28	892	1,027	17	39	9												
Upstate N.Y.	17	19	5	1	113	148	3	3	N												
N.Y. City	216	207	18	11	520	498	7	18	-												
N.J.	67	69	7	15	153	230	6	13	-												
Pa.	70	65	-	1	106	151	1	5	9												
E.N. CENTRAL	470	628	38	32	545	590	9	16	3,499												
Ohio	115	72	2	-	95	93	-	4	845												
Ind.	24	33	7	1	63	55	4	2	-												
Ill.	178	232	13	25	266	279	-	5	-												
Mich.	145	280	16	6	100	127	5	3	2,167												
Wis.	8	11	-	-	21	36	-	2	487												
W.N. CENTRAL	79	66	2	-	187	272	2	6	37												
Minn.	24	30	-	-	84	119	-	3	N												
Iowa	4	2	-	-	11	14	1	-	N												
Mo.	29	14	2	-	16	78	1	1	-												
N. Dak.	-	-	-	-	-	4	-	-	37												
S. Dak.	1	-	-	-	13	10	-	-	-												
Nebr.	1	5	-	-	9	9	-	2	-												
Kans.	20	15	-	-	54	38	-	-	-												
S. ATLANTIC	874	772	29	51	915	1,254	26	16	1,350												
Del.	4	8	-	-	-	7	-	-	15												
Md.	150	90	3	8	110	134	6	3	-												
D.C.	27	25	1	1	-	-	-	-	18												
Va.	41	36	1	1	77	119	10	-	347												
W. Va.	-	-	-	-	10	12	-	-	816												
N.C.	84	154	9	13	138	158	5	-	N												
S.C.	55	64	3	6	83	96	-	-	154												
Ga.	208	143	3	9	125	233	3	4	-												
Fla.	305	252	9	13	372	495	2	9	N												
E.S. CENTRAL	155	268	12	15	309	389	3	4	-												
Ky.	21	48	1	2	59	68	-	4	N												
Tenn.	68	107	6	5	93	144	1	-	N												
Ala.	57	85	4	5	113	114	2	-	-												
Miss.	9	28	1	3	44	63	-	-	-												
W.S. CENTRAL	413	406	29	46	592	944	-	17	605												
Ark.	23	17	-	3	49	66	-	-	-												
La.	56	65	-	-	-	-	-	-	3												
Okla.	25	31	1	1	67	80	-	-	N												
Tex.	309	293	28	42	476	798	-	17	602												
MOUNTAIN	140	160	15	8	144	191	3	6	336												
Mont.	-	-	-	-	-	4	-	-	N												
Idaho	6	1	-	-	3	10	-	-	N												
Wyo.	-	-	-	-	2	2	-	-	33												
Colo.	12	28	3	1	28	37	3	3	-												
N. Mex.	25	19	-	-	6	21	-	-	-												
Ariz.	87	104	12	7	71	90	-	-	3												
Utah	4	2	-	-	15	14	-	2	300												
Nev.	6	6	-	-	19	13	-	1	-												
PACIFIC	691	501	13	27	906	1,213	44	40	-												
Wash.	38	24	-	1	94	116	2	3	-												
Oreg.	22	5	-	-	46	49	3	2	-												
Calif.	630	467	13	26	724	950	39	35	-												
Alaska	-	-	-	-	26	29	-	-	-												
Hawaii	1	5	-	-	16	69	-	-	-												
Guam	-	6	-	-	-	36	-	-	-												
P.R.	99	131	1	17	33	57	-	-	213												
V.I.	-	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2002 and 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


