
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending July 3, 2004 (WEEK 26)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2004
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Giardiasis cummulative for 2004
Giardiasis cummulative for 2003
Gonorrhea cummulative for 2004
Gonorrhea cummulative for 2003

tab delimited data:
test
UNITED STATES	737	682	86	84	66	53	7,117	7,687	144,408	159,535											
NEW ENGLAND	51	39	26	16	10	2	662	547	3,286	3,355											
Maine	2	4	-	-	-	-	64	58	131	111											
N.H.	9	7	5	2	-	-	16	22	62	55											
Vt.	4	3	-	-	-	-	60	42	42	40											
Mass.	24	14	3	6	10	2	292	263	1,544	1,262											
R.I.	5	1	1	-	-	-	54	55	419	463											
Conn.	7	10	17	8	-	-	176	107	1,088	1,424											
MID. ATLANTIC	91	79	9	7	12	12	1,620	1,612	17,133	20,154											
Upstate N.Y.	44	27	4	3	4	5	547	392	3,668	3,638											
N.Y. City	12	3	-	-	-	-	508	571	4,990	6,555											
N.J.	14	11	3	1	4	-	169	231	2,531	4,370											
Pa.	21	38	2	3	4	7	396	418	5,944	5,591											
E.N. CENTRAL	144	171	17	17	9	9	851	1,378	29,549	33,689											
Ohio	37	40	4	10	9	9	357	387	9,209	10,840											
Ind.	11	25	-	-	-	-	-	-	3,085	3,177											
Ill.	28	29	-	1	-	-	84	427	7,708	10,382											
Mich.	34	30	3	-	-	-	274	314	7,602	6,387											
Wis.	34	47	10	6	-	-	136	250	1,945	2,903											
W.N. CENTRAL	147	103	13	12	14	8	856	759	7,619	8,196											
Minn.	31	38	6	8	2	-	304	272	1,583	1,337											
Iowa	44	14	-	-	-	-	121	105	412	647											
Mo.	28	29	7	2	5	1	218	223	3,712	4,181											
N. Dak.	4	4	-	1	5	1	13	19	60	34											
S. Dak.	9	5	-	-	-	-	32	21	136	95											
Nebr.	19	5	-	1	-	-	64	55	509	675											
Kans.	12	8	-	-	2	6	104	64	1,207	1,227											
S. ATLANTIC	64	51	11	20	13	12	1,158	1,154	34,784	38,965											
Del.	1	-	N	N	N	N	24	18	461	579											
Md.	15	3	1	1	1	1	46	54	3,933	3,780											
D.C.	1	1	-	-	-	-	33	17	1,034	1,209											
Va.	8	17	6	4	-	-	185	153	4,277	4,330											
W. Va.	1	2	-	-	-	-	12	14	423	423											
N.C.	-	-	-	-	6	11	N	N	7,617	7,343											
S.C.	3	-	-	-	-	-	27	61	3,514	3,864											
Ga.	15	12	2	2	-	-	324	376	4,935	8,316											
Fla.	20	16	2	13	6	-	507	461	8,590	9,121											
E.S. CENTRAL	36	30	1	-	7	4	156	163	11,304	13,396											
Ky.	14	10	1	-	4	4	N	N	1,218	1,718											
Tenn.	7	12	-	-	3	-	72	73	4,018	3,938											
Ala.	8	5	-	-	-	-	84	90	3,069	4,552											
Miss.	7	3	-	-	-	-	-	-	2,999	3,188											
W.S. CENTRAL	40	32	1	2	1	2	123	134	20,095	21,713											
Ark.	7	4	-	-	-	-	53	72	1,889	2,037											
La.	2	1	-	-	-	-	17	8	5,368	5,948											
Okla.	9	7	-	-	-	-	53	54	2,163	2,086											
Tex.	22	20	1	2	1	2	-	-	10,675	11,642											
MOUNTAIN	64	76	7	8	-	4	571	610	4,734	5,362											
Mont.	3	2	-	-	-	-	19	35	35	57											
Idaho	18	18	3	5	-	-	77	72	40	37											
Wyo.	-	2	1	-	-	-	8	9	27	24											
Colo.	13	22	1	1	-	4	183	176	1,361	1,461											
N. Mex.	4	2	-	2	-	-	31	23	313	618											
Ariz.	7	16	N	N	N	N	84	109	1,836	1,986											
Utah	12	9	1	-	-	-	128	126	249	177											
Nev.	7	5	1	-	-	-	41	60	873	1,002											
PACIFIC	100	101	1	2	-	-	1,120	1,330	15,904	14,705											
Wash.	32	26	-	1	-	-	132	131	1,335	1,433											
Oreg.	13	18	1	1	-	-	181	169	537	515											
Calif.	48	56	-	-	-	-	734	946	13,420	11,947											
Alaska	1	1	-	-	-	-	30	41	288	272											
Hawaii	6	-	-	-	-	-	43	43	324	538											
Guam	N	N	-	-	-	-	-	-	-	38											
P.R.	-	1	-	-	-	-	11	103	91	136											
V.I.	-	-	-	-	-	-	-	-	49	43											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	3	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


