
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending October 12, 1996 (WEEK 41)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1996
AIDS § cummulative for 1995
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1996
Escherichia coli O157:H7 PHLIS cummulative for 1996
Gonorrhea cummulative for 1996
Gonorrhea cummulative for 1995
Hepatitis C/NA,NB cummulative for 1996
Hepatitis C/NA,NB cummulative for 1995
Legionellosis cummulative for 1996
Legionellosis cummulative for 1995

tab delimited data:
test
UNITED STATES	51,611	55,190	285,193	2,129	1,116	222,015	310,841	2,626	3,131	690	946										
NEW ENGLAND	2,065	2,741	13,120	289	67	5,441	6,000	94	102	42	29										
Maine	32	82	707	21	-	49	72	-	-	2	5										
N.H.	66	77	397	36	31	80	91	8	12	3	2										
Vt.	18	28	U	30	26	42	48	32	10	4	-										
Mass.	997	1,235	5,529	136	10	1,769	2,106	48	73	24	18										
R.I.	129	187	1,517	15	-	408	417	6	7	9	4										
Conn.	823	1,132	4,970	51	-	3,093	3,266	-	-	N	N										
MID. ATLANTIC	14,243	15,014	34,298	185	39	26,142	34,499	241	364	172	162										
Upstate N.Y.	1,855	1,779	N	127	12	5,290	7,410	190	184	58	43										
N.Y. City	7,855	7,617	15,878	10	-	8,618	13,879	1	1	6	5										
N.J.	2,905	3,716	4,161	48	5	3,971	3,325	-	143	12	24										
Pa.	1,628	1,902	14,259	N	22	8,263	9,885	50	36	96	90										
E.N. CENTRAL	4,076	4,197	48,428	504	326	32,875	62,303	360	261	183	279										
Ohio	871	847	14,294	147	82	10,288	19,416	30	9	83	127										
Ind.	498	423	7,933	72	47	5,160	7,147	8	4	38	69										
Ill.	1,808	1,727	19,358	199	84	14,119	16,010	53	72	9	25										
Mich.	685	914	U	86	65	U	14,473	269	176	36	27										
Wis.	214	286	6,843	N	48	3,308	5,257	-	-	17	31										
W.N. CENTRAL	1,221	1,265	22,096	490	287	9,934	16,052	98	68	35	68										
Minn.	226	284	2,702	224	202	U	2,430	2	4	4	6										
Iowa	72	91	3,435	105	55	906	1,274	43	12	7	19										
Mo.	626	559	9,654	53	-	6,553	9,081	33	18	8	14										
N. Dak.	10	4	2	14	14	-	26	-	5	-	3										
S. Dak.	10	14	739	20	-	104	172	-	1	2	3										
Nebr.	83	84	2,049	45	4	783	945	5	15	11	16										
Kans.	194	229	3,515	29	12	1,588	2,124	15	13	3	7										
S. ATLANTIC	13,079	14,165	43,375	118	59	75,658	86,852	213	197	116	149										
Del.	232	265	1,148	1	1	1,147	1,771	1	-	11	2										
Md.	1,961	2,226	5,448	N	8	11,478	10,467	1	7	25	24										
D.C.	1,001	828	N	-	-	3,386	3,668	-	-	8	4										
Va.	896	1,122	8,984	N	29	7,108	8,636	13	16	16	21										
W. Va.	88	84	1	N	2	419	542	9	43	1	4										
N.C.	677	835	-	37	12	14,440	19,208	41	47	9	31										
S.C.	667	766	-	9	7	8,594	9,844	25	19	5	30										
Ga.	1,867	1,791	9,315	30	-	14,685	16,399	U	15	3	14										
Fla.	5,690	6,248	18,479	29	-	14,401	16,317	123	50	38	19										
E.S. CENTRAL	1,749	1,760	24,075	55	50	25,724	32,109	453	810	39	50										
Ky.	309	220	5,230	11	6	3,310	3,776	27	28	4	10										
Tenn.	647	709	10,559	23	41	9,405	10,913	330	780	19	24										
Ala.	470	483	6,690	10	3	10,622	13,242	5	2	3	6										
Miss.	323	348	U	11	-	2,387	4,178	91	U	13	10										
W.S. CENTRAL	5,138	4,686	32,045	61	12	24,199	43,695	371	259	18	20										
Ark.	207	222	-	13	3	2,620	4,359	8	6	2	6										
La.	1,177	792	5,935	6	4	6,341	8,779	175	148	1	3										
Okla.	189	207	5,996	10	1	3,863	4,696	69	40	5	4										
Tex.	3,565	3,465	20,114	32	4	11,375	25,861	119	65	10	7										
MOUNTAIN	1,533	1,757	12,861	174	87	5,499	7,426	459	386	37	97										
Mont.	33	17	-	23	-	25	55	14	13	1	4										
Idaho	32	38	1,213	30	10	86	115	93	44	-	2										
Wyo.	5	13	461	11	9	32	43	146	161	3	12										
Colo.	406	523	-	62	35	1,077	2,281	47	57	7	35										
N. Mex.	139	138	3,017	10	-	685	837	63	42	2	4										
Ariz.	461	550	5,132	N	22	2,713	2,865	56	38	16	9										
Utah	144	112	1,234	23	-	241	209	22	11	3	13										
Nev.	313	366	1,804	15	11	640	1,021	18	20	5	18										
PACIFIC	8,506	9,605	54,895	253	189	16,543	21,905	337	684	48	92										
Wash.	538	712	7,287	79	72	1,606	2,172	46	161	6	20										
Oreg.	359	348	U	65	37	475	610	6	34	1	-										
Calif.	7,440	8,295	41,530	105	70	13,848	18,110	111	437	36	67										
Alaska	28	60	946	4	2	340	544	3	1	1	-										
Hawaii	141	190	1,031	N	8	274	469	171	51	4	5										
Guam	4	-	168	N	-	31	89	1	5	2	1										
P.R.	1,792	1,951	N	16	U	296	470	81	185	-	-										
V.I.	17	27	N	N	U	-	-	-	-	-	-										
Amer. Samoa	-	-	-	N	U	-	26	-	-	-	-										
C.N.M.I.	1	-	N	N	U	11	51	-	5	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1996 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


