
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending June 8, 1996 (WEEK 23)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1996
AIDS § cummulative for 1995
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1996
Escherichia coli O157:H7 PHLIS cummulative for 1996
Gonorrhea cummulative for 1996
Gonorrhea cummulative for 1995
Hepatitis C/NA,NB cummulative for 1996
Hepatitis C/NA,NB cummulative for 1995
Legionellosis cummulative for 1996
Legionellosis cummulative for 1995

tab delimited data:
test
UNITED STATES	28,480	32,053	112,933	403	185	113,201	169,434	1,575	1,761	312	509										
NEW ENGLAND	1,123	1,696	4,186	35	17	3,328	2,214	51	56	18	9										
Maine	16	26	-	3	-	19	33	-	-	1	3										
N.H.	31	47	327	1	2	65	47	3	8	-	-										
Vt.	9	14	-	5	5	26	19	21	6	2	-										
Mass.	550	792	2,953	15	10	949	1,304	24	41	9	5										
R.I.	73	121	906	4	-	230	229	3	1	6	1										
Conn.	444	696	-	7	-	2,039	582	-	-	N	N										
MID. ATLANTIC	7,891	8,351	17,820	49	23	13,323	18,715	154	168	64	69										
Upstate N.Y.	1,000	978	N	32	12	2,548	4,165	129	81	17	21										
N.Y. City	4,489	4,473	7,743	-	-	4,200	6,966	1	1	-	1										
N.J.	1,511	1,770	2,046	17	5	2,218	1,702	-	75	7	14										
Pa.	891	1,130	8,031	N	6	4,357	5,882	24	11	40	33										
E.N. CENTRAL	2,298	2,543	15,945	97	48	17,351	34,064	204	143	93	172										
Ohio	521	539	3,916	36	8	2,292	10,901	6	5	41	79										
Ind.	347	255	4,521	19	10	3,112	3,423	6	-	23	38										
Ill.	974	1,101	-	22	12	7,416	8,963	24	47	2	17										
Mich.	323	494	4,101	20	18	2,911	7,885	168	91	22	18										
Wis.	133	154	3,407	N	-	1,620	2,892	-	-	5	20										
W.N. CENTRAL	691	686	10,898	74	40	5,190	8,852	103	30	21	37										
Minn.	126	149	-	20	18	U	1,290	-	2	1	-										
Iowa	51	40	1,814	13	9	480	657	80	3	4	12										
Mo.	327	278	5,776	12	-	3,452	5,103	15	10	5	11										
N. Dak.	6	1	2	1	5	1	13	-	3	-	2										
S. Dak.	7	7	589	3	-	86	89	-	1	2	-										
Nebr.	49	62	762	7	2	153	451	2	8	7	9										
Kans.	125	149	1,955	18	6	1,018	1,249	6	3	2	3										
S. ATLANTIC	7,305	7,937	21,685	22	4	42,111	47,665	115	124	45	82										
Del.	142	162	-	-	-	634	890	1	-	-	-										
Md.	853	1,123	2,715	N	1	5,455	5,488	-	6	6	13										
D.C.	452	507	N	-	-	1,895	2,046	-	-	3	3										
Va.	396	550	5,125	N	1	4,243	4,704	7	5	11	6										
W. Va.	49	35	-	N	-	196	293	7	23	1	3										
N.C.	355	405	-	6	2	8,359	10,676	20	27	3	16										
S.C.	387	402	-	1	-	4,900	5,358	14	9	3	15										
Ga.	1,096	1,093	5,351	4	-	9,737	9,064	-	11	-	10										
Fla.	3,575	3,660	8,494	10	-	6,692	9,146	66	43	18	16										
E.S. CENTRAL	953	982	12,312	12	13	12,332	18,258	316	557	25	16										
Ky.	153	118	2,957	-	1	1,808	2,000	11	15	3	5										
Tenn.	352	402	5,656	5	12	4,843	5,888	264	540	10	7										
Ala.	278	261	3,699	3	-	5,681	7,123	2	2	1	3										
Miss.	170	201	U	4	-	U	3,247	39	-	11	1										
W.S. CENTRAL	2,656	2,490	5,818	13	4	8,169	23,010	180	102	2	11										
Ark.	121	108	-	6	2	1,269	2,298	1	2	-	4										
La.	656	360	2,926	4	2	3,284	5,215	73	62	-	2										
Okla.	96	130	2,892	2	-	1,788	2,137	60	23	2	3										
Tex.	1,783	1,892	-	1	-	1,828	13,360	46	15	-	2										
MOUNTAIN	811	1,047	4,214	38	16	3,116	3,994	276	214	17	60										
Mont.	10	8	-	4	-	13	38	9	9	1	4										
Idaho	19	24	654	11	4	38	56	70	29	-	1										
Wyo.	2	7	291	-	-	12	22	87	85	2	4										
Colo.	248	340	-	14	5	768	1,294	25	32	6	26										
N. Mex.	45	81	-	2	-	366	457	34	30	1	4										
Ariz.	240	298	2,199	N	7	1,647	1,421	34	14	4	5										
Utah	90	58	254	5	-	49	98	11	7	1	3										
Nev.	157	231	816	2	-	223	608	6	8	2	13										
PACIFIC	4,752	6,321	20,055	63	20	8,281	12,662	176	367	27	53										
Wash.	366	457	4,439	15	5	989	1,077	29	102	1	6										
Oreg.	223	187	117	19	10	246	202	3	24	-	-										
Calif.	4,074	5,511	14,614	28	-	6,728	10,775	61	231	26	42										
Alaska	11	45	394	1	-	183	327	2	1	-	-										
Hawaii	78	121	491	N	5	135	281	81	9	-	5										
Guam	3	-	102	N	-	24	55	1	3	-	1										
P.R.	426	1,332	N	9	U	136	252	30	74	-	-										
V.I.	9	19	N	-	U	-	20	-	-	-	-										
Amer. Samoa	-	-	-	-	U	-	8	-	-	-	-										
C.N.M.I.	-	-	N	-	U	11	13	-	-	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1995 and 1996 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


