
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending December 13, 2008 (WEEK 50)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2008
Pertussis cummulative for 2007
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2008
Rabies, animal cummulative for 2007
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2008
Rocky Mountain Spotted Fever cummulative for 2007

tab delimited data:
test
UNITED STATES	144	166	849	8,839	9,416	29	103	164	4,789	5,805	38	38	195	2,200	1,981						
NEW ENGLAND	3	13	49	594	1,481	3	7	20	349	511	-	0	2	4	9						
Conn.	-	0	4	34	86	2	4	17	192	212	-	0	0	-	-						
Maine	3	0	5	43	80	-	1	5	55	85	N	0	0	N	N						
Mass.	-	9	32	420	1,143	N	0	0	N	N	-	0	1	1	8						
N.H.	-	0	4	38	80	-	0	3	35	53	-	0	1	1	1						
R.I.	-	0	25	47	33	N	0	0	N	N	-	0	2	2	-						
Vt.	-	0	4	12	59	1	1	6	67	161	-	0	0	-	-						
MID. ATLANTIC	15	19	43	968	1,245	9	28	63	1,525	975	1	1	5	80	83						
N.J.	-	1	9	54	216	-	0	0	-	-	-	0	2	12	31						
N.Y. (Upstate)	6	7	24	412	519	9	9	20	489	504	-	0	2	17	6						
N.Y. City	-	0	5	46	148	-	0	2	19	44	-	0	2	24	28						
Pa.	9	9	25	456	362	-	18	48	1,017	427	1	0	2	27	18						
E.N. CENTRAL	38	27	189	1,549	1,465	2	3	28	248	410	1	1	13	134	59						
Ill.	-	5	22	319	191	-	1	21	103	113	-	0	10	89	39						
Ind.	3	1	15	103	56	-	0	2	10	12	-	0	3	8	5						
Mich.	2	5	14	267	287	1	0	8	73	201	-	0	1	3	4						
Ohio	33	9	176	748	604	1	1	7	62	84	1	0	4	33	10						
Wis.	-	2	7	112	327	N	0	0	N	N	-	0	1	1	1						
W.N. CENTRAL	37	17	142	1,121	756	1	4	12	195	256	-	4	32	448	364						
Iowa	-	1	9	78	147	-	0	5	29	31	-	0	2	6	17						
Kans.	2	1	13	66	103	-	0	7	-	100	-	0	0	-	12						
Minn.	-	2	131	224	261	-	0	10	65	39	-	0	4	1	2						
Mo.	24	5	48	457	108	1	1	8	65	38	-	3	31	418	314						
Nebr.	11	2	34	252	69	-	0	0	-	-	-	0	4	20	14						
N. Dak.	-	0	5	1	9	-	0	8	24	22	-	0	0	-	-						
S. Dak.	-	0	5	43	59	-	0	2	12	26	-	0	1	3	5						
S. ATLANTIC	20	16	50	862	922	7	36	101	1,949	2,135	36	12	71	894	947						
Del.	-	0	3	18	11	-	0	0	-	-	-	0	5	32	17						
D.C.	-	0	1	7	9	-	0	0	-	-	-	0	2	8	3						
Fla.	9	5	20	291	206	-	0	77	137	128	-	0	3	18	16						
Ga.	-	1	6	77	35	-	5	42	298	288	-	1	8	73	60						
Md.	2	2	8	119	115	-	8	17	405	426	-	1	7	70	63						
N.C.	-	0	38	79	292	7	9	16	441	469	36	2	55	486	610						
S.C.	8	2	22	119	100	-	0	0	-	46	-	1	9	54	62						
Va.	1	3	10	143	124	-	11	24	591	701	-	2	15	146	111						
W. Va.	-	0	2	9	30	-	1	9	77	77	-	0	1	7	5						
E.S. CENTRAL	6	7	18	342	454	-	3	7	165	150	-	3	23	312	274						
Ala.	-	1	5	54	90	-	0	0	-	-	-	1	8	88	95						
Ky.	3	1	8	112	28	-	0	4	45	18	-	0	1	1	5						
Miss.	-	2	5	89	255	-	0	1	2	3	-	0	1	6	20						
Tenn.	3	1	7	87	81	-	2	6	118	129	-	2	19	217	154						
W.S. CENTRAL	1	26	198	1,452	1,071	7	1	40	92	1,034	-	2	153	282	205						
Ark.	1	1	18	82	160	1	0	6	48	32	-	0	14	65	109						
La.	-	1	7	70	21	-	0	0	-	6	-	0	1	5	4						
Okla.	-	0	21	53	49	6	0	32	42	46	-	0	132	170	53						
Tex.	-	22	179	1,247	841	-	0	12	2	950	-	1	8	42	39						
