
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending September 1, 2012 (WEEK 35)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2012
Rabies, animal cummulative for 2011
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2012
Salmonellosis cummulative for 2011
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2012
Shiga toxin-producing E. coli(STEC)† cummulative for 2011

tab delimited data:
test
UNITED STATES	45	65	131	2,137	3,037	818	954	1,597	28,395	32,713	50	102	173	3,019	3,898						
NEW ENGLAND	9	7	14	263	231	2	38	73	1,291	1,535	1	3	12	128	155						
Conn.	2	3	8	123	134	-	8	16	296	350	-	1	5	34	40						
Maine	-	1	6	67	48	2	3	10	111	93	1	0	3	11	22						
Mass.	-	0	0	-	-	-	17	54	679	775	-	1	7	56	61						
N.H.	1	0	3	21	16	-	2	8	90	131	-	0	4	15	16						
R.I.	-	0	6	16	16	-	2	8	60	138	-	0	2	1	4						
Vt.	6	1	4	36	17	-	2	8	55	48	-	0	3	11	12						
MID. ATLANTIC	13	12	29	345	568	85	91	187	3,013	3,906	12	10	28	322	456						
N.J.	-	0	0	-	-	-	16	36	422	862	-	1	8	37	99						
N.Y. (Upstate)	13	7	20	301	247	35	25	67	847	890	6	4	12	130	146						
N.Y. City	-	0	1	-	10	12	19	41	716	788	-	1	5	46	60						
Pa.	-	3	15	44	311	38	28	54	1,028	1,366	6	3	14	109	151						
E.N. CENTRAL	5	3	13	122	145	49	80	186	2,959	3,578	7	13	32	432	691						
Ill.	-	1	6	54	42	-	27	68	1,004	1,198	-	2	10	64	162						
Ind.	-	0	3	5	25	-	13	36	402	429	-	2	8	84	95						
Mich.	1	0	5	34	49	9	16	42	534	559	2	2	10	97	103						
Ohio	4	0	7	29	29	40	22	53	891	816	5	3	20	141	119						
Wis.	N	0	0	N	N	-	5	25	128	576	-	2	17	46	212						
W.N. CENTRAL	1	2	15	102	134	68	51	113	1,818	2,051	6	16	44	471	677						
Iowa	-	0	3	13	21	10	8	30	404	327	-	2	12	104	149						
Kans.	-	1	4	46	23	2	9	27	324	289	-	2	8	49	66						
Minn.	-	0	5	-	38	-	0	25	-	510	-	0	13	-	194						
Mo.	1	0	3	23	18	43	16	42	739	604	5	5	31	210	157						
Nebr.	-	0	3	-	26	13	4	23	223	165	1	1	8	62	76						
N. Dak.	-	0	13	20	8	-	1	19	35	30	-	0	4	22	6						
S. Dak.	-	0	0	-	-	-	2	9	93	126	-	1	3	24	29						
S. ATLANTIC	10	18	45	643	841	365	296	643	8,566	8,875	11	11	31	410	408						
Del.	-	0	0	-	-	1	2	8	93	127	-	0	1	8	12						
D.C.	-	0	0	-	-	-	1	7	23	53	-	0	1	4	4						
Fla.	-	0	34	69	120	209	110	201	3,402	3,325	8	3	11	157	76						
Ga.	-	0	0	-	-	57	46	101	1,504	1,672	1	2	6	83	84						
Md.	-	5	16	177	226	15	17	45	579	683	-	1	4	44	44						
N.C.	-	0	0	-	-	57	43	230	1,398	1,275	1	1	26	41	88						
S.C.	N	0	0	N	N	12	25	64	806	965	1	0	7	18	14						
Va.	8	11	25	352	423	14	23	57	686	697	-	2	7	52	83						
W. Va.	2	1	9	45	72	-	1	52	75	78	-	0	2	3	3						
E.S. CENTRAL	-	2	6	51	117	29	68	190	2,197	2,642	1	5	14	167	219						
Ala.	-	1	5	41	61	14	20	53	607	749	-	1	3	36	61						
Ky.	-	0	2	10	10	-	7	39	229	370	-	1	5	29	46						
Miss.	-	0	0	-	-	-	21	87	697	845	-	0	3	17	24						
Tenn.	-	0	2	-	46	15	18	51	664	678	1	2	12	85	88						
W.S. CENTRAL	7	14	40	472	807	97	145	374	3,765	4,640	2	10	92	329	333						
Ark.	-	0	20	76	40	18	14	57	499	485	1	1	6	36	27						
La.	-	0	1	-	3	-	23	50	684	951	-	0	3	18	15						
Okla.	-	0	21	27	31	25	15	102	453	411	1	1	16	53	41						
Tex.	7	11	29	369	733	54	77	227	2,129	2,793	-	7	76	222	250						
MOUNTAIN	-	1	5	47	47	26	41	79	1,368	1,778	4	9	28	313	506						
Ariz.	N	0	0	N	N	20	15	28	451	558	-	2	6	88	91						
Colo.	-	0	0	-	-	-	8	23	272	383	-	2	6	41	116						
Idaho	-	0	1	-	3	4	2	7	87	104	3	1	9	60	74						
Mont.	N	0	0	N	N	1	2	8	79	89	1	0	5	26	30						
Nev.	-	0	3	8	8	1	3	12	120	121	-	0	2	15	31						
N. Mex.	-	0	5	33	10	-	5	13	166	234	-	1	3	29	31						
Utah	-	0	2	6	6	-	5	12	152	234	-	1	7	40	117						
Wyo.	-	0	3	-	20	-	1	8	41	55	-	0	8	14	16						
PACIFIC	-	3	14	92	147	97	97	177	3,418	3,708	6	15	36	447	453						
Alaska	-	0	1	6	11	-	1	5	37	44	-	0	0	-	-						
