
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending May 9, 2009 (WEEK 18)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2009
Giardiasis cummulative for 2008
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2009
Gonorrhea cummulative for 2008
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2009
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2008

tab delimited data:
test
UNITED STATES	203	314	641	4,826	5,111	2,274	5,852	6,681	81,704	111,151	30	51	124	916	1,110						
NEW ENGLAND	5	28	64	379	437	59	98	301	1,678	1,698	9	3	18	70	51						
Conn.	1	6	14	76	103	53	52	275	778	681	9	0	12	24	2						
Maine	3	4	12	67	38	2	2	9	55	32	-	0	2	8	5						
Mass.	-	11	27	150	190	-	38	112	676	815	-	2	5	32	35						
N.H.	-	2	10	27	36	1	2	6	39	42	-	0	2	2	5						
R.I.	-	1	8	15	29	2	5	16	108	118	-	0	7	2	1						
Vt.	1	3	15	44	41	1	1	4	22	10	-	0	3	2	3						
MID. ATLANTIC	33	60	119	836	996	561	603	1,138	10,171	11,216	4	10	25	172	199						
N.J.	-	8	21	-	167	60	83	144	1,223	1,938	-	1	7	12	34						
N.Y. (Upstate)	16	23	81	362	317	104	117	664	1,955	2,036	1	3	20	42	50						
N.Y. City	10	16	30	262	286	282	208	577	3,861	3,406	1	2	4	36	36						
Pa.	7	16	46	212	226	115	196	267	3,132	3,836	2	4	10	82	79						
E.N. CENTRAL	20	47	89	668	777	250	1,184	1,580	15,462	24,232	1	6	27	105	173						
Ill.	-	10	32	101	203	-	370	499	4,196	6,852	-	2	9	31	55						
Ind.	N	0	11	N	N	105	156	256	2,626	3,138	-	1	22	21	35						
Mich.	3	12	22	182	171	145	292	493	5,065	6,333	-	0	3	10	10						
Ohio	17	16	31	266	278	-	254	531	2,106	5,771	1	2	6	36	59						
Wis.	-	8	20	119	125	-	76	141	1,469	2,138	-	0	2	7	14						
W.N. CENTRAL	14	26	143	477	544	175	312	393	4,875	5,758	1	3	14	63	74						
Iowa	7	6	18	76	87	19	31	53	540	528	-	0	0	-	2						
Kans.	-	3	11	43	35	36	41	83	823	750	-	0	4	9	6						
Minn.	-	0	106	137	191	-	50	78	590	1,158	-	0	10	13	14						
Mo.	4	8	22	155	144	87	144	193	2,315	2,707	1	1	4	28	37						
Nebr.	3	3	10	41	57	29	27	50	461	485	-	0	2	10	10						
N. Dak.	-	0	4	3	10	-	2	7	6	42	-	0	3	3	5						
S. Dak.	-	2	11	22	20	4	8	20	140	88	-	0	0	-	-						
S. ATLANTIC	66	65	108	1,177	811	529	1,269	1,696	16,912	25,269	10	12	23	267	286						
Del.	1	0	3	9	14	12	16	35	277	423	-	0	2	3	3						
D.C.	-	0	5	-	20	48	52	90	1,000	798	-	0	2	-	2						
Fla.	34	31	57	614	357	195	420	592	7,341	8,643	8	4	9	103	69						
Ga.	17	13	63	300	186	-	271	876	1,757	4,920	-	2	9	59	66						
Md.	6	6	10	81	77	-	121	212	1,795	2,124	2	1	6	36	49						
N.C.	N	0	0	N	N	-	0	203	-	1,593	-	1	6	20	26						
S.C.	2	2	8	34	37	140	173	316	2,200	3,355	-	1	5	21	27						
Va.	6	8	31	124	92	126	177	321	2,344	3,127	-	1	5	12	35						
W. Va.	-	1	5	15	28	8	12	26	198	286	-	0	3	13	9						
E.S. CENTRAL	3	8	22	99	137	247	547	771	8,599	10,136	-	3	6	50	67						
Ala.	-	4	12	47	70	-	166	216	2,027	3,509	-	0	2	11	8						
Ky.	N	0	0	N	N	-	87	153	1,076	1,342	-	0	2	5	5						
Miss.	N	0	0	N	N	117	143	253	2,637	2,342	-	0	1	-	9						
Tenn.	3	4	13	52	67	130	162	301	2,859	2,943	-	2	5	34	45						
W.S. CENTRAL	8	8	22	102	85	74	938	1,300	11,138	17,542	3	2	21	47	52						
Ark.	4	2	8	37	36	60	83	167	1,521	1,605	-	0	2	6	4						
La.	-	2	10	37	30	-	162	410	1,563	3,148	-	0	1	8	4						
Okla.	4	3	18	28	19	14	68	424	1,089	1,660	3	1	20	33	39						
Tex.	N	0	0	N	N	-	596	725	6,965	11,129	-	0	1	-	5						
MOUNTAIN	12	27	62	341	405	98	195	345	2,546	4,004	2	5	11	99	144						
Ariz.	-	3	10	56	38	32	58	82	705	1,252	1	1	7	38	62						
Colo.	8	10	27	113	149	20	53	249	716	1,017	1	1	5	25	26						
Idaho	-	3	14	32	47	1	3	13	37	63	-	0	2	2	5						
Mont.	-	2	9	30	23	-	2	6	27	40	-	0	1	1	1						
Nev.	4	2	8	23	33	28	34	86	665	921	-	0	2	9	8						
N. Mex.	-	1	8	24	33	16	24	42	312	471	-	1	3	13	20						
Utah	-	7	18	47	69	-	6	15	61	210	-	0	2	11	22						
Wyo.	-	1	4	16	13	1	2	8	23	30	-	0	2	-	-						
PACIFIC	42	54	127	747	919	281	590	757	10,323	11,296	-	2	11	43	64						
Alaska	-	2	10	21	25	15	13	24	264	174	-	0	2	3	7						
Calif.	26	34	59	530	644	254	489	659	8,756	9,260	-	0	4	7	23						
Hawaii	-	0	4	4	10	-	12	21	189	190	-	0	2	12	7						
Oreg.	-	7	58	106	161	12	21	48	364	480	-	0	10	18	25						
Wash.	16	7	74	86	79	-	52	81	750	1,192	-	0	2	3	2						
Amer. Samoa	-	0	0	-	-	-	0	1	-	2	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	1	15	-	18	-	0	0	-	-						
P.R.	-	3	15	25	47	3	5	22	73	80	-	0	1	-	-						
