
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending December 10, 2011 (WEEK 49)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2010
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2010
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2011
Syphillis, primary & secondary cummulative for 2010

tab delimited data:
test
UNITED STATES	192	246	937	12,478	14,637	17	25	118	1,153	1,988	100	261	363	12,084	12,955						
NEW ENGLAND	2	14	79	669	834	-	1	5	45	98	1	7	16	350	452						
Conn.	-	6	49	282	339	-	0	3	10	27	-	0	5	41	91						
Maine	1	2	13	121	112	-	0	1	4	9	-	0	2	12	31						
Mass.	-	1	3	35	67	-	0	2	18	44	1	5	10	232	272						
N.H.	-	2	8	92	121	-	0	1	5	5	-	0	3	18	22						
R.I.	-	1	6	73	113	-	0	1	2	7	-	0	7	39	34						
Vt.	1	1	6	66	82	-	0	2	6	6	-	0	2	8	2						
MID. ATLANTIC	5	25	81	1,222	1,542	1	2	27	103	230	10	30	53	1,433	1,611						
N.J.	-	12	35	553	692	-	0	4	33	58	-	4	13	203	230						
N.Y. (Upstate)	2	1	10	82	143	1	1	9	46	110	4	3	20	176	122						
N.Y. City	3	11	42	587	707	-	0	14	24	62	1	14	31	712	907						
Pa.	N	0	0	N	N	N	0	0	N	N	5	6	14	342	352						
E.N. CENTRAL	43	61	115	2,815	3,037	1	5	13	231	353	2	30	46	1,399	1,812						
Ill.	N	0	0	N	N	-	1	6	73	95	-	12	24	568	869						
Ind.	2	13	33	632	710	-	0	3	31	54	-	3	8	150	165						
Mich.	7	14	29	614	694	-	1	3	32	79	-	5	12	239	225						
Ohio	31	26	44	1,172	1,149	1	2	7	77	92	2	8	17	391	505						
Wis.	3	8	24	397	484	-	0	3	18	33	-	1	5	51	48						
W.N. CENTRAL	-	2	33	162	802	-	1	4	64	153	-	6	13	277	343						
Iowa	N	0	0	N	N	N	0	0	N	N	-	0	3	18	18						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	4	24	18						
Minn.	-	0	17	-	605	-	0	1	-	85	-	2	8	109	144						
Mo.	N	0	0	N	N	-	0	4	36	39	-	2	6	117	146						
Nebr.	-	2	9	108	128	-	0	2	12	16	-	0	2	8	10						
N. Dak.	-	0	25	54	69	-	0	1	2	2	-	0	1	1	3						
S. Dak.	N	0	0	N	N	-	0	2	14	11	-	0	0	-	4						
S. ATLANTIC	62	67	170	3,454	3,883	9	6	25	317	529	39	68	178	3,201	3,003						
Del.	4	1	6	47	40	-	0	1	-	-	2	0	4	20	4						
D.C.	-	1	4	44	74	-	0	1	5	9	5	3	8	150	128						
Fla.	21	22	68	1,239	1,360	3	3	13	124	184	3	24	36	1,118	1,126						
Ga.	30	20	54	963	1,318	4	2	5	82	154	9	14	130	715	647						
Md.	4	9	33	497	499	2	1	3	38	51	5	8	20	417	301						
N.C.	N	0	0	N	N	N	0	0	N	N	6	8	19	362	378						
S.C.	3	8	25	408	474	-	0	3	28	55	3	4	11	211	139						
Va.	N	0	0	N	N	-	0	3	26	54	6	4	12	206	274						
W. Va.	-	0	48	256	118	-	0	6	14	22	-	0	1	2	6						
E.S. CENTRAL	13	18	37	845	1,000	-	1	4	68	110	7	15	34	705	838						
Ala.	N	0	0	N	N	N	0	0	N	N	-	4	11	196	242						
Ky.	N	0	0	N	N	N	0	0	N	N	6	2	16	116	121						
Miss.	N	0	0	N	N	-	0	2	11	17	-	3	14	167	210						
Tenn.	13	18	37	845	1,000	-	1	4	57	93	1	5	11	226	265						
W.S. CENTRAL	34	30	368	1,663	1,787	6	4	38	192	281	29	35	50	1,690	2,002						
Ark.	-	4	26	203	159	-	0	3	13	18	2	3	10	176	203						
La.	-	2	11	145	129	-	0	2	15	25	-	6	25	351	531						
Okla.	N	0	0	N	N	3	1	8	35	45	1	1	4	49	87						
Tex.	34	24	333	1,315	1,499	3	2	27	129	193	26	23	37	1,114	1,181						
MOUNTAIN	33	26	72	1,503	1,645	-	3	8	118	217	2	12	20	540	580						
Ariz.	15	11	45	701	750	-	1	5	53	94	-	5	10	226	213						
Colo.	14	9	23	481	506	-	0	4	33	62	1	2	6	104	135						
Idaho	N	0	0	N	N	-	0	1	5	8	-	0	4	12	4						
Mont.	N	0	0	N	N	N	0	0	N	N	-	0	1	4	3						
Nev.	N	0	0	N	N	N	0	0	N	N	1	2	9	127	115						
N. Mex.	1	4	13	224	152	-	0	2	15	17	-	1	4	57	50						
Utah	-	0	8	74	208	-	0	3	12	32	-	0	2	10	60						
Wyo.	3	0	15	23	29	-	0	0	-	4	-	0	0	-	-						
PACIFIC	-	3	11	145	107	-	0	2	15	17	10	55	74	2,489	2,314						
Alaska	-	2	11	139	104	-	0	1	11	17	-	0	1	3	3						
Calif.	N	0	0	N	N	N	0	0	N	N	7	42	62	2,029	1,959						
Hawaii	-	0	3	6	3	-	0	1	4	-	-	0	2	11	35						
Oreg.	N	0	0	N	N	N	0	0	N	N	-	4	14	177	68						
Wash.	N	0	0	N	N	N	0	0	N	N	3	5	11	269	249						
Amer. Samoa	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	0	0	-	-	-	0	0	-	-	6	4	14	232	213						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes drug resistant and susceptible cases of invasive Streptococcus pneumoniae disease among
children <5 years and among all ages.  Case definition: Isolation of S. pneumoniae from a normally
sterile body site (e.g. blood or cerebrospinal fluid).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


