
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending July 29, 2006 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant, all ages cummulative for 2005
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2006
Syphillis, primary & secondary cummulative for 2005
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2006
Varicella (chickenpox) cummulative for 2005

tab delimited data:
test
UNITED STATES	30	51	334	1,633	1,755	114	165	334	4,671	4,789	115	800	3,204	27,395	17,353						
NEW ENGLAND	-	1	24	16	159	9	4	17	121	116	5	43	144	1,000	3,551						
Conn.	U	0	7	U	67	3	0	11	25	24	U	0	58	U	1,002						
Maine	N	0	0	N	N	-	0	2	8	1	-	5	20	151	210						
Mass.	-	0	6	-	70	5	2	5	76	78	-	9	54	92	1,601						
N.H.	-	0	0	-	-	1	0	2	7	8	4	5	43	265	201						
R.I.	-	0	11	6	14	-	0	6	3	5	-	0	0	-	-						
Vt.	-	0	2	10	8	-	0	1	2	-	1	12	50	492	537						
MID. ATLANTIC	2	3	15	107	153	9	21	35	627	597	14	104	183	3,147	3,114						
N.J.	N	0	0	N	N	-	2	7	86	83	-	0	0	-	-						
N.Y. (Upstate)	1	1	10	40	62	-	2	14	86	40	-	0	0	-	-						
N.Y. City	U	0	0	U	U	8	10	23	313	374	-	0	0	-	-						
Pa.	1	2	9	67	91	1	5	9	142	100	14	104	183	3,147	3,114						
E.N. CENTRAL	7	11	41	394	432	17	18	38	484	511	30	213	585	9,950	3,762						
Ill.	-	1	3	13	17	8	9	23	234	275	-	1	5	13	60						
Ind.	3	2	21	106	139	1	1	4	33	40	N	0	347	N	70						
Mich.	-	0	4	15	28	-	2	19	64	49	-	102	174	2,990	2,382						
Ohio	4	6	32	260	248	7	4	8	122	126	30	82	420	6,376	949						
Wis.	N	0	0	N	N	1	1	4	31	21	-	12	52	571	301						
W.N. CENTRAL	1	1	191	33	28	5	4	9	138	159	6	22	84	1,001	248						
Iowa	N	0	0	N	N	-	0	3	9	5	N	0	0	N	N						
Kans.	N	0	0	N	N	-	0	2	12	13	-	0	0	-	-						
Minn.	-	0	191	-	-	-	1	3	16	50	-	0	0	-	-						
Mo.	1	1	3	33	22	3	3	8	98	88	6	17	82	940	159						
Nebr.	-	0	0	-	2	-	0	1	1	3	-	0	0	-	-						
N. Dak.	-	0	1	-	1	-	0	1	-	-	-	0	25	27	12						
S. Dak.	-	0	0	-	3	2	0	1	2	-	-	1	12	34	77						
S. ATLANTIC	16	24	53	873	722	35	42	186	1,090	1,117	21	90	860	2,924	1,344						
Del.	-	0	2	-	1	-	0	2	14	8	-	1	5	44	22						
D.C.	-	0	3	20	12	6	1	9	63	64	-	0	5	21	22						
Fla.	7	13	36	475	389	12	14	29	414	401	-	0	0	-	-						
Ga.	9	7	29	292	235	-	8	147	144	204	-	0	0	-	-						
Md.	-	0	0	-	-	2	5	19	171	180	-	0	0	-	-						
N.C.	N	0	0	N	N	8	5	17	163	143	-	0	0	-	-						
S.C.	-	0	0	-	-	-	1	7	38	33	1	16	53	741	352						
Va.	N	0	0	N	N	7	2	12	82	82	12	28	812	1,105	271						
W. Va.	-	1	14	86	85	-	0	1	1	2	8	26	70	1,013	677						
E.S. CENTRAL	4	3	13	131	123	12	11	21	362	270	-	0	70	69	7						
Ala.	N	0	0	N	N	11	3	12	147	93	-	0	70	69	7						
Ky.	-	0	5	23	22	-	1	8	36	23	N	0	0	N	N						
Miss.	-	0	0	-	1	-	0	6	31	31	-	0	0	-	-						
Tenn.	4	3	13	108	100	1	5	13	148	123	N	0	0	N	N						
W.S. CENTRAL	-	0	4	13	98	24	25	41	812	726	35	206	1,757	7,514	3,571						
Ark.	-	0	3	11	12	2	0	6	40	31	9	6	110	562	-						
La.	-	0	4	2	86	10	4	17	123	157	-	0	8	33	108						
Okla.	N	0	0	N	N	-	1	6	40	25	-	0	0	-	-						
Tex.	N	0	0	N	N	12	19	29	609	513	26	189	1,647	6,919	3,463						
MOUNTAIN	-	1	27	66	40	-	7	17	210	248	4	52	138	1,790	1,756						
Ariz.	N	0	0	N	N	-	4	13	101	83	-	0	0	-	-						
Colo.	N	0	0	N	N	-	1	3	23	27	-	33	76	946	1,195						
Idaho	N	0	0	N	N	-	0	1	2	19	-	0	0	-	-						
Mont.	-	0	1	-	-	-	0	1	1	5	-	0	0	-	-						
Nev.	-	0	27	4	2	-	1	12	44	74	-	0	2	4	-						
N. Mex.	-	0	1	1	-	-	1	5	34	33	-	3	34	280	153						
Utah	-	0	8	28	17	-	0	1	5	7	4	10	55	530	363						
Wyo.	-	1	3	33	21	-	0	0	-	-	-	0	8	30	45						
PACIFIC	-	0	0	-	-	3	32	49	827	1,045	-	0	0	-	-						
Alaska	-	0	0	-	-	-	0	4	5	5	-	0	0	-	-						
Calif.	N	0	0	N	N	3	27	42	691	934	-	0	0	-	-						
Hawaii	-	0	0	-	-	-	0	2	12	6	N	0	0	N	N						
Oreg.	N	0	0	N	N	-	0	6	10	17	N	0	0	N	N						
Wash.	N	0	0	N	N	-	2	11	109	83	N	0	0	N	N						
Amer. Samoa	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	-	0	0	-	-	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	3	-	2	12	-	375						
P.R.	N	0	0	N	N	-	3	10	54	137	4	7	47	182	462						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2005 and 2006 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


