
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending February 12, 2005 (WEEK 06)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 2005
Legionellosis cummulative for 2004
Listeriosis cummulative for 2005
Listeriosis cummulative for 2004
Lyme Disease cummulative for 2005
Lyme Disease cummulative for 2004
Malaria cummulative for 2005
Malaria cummulative for 2004

tab delimited data:
test
UNITED STATES	119	162	40	50	385	846	100	134													
NEW ENGLAND	2	2	-	1	10	55	2	10													
Maine	-	-	-	-	-	-	-	-													
N.H.	-	-	-	-	6	-	-	-													
Vt.	-	-	-	-	-	-	-	-													
Mass.	2	1	-	-	4	51	2	8													
R.I.	-	-	-	-	-	-	-	-													
Conn.	-	1	-	1	-	4	-	2													
MID. ATLANTIC	43	35	7	13	304	678	24	28													
Upstate N.Y.	10	3	-	1	24	142	4	3													
N.Y. City	-	-	1	2	-	-	7	15													
N.J.	7	15	3	6	136	186	10	5													
Pa.	26	17	3	4	144	350	3	5													
E.N. CENTRAL	20	50	8	5	13	20	6	11													
Ohio	12	26	3	3	12	4	2	1													
Ind.	5	6	-	1	-	-	-	1													
Ill.	-	10	-	-	-	-	1	2													
Mich.	2	6	1	-	1	-	3	4													
Wis.	1	2	4	1	U	16	-	3													
W.N. CENTRAL	4	4	6	-	1	10	7	9													
Minn.	-	-	1	-	-	3	1	4													
Iowa	-	-	2	-	1	2	2	1													
Mo.	4	3	2	-	-	5	3	3													
N. Dak.	-	-	1	-	-	-	-	-													
S. Dak.	-	1	-	-	-	-	-	-													
Nebr.	-	-	-	-	-	-	-	-													
Kans.	-	-	-	-	-	-	1	1													
S. ATLANTIC	26	30	10	10	50	65	22	39													
Del.	-	-	N	N	-	7	-	-													
Md.	7	5	3	2	32	48	7	13													
D.C.	-	2	-	-	1	-	-	-													
Va.	-	2	-	-	-	-	2	-													
W. Va.	-	-	-	1	-	-	-	-													
N.C.	4	5	2	3	5	5	2	1													
S.C.	-	1	-	-	-	-	-	2													
Ga.	3	2	1	1	-	2	7	7													
Fla.	12	13	4	3	12	3	4	16													
E.S. CENTRAL	-	6	-	2	2	-	4	3													
Ky.	-	1	-	1	-	-	1	-													
Tenn.	-	2	-	1	2	-	2	-													
Ala.	-	3	-	-	-	-	1	2													
Miss.	-	-	-	-	-	-	-	1													
W.S. CENTRAL	-	14	1	3	-	7	2	15													
Ark.	-	-	-	-	-	-	-	1													
La.	-	1	1	-	-	-	-	2													
Okla.	-	1	-	-	-	-	-	1													
Tex.	-	12	-	3	-	7	2	11													
MOUNTAIN	9	9	-	4	-	2	9	2													
Mont.	-	-	-	-	-	-	-	-													
Idaho	-	1	-	-	-	-	-	-													
Wyo.	2	2	-	-	-	1	1	-													
Colo.	-	1	-	1	-	-	4	-													
N. Mex.	1	-	-	-	-	-	-	1													
Ariz.	3	2	-	-	-	-	2	-													
Utah	1	2	-	-	-	1	2	-													
Nev.	2	1	-	3	-	-	-	1													
PACIFIC	15	12	8	12	5	9	24	17													
Wash.	-	2	2	2	-	1	-	2													
Oreg.	N	N	-	4	-	4	1	1													
Calif.	15	10	6	6	5	4	22	14													
Alaska	-	-	-	-	-	-	1	-													
Hawaii	-	-	-	-	N	N	-	-													
Guam	-	-	-	-	-	-	-	-													
P.R.	-	-	-	-	N	N	-	-													
V.I.	-	-	-	-	-	-	-	-													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	-	U	-	U	-	U	-	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


