
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending July 5, 1997 (WEEK 27)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1997*
AIDS § cummulative for 1996
Chlamydia† cummulative for 1997
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1997
Escherichia coli O157:H7 PHLIS cummulative for 1997
Gonorrhea cummulative for 1997
Gonorrhea cummulative for 1996
Hepatitis C/NA,NB cummulative for 1997
Hepatitis C/NA,NB cummulative for 1996

tab delimited data:
test
UNITED STATES	30,463	34,082	208,706	206,400	661	327	130,054	152,114	1,558	1,845											
NEW ENGLAND	1,277	1,384	8,369	8,342	60	27	2,803	3,205	31	50											
Maine	28	22	485	U	6	-	29	22	-	-											
N.H.	17	42	383	371	4	3	58	72	6	4											
Vt.	23	10	201	231	3	1	25	30	-	15											
Mass.	467	648	3,637	3,349	38	23	1,135	1,080	21	28											
R.I.	85	94	1,021	1,042	1	-	234	267	4	3											
Conn.	657	568	2,642	3,349	8	-	1,322	1,734	-	-											
MID. ATLANTIC	9,745	9,439	29,047	34,558	42	11	17,032	21,254	170	154											
Upstate N.Y.	1,645	1,163	N	N	27	4	2,741	3,711	132	122											
N.Y. City	4,978	5,302	15,258	18,913	7	-	6,697	8,292	-	3											
N.J.	1,973	1,786	4,448	6,729	8	5	3,147	4,184	-	-											
Pa.	1,149	1,188	9,341	8,916	N	2	4,447	5,067	38	29											
E.N. CENTRAL	2,041	2,762	29,720	44,701	111	41	18,163	29,114	289	272											
Ohio	396	618	6,345	10,514	31	15	4,140	7,372	8	10											
Ind.	361	389	4,378	4,878	23	10	2,917	3,242	7	7											
Ill.	765	1,203	5,643	12,659	27	-	2,757	8,438	32	53											
Mich.	386	401	9,173	11,158	30	6	6,529	7,618	242	202											
Wis.	133	151	4,181	5,492	N	10	1,820	2,444	-	-											
W.N. CENTRAL	565	811	11,609	16,079	99	64	5,434	7,429	90	50											
Minn.	101	157	U	2,702	42	27	U	1,099	2	-											
Iowa	70	57	2,351	1,980	16	8	643	504	18	24											
Mo.	237	398	5,770	6,814	18	22	3,757	4,396	57	12											
N. Dak.	7	9	417	508	3	3	28	14	2	-											
S. Dak.	4	8	631	688	6	-	67	97	-	-											
Nebr.	61	55	489	1,056	9	-	126	220	2	5											
Kans.	85	127	1,951	2,331	5	4	813	1,099	9	9											
S. ATLANTIC	7,504	8,521	43,860	25,736	72	35	42,222	48,627	151	93											
Del.	144	165	-	563	2	2	601	742	-	-											
Md.	950	1,022	3,711	U	6	3	6,713	5,018	10	1											
D.C.	538	599	N	N	-	-	1,535	2,275	-	-											
Va.	651	542	5,686	5,554	N	15	3,975	4,797	11	8											
W. Va.	57	65	1,543	1,079	N	-	469	367	9	7											
N.C.	428	466	8,783	U	19	12	8,148	9,531	29	27											
S.C.	410	439	6,150	U	1	-	5,586	5,696	26	15											
Ga.	965	1,279	5,781	6,327	19	-	6,513	10,926	U	-											
Fla.	3,361	3,944	12,206	12,213	25	3	8,682	9,275	66	35											
E.S. CENTRAL	1,022	1,132	16,908	15,487	48	7	16,849	16,367	184	341											
Ky.	177	173	3,492	3,525	15	-	2,186	2,097	8	20											
Tenn.	418	444	6,292	6,684	24	7	5,245	5,738	120	265											
Ala.	237	323	4,133	4,337	6	-	5,860	6,752	6	2											
Miss.	190	192	2,991	941	3	-	3,558	1,780	50	54											
W.S. CENTRAL	3,187	3,297	28,107	10,906	28	5	17,442	10,223	194	168											
Ark.	120	144	648	901	4	1	1,333	2,128	-	4											
La.	545	777	4,142	3,630	4	3	3,865	3,839	117	101											
Okla.	166	139	3,744	3,942	2	1	2,377	2,428	4	1											
Tex.	2,356	2,237	19,573	2,433	18	-	9,867	1,828	73	62											
MOUNTAIN	881	971	12,271	12,972	81	45	3,761	3,988	201	327											
Mont.	22	14	477	636	5	-	20	13	12	10											
Idaho	28	23	754	794	12	8	57	55	24	84											
Wyo.	13	3	284	335	4	-	26	14	80	100											
Colo.	210	298	1,896	989	30	16	1,058	916	24	30											
N. Mex.	79	56	1,844	2,150	5	4	640	438	33	40											
Ariz.	227	281	4,806	5,782	N	13	1,442	1,945	21	37											
Utah	68	102	847	799	22	-	124	156	3	12											
Nev.	234	194	1,363	1,487	3	4	394	451	4	14											
PACIFIC	4,241	5,765	28,815	37,619	120	89	6,348	11,907	248	390											
Wash.	380	380	4,711	5,136	23	22	986	1,116	16	34											
Oreg.	162	266	1,991	2,856	37	40	309	438	4	6											
Calif.	3,643	5,016	20,564	28,165	57	24	4,606	9,867	150	237											
Alaska	22	14	731	538	3	-	211	228	-	2											
Hawaii	34	89	818	924	N	3	236	258	78	111											
Guam	2	4	31	220	N	-	3	36	-	6											
P.R.	1,021	1,047	U	U	23	U	337	326	62	94											
V.I.	52	14	N	N	N	U	-	-	-	-											
Amer. Samoa	-	-	-	-	N	U	-	-	-	-											
C.N.M.I.	1	-	N	N	N	U	16	11	2	-											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


