
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending October 25, 2003 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Primary and Secondary) cummulative for 2002
Syphilis (Congenital) cummulative for 2003
Syphilis (Congenital) cummulative for 2002
Tuberculosis cummulative for 2003
Tuberculosis cummulative for 2002
Typhoid Fever cummulative for 2003
Typhoid Fever cummulative for 2002
Varicella (Chicken Pox) cummulative for 2003
Varicella (Chicken Pox) cummulative for 2002

tab delimited data:
test
UNITED STATES	5,489	5,539	299	350	9,135	10,501	250	268	10,346												
NEW ENGLAND	167	119	1	1	272	340	23	13	1,500												
Maine	7	2	1	-	5	20	-	-	753												
N.H.	14	6	-	-	7	12	2	-	-												
Vt.	1	1	-	-	7	4	-	-	595												
Mass.	111	81	-	1	178	176	12	7	147												
R.I.	16	6	-	-	28	44	2	-	5												
Conn.	18	23	-	-	47	84	7	6	-												
MID. ATLANTIC	688	596	51	55	1,730	1,812	42	69	32												
Upstate N.Y.	36	27	9	3	229	258	10	7	N												
N.Y. City	394	348	31	23	943	869	16	37	-												
N.J.	128	133	11	28	317	417	13	17	-												
Pa.	130	88	-	1	241	268	3	8	32												
E.N. CENTRAL	713	1,018	58	53	914	1,060	17	30	4,403												
Ohio	177	130	3	3	167	173	2	6	1,007												
Ind.	40	51	10	3	109	102	4	2	-												
Ill.	268	398	17	34	437	505	1	14	-												
Mich.	217	416	28	13	161	224	10	4	2,761												
Wis.	11	23	-	-	40	56	-	4	635												
W.N. CENTRAL	110	100	4	2	381	438	4	9	45												
Minn.	34	49	-	1	155	189	-	3	N												
Iowa	7	2	-	-	17	24	2	-	N												
Mo.	39	27	4	1	99	115	1	2	-												
N. Dak.	2	-	-	-	-	4	-	-	45												
S. Dak.	2	-	-	-	16	10	-	-	-												
Nebr.	4	5	-	-	10	23	1	4	-												
Kans.	22	17	-	-	84	73	-	-	-												
S. ATLANTIC	1,465	1,415	55	78	1,874	2,194	43	34	1,799												
Del.	6	10	-	-	23	13	-	-	25												
Md.	245	165	10	15	197	238	8	7	-												
D.C.	47	48	-	1	-	-	-	-	26												
Va.	65	59	1	1	218	219	12	4	473												
W. Va.	2	2	-	-	19	28	-	-	1,061												
N.C.	128	241	16	18	258	284	7	1	N												
S.C.	83	114	4	10	144	140	-	-	214												
Ga.	365	308	6	13	299	436	7	5	-												
Fla.	524	468	18	20	716	836	9	17	N												
E.S. CENTRAL	258	411	10	25	545	625	4	4	1												
Ky.	31	83	1	3	97	106	-	4	N												
Tenn.	112	150	3	7	179	245	2	-	N												
Ala.	96	137	4	9	185	171	2	-	-												
Miss.	19	41	2	6	84	103	-	-	1												
W.S. CENTRAL	774	692	55	76	1,226	1,556	25	27	2,075												
Ark.	42	30	-	8	74	109	-	-	-												
La.	133	129	-	-	-	-	-	-	11												
Okla.	54	51	1	2	119	136	1	1	N												
Tex.	545	482	54	66	1,033	1,311	24	26	2,064												
MOUNTAIN	251	262	22	13	311	339	5	9	491												
Mont.	-	-	-	-	5	6	-	-	N												
Idaho	11	1	-	-	8	13	-	-	N												
Wyo.	-	-	-	-	4	3	-	-	43												
Colo.	23	55	3	2	62	73	3	4	-												
N. Mex.	52	30	1	-	6	31	-	1	2												
Ariz.	152	161	18	11	174	174	2	-	4												
Utah	3	5	-	-	30	25	-	2	442												
Nev.	10	10	-	-	22	14	-	2	-												
PACIFIC	1,063	926	43	47	1,882	2,137	87	73	-												
Wash.	64	51	-	1	199	197	3	4	-												
Oreg.	34	17	-	-	88	97	4	2	-												
Calif.	963	850	43	45	1,494	1,682	79	63	-												
Alaska	-	-	-	-	46	40	-	-	-												
Hawaii	2	8	-	1	55	121	1	4	-												
Guam	-	6	-	-	-	61	-	-	-												
P.R.	156	236	1	21	75	90	-	-	288												
V.I.	1	1	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	U												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


