
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending October 24, 2009 (WEEK 42)*

column labels in same order that data fields appears in each record below:
Reporting Area
Giardiasis current week
Giardiasis previous 52 weeks median 
Giardiasis previous 52 weeks maximum 
Giardiasis cummulative for 2009
Giardiasis cummulative for 2008
Gonorrhea current week
Gonorrhea previous 52 weeks median 
Gonorrhea previous 52 weeks maximum 
Gonorrhea cummulative for 2009
Gonorrhea cummulative for 2008
Haemophilus influenzae, invasive, All ages, all serotypes† current week
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks median 
Haemophilus influenzae, invasive, All ages, all serotypes† previous 52 weeks maximum 
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2009
Haemophilus influenzae, invasive, All ages, all serotypes† cummulative for 2008

tab delimited data:
test
UNITED STATES	200	331	495	14,039	14,959	2,459	5,316	6,918	214,855	270,494	16	60	124	2,387	2,235						
NEW ENGLAND	10	29	64	1,346	1,368	99	94	301	3,989	4,233	-	3	16	157	137						
Conn.	1	6	15	241	274	62	46	275	1,908	2,080	-	0	12	43	33						
Maine	1	3	13	177	150	-	2	9	111	78	-	0	2	16	14						
Mass.	-	12	36	580	568	35	39	112	1,580	1,696	-	2	5	78	65						
N.H.	2	2	11	140	138	2	2	6	85	83	-	0	2	10	9						
R.I.	-	1	6	44	77	-	6	19	268	268	-	0	7	6	8						
Vt.	6	3	14	164	161	-	1	4	37	28	-	0	1	4	8						
MID. ATLANTIC	36	63	104	2,602	2,772	628	585	1,138	25,404	26,478	9	11	25	483	416						
N.J.	-	7	17	215	427	96	87	122	3,502	4,283	-	2	7	93	72						
N.Y. (Upstate)	28	24	81	1,090	945	189	109	664	4,821	4,952	7	3	20	121	122						
N.Y. City	-	15	23	635	707	229	211	577	9,093	8,362	-	2	11	85	71						
Pa.	8	15	32	662	693	114	189	255	7,988	8,881	2	4	10	184	151						
E.N. CENTRAL	13	45	70	1,875	2,235	307	1,081	1,436	42,647	55,905	-	12	28	503	368						
Ill.	-	9	18	365	604	-	335	451	12,974	16,592	-	3	9	126	120						
Ind.	N	0	11	N	N	62	142	252	5,961	7,095	-	1	22	58	62						
Mich.	3	12	20	510	491	225	271	495	12,053	14,000	-	0	3	18	19						
Ohio	10	16	28	676	715	20	251	431	8,266	13,166	-	2	6	82	113						
Wis.	-	8	19	324	425	-	88	140	3,393	5,052	-	3	20	219	54						
W.N. CENTRAL	14	24	141	1,238	1,691	113	281	393	11,585	13,657	-	3	15	133	167						
Iowa	1	6	15	249	270	12	33	53	1,287	1,285	-	0	0	-	2						
Kans.	-	2	11	96	140	-	44	83	1,853	1,827	-	0	2	13	17						
Minn.	-	0	104	250	590	-	42	65	1,668	2,503	-	0	10	47	53						
Mo.	7	8	30	413	396	96	128	173	5,343	6,518	-	1	4	44	60						
Nebr.	6	3	9	145	168	5	24	55	1,095	1,156	-	0	4	23	24						
N. Dak.	-	0	16	23	14	-	2	14	82	97	-	0	4	6	11						
S. Dak.	-	1	7	62	113	-	6	20	257	271	-	0	0	-	-						
S. ATLANTIC	53	70	109	2,969	2,367	634	1,152	1,956	45,963	69,192	6	14	31	591	569						
Del.	-	0	3	21	35	14	18	37	786	857	-	0	1	3	6						
D.C.	-	0	5	19	54	26	50	88	2,153	2,090	-	0	1	1	7						
Fla.	44	37	59	1,571	1,015	182	412	486	17,082	19,191	3	4	10	191	147						
Ga.	-	11	67	680	553	1	247	876	8,456	12,885	2	3	9	129	117						
Md.	4	5	11	222	225	41	118	212	4,553	5,049	1	1	6	78	82						
N.C.	N	0	0	N	N	-	0	470	-	12,363	-	0	17	61	62						
S.C.	1	2	8	82	100	201	167	412	6,478	7,843	-	1	5	53	52						
Va.	4	8	31	334	322	165	147	308	6,047	8,308	-	1	6	48	75						
W. Va.	-	1	5	40	63	4	10	23	408	606	-	0	3	27	21						
E.S. CENTRAL	1	8	19	314	412	271	510	714	21,057	24,764	-	3	9	132	116						
Ala.	-	3	11	147	237	23	138	202	5,411	7,968	-	1	4	32	19						
Ky.	N	0	0	N	N	124	72	135	2,998	3,718	-	0	5	19	6						
Miss.	N	0	0	N	N	-	145	252	6,000	5,884	-	0	1	4	13						
Tenn.	1	4	15	167	175	124	161	230	6,648	7,194	-	2	6	77	78						
W.S. CENTRAL	8	8	22	350	358	141	845	1,423	34,575	41,406	1	2	22	90	100						
Ark.	6	2	9	119	118	-	83	134	3,543	3,785	-	0	2	13	12						
La.	-	2	8	96	117	79	132	420	5,159	7,651	-	0	1	12	9						
Okla.	2	3	18	135	123	62	66	612	3,832	3,955	1	1	20	63	70						
Tex.	N	0	0	N	N	-	556	696	22,041	26,015	-	0	1	2	9						
MOUNTAIN	18	26	60	1,227	1,326	86	171	265	6,784	9,470	-	5	11	200	238						
Ariz.	1	3	9	162	113	29	54	88	2,168	2,788	-	1	7	69	91						
Colo.	8	8	26	394	462	29	52	122	1,933	3,005	-	1	6	60	45						
Idaho	5	3	10	148	163	1	2	13	76	135	-	0	1	3	12						
Mont.	2	2	11	114	79	-	1	5	60	103	-	0	1	1	3						
Nev.	-	2	11	91	97	-	30	93	1,414	1,803	-	0	2	16	15						
N. Mex.	-	2	8	91	95	27	24	52	913	1,110	-	1	3	21	36						
Utah	-	5	12	176	282	-	3	11	157	417	-	1	2	27	33						
Wyo.	2	1	4	51	35	-	1	5	63	109	-	0	1	3	3						
PACIFIC	47	50	130	2,118	2,430	180	543	764	22,851	25,389	-	2	8	98	124						
Alaska	-	2	7	94	85	-	15	24	550	436	-	0	3	15	18						
Calif.	16	34	56	1,376	1,597	143	463	657	19,270	20,847	-	0	3	22	40						
Hawaii	-	0	2	14	39	-	11	24	496	506	-	0	3	23	16						
Oreg.	12	7	18	322	386	37	20	42	775	987	-	1	3	35	48						
Wash.	19	7	74	312	323	-	43	71	1,760	2,613	-	0	2	3	2						
Amer. Samoa	-	0	0	-	-	-	0	0	-	3	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	1	1	-	72	-	0	0	-	-						
P.R.	-	2	10	99	188	5	4	24	192	225	-	0	1	3	1						
V.I.	-	0	0	-	-	-	2	7	80	102	N	0	0	N	N						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2009 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for H. influenzae (age <5 yrs serotype b, nonserotype b, and unknown serotype) are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


