
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending October 8, 2011 (WEEK 40)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	154	235	742	8,351	10,931	4	2	16	153	123	9	25	245	1,455	1,323						
NEW ENGLAND	-	4	30	232	296	-	0	0	-	-	-	0	1	6	4						
Conn.	-	0	29	62	69	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	4	19	5	-	0	0	-	-	-	0	0	-	2						
Mass.	-	3	18	139	198	-	0	0	-	-	-	0	1	4	-						
N.H.	-	0	2	2	12	-	0	0	-	-	-	0	1	1	1						
R.I.	-	0	4	6	11	-	0	0	-	-	-	0	1	1	1						
Vt.	-	0	1	4	1	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	14	15	74	610	1,386	-	0	2	11	2	-	1	4	35	90						
N.J.	-	3	8	89	323	-	0	0	-	1	-	0	3	-	53						
N.Y. (Upstate)	9	3	18	210	180	-	0	1	3	1	-	0	1	6	14						
N.Y. City	3	5	14	217	252	-	0	0	-	-	-	0	3	15	11						
Pa.	2	3	56	94	631	-	0	2	8	-	-	0	3	14	12						
E.N. CENTRAL	4	15	40	551	1,327	-	0	2	7	3	-	1	6	78	74						
Ill.	-	4	10	129	753	-	0	1	1	2	-	0	3	26	33						
Ind.	-	1	4	43	51	-	0	1	2	1	-	0	4	38	20						
Mich.	-	3	10	128	212	-	0	1	1	-	-	0	1	1	1						
Ohio	4	5	27	251	248	-	0	2	3	-	-	0	2	13	14						
Wis.	-	0	4	-	63	-	0	0	-	-	-	0	1	-	6						
W.N. CENTRAL	1	7	38	241	1,811	1	0	7	25	13	3	4	30	309	253						
Iowa	-	0	4	14	46	-	0	0	-	-	-	0	2	5	5						
Kans.	1	2	12	47	223	-	0	0	-	-	-	0	0	-	-						
Minn.	-	0	4	-	48	-	0	0	-	-	-	0	2	-	-						
Mo.	-	5	18	163	1,457	1	0	4	18	10	3	4	30	298	245						
Nebr.	-	0	10	13	30	-	0	3	5	3	-	0	1	5	2						
N. Dak.	-	0	0	-	-	-	0	1	2	-	-	0	0	-	1						
S. Dak.	-	0	2	4	7	-	0	0	-	-	-	0	1	1	-						
S. ATLANTIC	66	68	133	2,833	1,943	3	1	8	82	75	2	6	54	398	411						
Del.	-	0	1	3	37	-	0	1	1	1	-	0	4	17	17						
D.C.	-	0	2	12	27	-	0	1	1	-	-	0	1	1	-						
Fla.	43	42	98	2,005	823	-	0	1	3	3	1	0	2	8	8						
Ga.	14	11	25	442	615	3	0	5	50	53	-	0	0	-	-						
Md.	3	2	7	77	106	-	0	1	2	-	-	0	3	23	40						
N.C.	3	4	36	171	140	-	0	4	12	13	-	0	49	201	213						
S.C.	1	1	4	38	59	-	0	2	10	1	-	0	2	18	16						
Va.	2	2	8	81	110	-	0	1	3	4	1	2	9	127	117						
W. Va.	-	0	66	4	26	-	0	0	-	-	-	0	1	3	-						
E.S. CENTRAL	8	15	29	492	566	-	0	3	7	20	3	5	24	297	362						
Ala.	3	5	15	170	135	-	0	1	3	5	1	1	8	61	73						
Ky.	2	1	6	42	194	-	0	1	1	6	-	0	0	-	-						
Miss.	2	3	9	140	40	-	0	0	-	1	-	0	4	12	17						
Tenn.	1	4	14	140	197	-	0	2	3	8	2	4	19	224	272						
W.S. CENTRAL	48	56	503	1,964	2,061	-	0	8	7	4	1	1	235	303	116						
Ark.	3	2	7	60	50	-	0	2	4	-	1	0	41	254	74						
La.	1	4	21	180	224	-	0	0	-	-	-	0	2	4	2						
Okla.	7	2	161	108	226	-	0	5	2	3	-	0	202	41	22						
Tex.	37	45	338	1,616	1,561	-	0	1	1	1	-	0	5	4	18						
MOUNTAIN	4	16	41	630	633	-	0	5	13	2	-	0	6	29	12						
Ariz.	4	6	27	267	341	-	0	4	12	-	-	0	6	15	1						
Colo.	-	1	8	78	81	-	0	1	-	-	-	0	1	2	1						
Idaho	-	0	3	15	22	-	0	1	1	-	-	0	1	1	5						
Mont.	-	1	15	118	7	-	0	0	-	2	-	0	1	1	1						
Nev.	-	0	4	26	38	-	0	0	-	-	-	0	0	-	-						
N. Mex.	-	3	9	86	106	-	0	0	-	-	-	0	1	1	1						
Utah	-	1	4	38	38	-	0	0	-	-	-	0	1	1	3						
Wyo.	-	0	1	2	-	-	0	0	-	-	-	0	2	8	-						
PACIFIC	9	21	63	798	908	-	0	2	1	4	-	0	0	-	1						
Alaska	-	0	2	5	1	N	0	0	N	N	N	0	0	N	N						
Calif.	8	18	59	652	728	-	0	2	1	4	-	0	0	-	-						
Hawaii	-	1	3	41	38	N	0	0	N	N	N	0	0	N	N						
Oreg.	-	1	4	34	47	-	0	0	-	-	-	0	0	-	1						
Wash.	1	1	7	66	94	-	0	1	-	-	-	0	0	-	-						
Amer. Samoa	-	1	1	1	3	N	0	0	N	N	N	0	0	N	N						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	1	1	5	N	0	0	N	N	N	0	0	N	N						
P.R.	-	0	1	-	4	N	0	0	N	N	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2011 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Illnesses with similar clinical presentation that result from Spotted fever group rickettsia infections are reported as Spotted fever rickettsiosis. Rocky Mountain Spotted Fever (RMSF) caused by Rickettsia rickettsii, is the most common and well-known spotted fever.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


