
TABLE I.  Provisional cases of infrequently reported notifiable diseases (<1,000 cases reported during the preceding year), United States, week ending March 7, 2009 (WEEK 09)*

column labels in same order that data fields appears in each record below:
Disease
Current week
Cummulative for 2009
5-year weekly average†
Total cases reported for year 2008
Total cases reported for year 2007
Total cases reported for year 2006
Total cases reported for year 2005
Total cases reported for year 2004
States reporting cases during current week (No.)

tab delimited data:
test
Anthrax	-	-	0	-	1	1	-	-		
Botulism:										
foodborne	-	4	-	14	32	20	19	16		
infant	1	6	2	100	85	97	85	87	OH (1 )	
other(wound & unspecified)	1	4	0	19	27	48	31	30	WA (1 )	
Brucellosis	2	5	2	82	131	121	120	114	GA (1 ), FL (1 )	
Chancroid	-	5	1	29	23	33	17	30		
Cholera	-	-	-	3	7	9	8	6		
Cyclosporiasis §	-	18	3	134	93	137	543	160		
Diphtheria	-	-	-	-	-	-	-	-		
Domestic arboviral diseases §, ¶ :										
California serogroup	-	-	0	47	55	67	80	112		
eastern equine	-	-	-	3	4	8	21	6		
Powassan	-	-	-	2	7	1	1	1		
St. Louis	-	-	-	10	9	10	13	12		
western equine	-	-	-	-	-	-	-	-		
Ehrlichiosis/Anaplasmosis §,**:										
Ehrlichia chaffeensis	2	17	2	909	828	578	506	338	NC (1 ), FL (1 )	
Ehrlichia ewingii	-	-	-	8	-	-	-	-		
Anaplasma phagocytophilum	-	5	1	595	834	646	786	537		
undetermined	-	2	0	70	337	231	112	59		
Haemophilus influenzae ††, invasive disease (age &lt;5 yrs):										
serotype B	2	5	0	29	22	29	9	19	OK (1 ), NV (1 )	
nonserotype B	3	34	4	188	199	175	135	135	MN (1 ), NC (1 ), WA (1 )	
unknown serotype	3	31	4	184	180	179	217	177	PA (1 ), NC (1 ), FL (1 )	
Hansen disease §	-	10	2	75	101	66	87	105		
Hantavirus pulmonary syndrome §	-	-	0	17	32	40	26	24		
Hemolytic uremic syndrome, post-diarrheal §	1	8	2	266	292	288	221	200	CA (1 )	
Hepatitis C viral, acute	5	95	13	852	845	766	652	720	OH (1 ), IA (1 ), WV (1 ), TX (1 ), WA (1 )	
HIV infection, pediatric (age &lt;13 yrs) §§	-	-	4	-	-	-	380	436		
Influenza-associated pediatric mortality §, ¶¶	5	27	3	88	77	43	45	-	IL (1 ), NYC (1 ), TX (2 ), UT(1 )	
Listeriosis	4	73	9	719	808	884	896	753	DE (1 ), GA (1 ), OK (1 ), CA (1 )	
Measles ***	-	3	1	137	43	55	66	37		
Meningococcal disease, invasive ††† :										
A,C,Y, and W-135	4	38	10	324	325	318	297	-	OH (1 ), FL (2 ), WA (1 )	
serogroup B	2	19	4	178	167	193	156	-	OH (1 ), WA (1 )	
other serogroup	-	3	1	30	35	32	27	-		
unknown serogroup	6	67	19	595	550	651	765	-	PA (1 ), MN (1 ), MO (1 ), NC (1 ), GA (1 ), FL (1 )	
Mumps	6	47	20	411	800	6,584	314	258	IN (2 ), MO (2 ), WA (1 ), CA (1 )	
Novel influenza A infection virus	-	1	-	2	4	N	N	N		
Plague	-	-	0	1	7	17	8	3		
Poliomyelitis, paralytic	-	-	-	-	-	-	1	-		
Poliovirus infection, nonparalytic §	-	-	-	-	-	N	N	N		
Psittacosis §	1	2	0	11	12	21	16	12	CA (1 )	
Q fever total §,§§§:	3	9	2	98	171	169	136	70		
acute	2	6	1	88	-	-	-	-	CA (2 )	
chronic	1	3	0	10	-	-	-	-	NY (1 )	
Rabies, human	-	-	-	1	1	3	2	7		
Rubella ¶¶¶	-	-	0	18	12	11	11	10		
Rubella, congenital syndrome	-	1	0	-	-	1	1	-		
SARS CoV §, ****	-	-	-	-	-	-	-	-		
Smallpox §	-	-	-	-	-	-	-	-		
Streptococcal toxic-shock syndrome §	2	15	3	137	132	125	129	132	WV (2 )	
Syphilis, congenital (age &lt;1 yr)	-	12	6	312	430	349	329	353		
Tetanus	-	1	0	19	28	41	27	34		
Toxic-shock syndrome (staphylococcal) §	-	12	2	74	92	101	90	95		
Trichinellosis	-	6	0	37	5	15	16	5		
Tularemia	-	3	0	115	137	95	154	134		
Typhoid fever	3	50	6	427	434	353	324	322	OH (1 ), MN (1 ), CA (1 )	
Vancomycin-intermediate Staphylococcus aureus §	-	5	0	46	37	6	2	-		
Vancomycin-resistant Staphylococcus aureus §	-	-	-	-	2	1	3	1		
Vibriosis (non-cholera Vibrio species infections) §	3	23	1	487	549	N	N	N	OH (1 ), FL (1 ), CA (1 )	
Yellow fever	-	-	-	-	-	-	-	-		

-: No reported cases
N: Not notifiable
Cum: Cumulative year-to-date counts.

* Incidence data for reporting years 2008 and 2009 are provisional, whereas data for 
2004, 2005, 2006, and 2007 are finalized.

† Calculated by summing the incidence counts for the current week, the 2 weeks preceding the current week, and the 2 weeks 
following the current week, for a total of 5 preceding years.  Additional information is available at 
http://wwwn.cdc.gov/nndss/document/5yearweeklyaverage.pdf.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatic mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.

¶ Includes both neuroinvasive and non-neuroinvasive. Updated weekly from reports to the Division of Vector-Borne Infectious 
Diseases, National Center for Zoonotic, Vector-Borne, and Enteric Diseases (ArboNET Surveillance). Data for 
West Nile virus are available in Table II.

** The names of the reporting categories changed in 2008 as a result of revisions to the case definitions. Cases 
reported prior to 2008 were reported in the categories: Ehrlichiosis, human monocytic (analogous to E. chaffeensis); 
