
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending September 29, 2007 (WEEK 39)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2007
Varicella (chickenpox) cummulative for 2006
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2007
West Nile virus disease † Neuroinvasive cummulative for 2006
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2007
West Nile virus disease † Non-neuroinvasive § cummulative for 2006

tab delimited data:
test
UNITED STATES	205	796	2,813	26,596	33,790	2	1	110	766	1,421	5	2	263	1,745	2,667						
NEW ENGLAND	4	17	124	524	3,304	-	0	2	4	9	-	0	2	4	3						
Conn.	-	0	76	2	1,191	-	0	2	3	7	-	0	1	1	2						
Maine	-	0	7	-	181	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	1	-	1,141	-	0	1	1	2	-	0	2	2	1						
N.H.	3	7	17	239	279	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	-						
Vt.	1	9	66	283	512	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	-	111	195	3,351	3,638	-	0	2	7	25	-	0	1	1	12						
N.J.	N	0	0	N	N	-	0	0	-	2	-	0	0	-	3						
N.Y. (Upstate)	N	0	0	N	N	-	0	0	-	8	-	0	0	-	4						
N.Y. City	-	0	0	-	-	-	0	2	5	8	-	0	0	-	4						
Pa.	-	111	195	3,351	3,638	-	0	1	2	7	-	0	1	1	1						
E.N. CENTRAL	89	229	568	7,457	10,892	-	0	13	56	237	-	0	5	24	168						
Ill.	-	2	11	111	107	-	0	7	34	123	-	0	4	14	87						
Ind.	-	0	0	-	-	-	0	2	6	26	-	0	3	4	50						
Mich.	30	97	258	3,016	3,277	-	0	3	8	42	-	0	0	-	12						
Ohio	59	106	449	3,533	6,709	-	0	3	6	35	-	0	1	4	10						
Wis.	-	19	80	797	799	-	0	1	2	11	-	0	1	2	9						
W.N. CENTRAL	12	32	136	1,275	1,344	-	0	37	185	220	-	0	101	594	474						
Iowa	N	0	0	N	N	-	0	3	6	22	-	0	3	11	15						
Kans.	-	8	52	439	257	-	0	3	9	16	-	0	6	18	13						
Minn.	-	0	0	-	-	-	0	11	36	31	-	0	11	53	34						
Mo.	12	15	78	690	999	-	0	7	37	50	-	0	1	8	10						
Nebr.	N	0	0	N	N	-	0	3	9	44	-	0	13	72	211						
N. Dak.	-	0	60	84	44	-	0	10	44	20	-	0	43	280	117						
S. Dak.	-	1	15	62	44	-	0	8	44	37	-	0	32	152	74						
S. ATLANTIC	56	100	239	3,798	3,368	-	0	11	29	16	-	0	4	21	13						
Del.	-	1	6	36	54	-	0	1	1	-	-	0	0	-	-						
D.C.	-	0	8	14	28	-	0	0	-	-	-	0	1	-	1						
Fla.	27	19	76	937	N	-	0	1	3	3	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	8	18	2	-	0	3	14	6						
Md.	N	0	0	N	N	-	0	2	3	10	-	0	1	4	1						
N.C.	-	0	0	-	-	-	0	1	-	-	-	0	0	-	-						
S.C.	5	18	72	740	862	-	0	2	2	-	-	0	1	2	-						
Va.	-	29	190	1,201	1,284	-	0	1	2	-	-	0	1	1	5						
W. Va.	24	24	50	870	1,140	-	0	0	-	1	-	0	0	-	-						
E.S. CENTRAL	1	5	571	383	27	-	0	10	51	113	-	0	11	54	91						
Ala.	1	5	571	380	26	-	0	2	12	8	-	0	1	1	-						
Ky.	N	0	0	N	N	-	0	1	3	5	-	0	0	-	1						
Miss.	-	0	2	3	1	-	0	7	34	84	-	0	10	51	84						
Tenn.	N	0	0	N	N	-	0	1	2	16	-	0	1	2	6						
W.S. CENTRAL	41	167	1,640	7,826	9,163	-	0	22	126	359	-	0	14	47	218						
Ark.	5	13	105	551	644	-	0	4	9	24	-	0	1	2	5						
La.	-	2	11	96	187	-	0	4	1	87	-	0	6	1	83						
Okla.	-	0	0	-	-	-	0	11	41	26	-	0	7	28	18						
Tex.	36	150	1,534	7,179	8,332	-	0	14	75	222	-	0	5	16	112						
MOUNTAIN	1	56	131	1,952	2,054	-	0	30	187	360	-	1	132	814	1,430						
Ariz.	-	0	0	-	-	-	0	10	10	37	-	0	14	21	42						
Colo.	-	22	62	780	1,109	-	0	16	79	66	-	0	61	378	274						
Idaho	N	0	0	N	N	-	0	1	1	138	-	0	15	69	847						
Mont.	-	5	40	304	N	-	0	10	32	12	-	0	28	139	22						
Nev.	-	0	1	1	9	-	0	1	2	34	-	0	3	8	89						
N. Mex.	-	5	37	302	314	-	0	7	33	3	-	0	6	18	4						
Utah	1	15	73	547	588	-	0	8	17	56	-	0	5	20	102						
Wyo.	-	0	11	18	34	-	0	4	13	14	-	0	35	161	50						
PACIFIC	1	0	9	30	-	2	0	16	121	82	5	0	21	186	258						
Alaska	1	0	9	30	N	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	N	2	0	15	118	76	5	0	19	172	193						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	1	3	6	-	0	3	14	62						
Wash.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	3						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	6	30	146	175	-	0	0	-	-	-	0	0	-	-						
P.R.	-	11	30	467	449	-	0	0	-	-	-	0	0	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


