
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending January 1, 2000 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
Malaria cummulative for 1999
Malaria cummulative for 1998
Rabies, Animal cummulative for 1999
Rabies, Animal cummulative for 1998
Salmonellosis, NETSS cummulative for 1999
Salmonellosis, NETSS cummulative for 1998
Salmonellosis, PHLIS cummulative for 1999
Salmonellosis, PHLIS cummulative for 1998

tab delimited data:
test
UNITED STATES	1,354	1,611	5,844	7,259	38,324	43,694	30,299	33,617													
NEW ENGLAND	67	98	884	1,452	2,175	2,508	2,161	2,267													
Maine	3	5	171	241	132	165	104	69													
N.H.	2	6	50	83	136	187	143	216													
Vt.	5	2	92	72	93	144	90	114													
Mass.	24	27	223	498	1,174	1,312	1,191	1,346													
R.I.	5	15	95	103	129	159	173	34													
Conn.	28	43	253	455	511	541	460	488													
MID. ATLANTIC	329	426	1,137	1,609	4,876	6,767	4,154	5,723													
Upstate N.Y.	73	93	812	1,095	1,426	1,680	1,297	1,365													
N.Y. City	170	240	U	U	1,398	1,895	1,216	1,456													
N.J.	48	58	173	224	979	1,476	685	1,386													
Pa.	38	35	152	290	1,073	1,716	956	1,516													
E.N. CENTRAL	154	147	146	127	5,361	6,279	3,439	4,865													
Ohio	18	15	36	59	1,320	1,491	1,090	1,139													
Ind.	21	11	13	12	530	685	431	523													
Ill.	61	59	10	N	1,565	1,921	399	1,591													
Mich.	42	50	87	37	940	1,169	938	1,097													
Wis.	12	12	-	19	1,006	1,013	581	515													
W.N. CENTRAL	80	110	684	741	2,223	2,361	2,276	2,325													
Minn.	47	71	115	119	633	601	677	656													
Iowa	13	8	162	153	263	375	210	294													
Mo.	15	15	15	42	752	632	904	852													
N. Dak.	-	3	139	155	51	68	61	67													
S. Dak.	-	1	163	166	96	132	118	134													
Nebr.	1	2	3	7	209	190	81	47													
Kans.	4	10	87	99	219	363	225	275													
S. ATLANTIC	361	349	2,099	2,350	9,036	9,326	6,183	6,189													
Del.	1	3	43	49	146	79	161	127													
Md.	100	89	395	439	884	931	991	897													
D.C.	18	19	-	10	69	84	U	U													
Va.	73	61	578	549	1,261	1,135	983	878													
W. Va.	4	2	111	77	178	181	150	164													
N.C.	36	30	413	555	1,331	1,309	1,307	1,430													
S.C.	17	6	133	147	698	667	492	544													
Ga.	29	43	241	309	1,640	1,839	1,644	1,576													
Fla.	83	96	185	215	2,829	3,101	455	573													
E.S. CENTRAL	27	35	256	278	2,174	2,363	1,154	1,584													
Ky.	7	7	35	32	413	36	-	124													
Tenn.	9	17	95	142	571	624	587	720													
Ala.	7	6	125	102	596	695	490	578													
Miss.	4	5	1	2	594	680	77	162													
W.S. CENTRAL	17	101	107	35	3,907	5,381	3,698	3,191													
Ark.	3	2	14	35	642	616	120	380													
La.	11	17	-	-	578	863	602	805													
Okla.	2	4	93	N	455	501	338	236													
Tex.	1	78	-	-	2,232	3,401	2,638	1,770													
MOUNTAIN	44	68	198	251	3,098	2,601	2,541	2,029													
Mont.	4	1	59	56	83	79	1	44													
Idaho	3	8	5	N	135	122	98	97													
Wyo.	1	-	45	66	68	70	49	61													
Colo.	17	18	1	42	703	539	710	507													
N. Mex.	2	12	9	6	374	306	245	265													
Ariz.	9	15	66	48	978	885	807	707													
Utah	4	2	8	27	572	355	578	122													
Nev.	4	12	5	6	185	245	53	226													
PACIFIC	275	277	333	416	5,474	6,108	4,693	5,444													
Wash.	33	30	-	-	664	703	795	686													
Oreg.	21	17	2	7	409	329	515	349													
Calif.	208	217	324	384	4,008	4,724	3,087	4,065													
Alaska	1	4	7	25	55	57	30	38													
Hawaii	12	9	-	-	338	295	266	306													
Guam	-	2	-	-	24	46	U	U													
P.R.	-	1	73	52	476	901	U	U													
V.I.	U	U	U	U	U	U	U	U													
Amer. Samoa	U	U	U	U	U	U	U	U													
C.N.M.I.	U	U	U	U	U	U	U	U													

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1999 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


