
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending October 4, 2008 (WEEK 40)*

column labels in same order that data fields appears in each record below:
Reporting Area
Pertussis current week
Pertussis previous 52 weeks median 
Pertussis previous 52 weeks maximum 
Pertussis cummulative for 2008
Pertussis cummulative for 2007
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2008
Rabies, animal cummulative for 2007
Rocky Mountain Spotted Fever current week
Rocky Mountain Spotted Fever previous 52 weeks median 
Rocky Mountain Spotted Fever previous 52 weeks maximum 
Rocky Mountain Spotted Fever cummulative for 2008
Rocky Mountain Spotted Fever cummulative for 2007

tab delimited data:
test
UNITED STATES	99	147	849	6,065	7,488	44	90	153	3,461	4,910	18	30	195	1,650	1,694						
NEW ENGLAND	-	15	49	505	1,164	11	7	20	289	436	-	0	1	2	7						
Conn.	-	0	3	-	73	7	4	17	159	184	-	0	0	-	-						
Maine	-	0	5	26	66	-	1	5	38	68	N	0	0	N	N						
Mass.	-	13	33	420	912	N	0	0	N	N	-	0	1	1	7						
N.H.	-	0	4	29	66	3	1	3	34	44	-	0	1	1	-						
R.I.	-	0	25	19	17	N	0	0	N	N	-	0	0	-	-						
Vt.	-	0	6	11	30	1	2	6	58	140	-	0	0	-	-						
MID. ATLANTIC	18	20	43	716	978	13	22	43	1,003	814	-	1	5	53	69						
N.J.	-	0	9	4	175	-	0	0	-	-	-	0	2	2	25						
N.Y. (Upstate)	11	6	24	337	461	13	9	20	407	415	-	0	3	15	6						
N.Y. City	-	1	7	46	105	-	0	2	13	36	-	0	2	18	23						
Pa.	7	9	23	329	237	-	13	28	583	363	-	0	2	18	15						
E.N. CENTRAL	26	19	189	972	1,303	6	5	28	217	372	-	1	11	98	50						
Ill.	-	3	9	123	144	-	1	21	88	107	-	1	8	63	31						
Ind.	15	0	12	62	48	1	0	2	8	10	-	0	3	8	5						
Mich.	1	4	11	177	249	2	1	8	66	189	-	0	1	3	3						
Ohio	10	6	176	556	574	3	1	7	55	66	-	0	4	24	10						
Wis.	-	2	8	54	288	N	0	0	N	N	-	0	0	-	1						
W.N. CENTRAL	35	12	142	555	508	1	4	13	143	231	3	4	33	388	334						
Iowa	-	1	9	64	124	-	0	3	17	27	-	0	2	6	15						
Kans.	4	1	5	36	86	-	0	7	-	97	-	0	0	-	12						
Minn.	25	1	131	181	111	-	0	10	45	27	-	0	4	-	1						
Mo.	6	3	18	184	71	1	0	9	45	38	3	3	33	360	288						
Nebr.	-	1	12	74	53	-	0	0	-	-	-	0	4	19	13						
N. Dak.	-	0	5	1	7	-	0	8	24	21	-	0	0	-	-						
S. Dak.	-	0	3	15	56	-	0	2	12	21	-	0	1	3	5						
S. ATLANTIC	8	14	50	616	769	7	34	94	1,429	1,778	14	9	66	614	807						
Del.	-	0	3	11	10	-	0	0	-	-	-	0	3	25	16						
D.C.	-	0	1	5	8	-	0	0	-	-	-	0	2	7	3						
Fla.	8	3	20	223	186	-	0	77	111	128	2	0	3	14	12						
Ga.	-	1	6	55	32	-	7	42	288	230	6	1	8	58	56						
Md.	-	1	8	51	92	-	0	13	108	344	-	1	5	40	51						
N.C.	-	0	38	79	250	6	9	16	368	395	6	0	55	315	509						
S.C.	-	2	22	87	63	-	0	0	-	46	-	0	5	32	60						
Va.	-	2	8	101	101	-	12	24	483	581	-	2	15	120	95						
W. Va.	-	0	2	4	27	1	1	11	71	54	-	0	1	3	5						
E.S. CENTRAL	1	6	13	220	382	-	1	7	85	132	1	4	22	245	231						
Ala.	-	0	5	30	81	-	0	0	-	-	-	1	8	71	71						
Ky.	-	1	8	55	22	-	0	4	35	18	-	0	1	1	5						
Miss.	-	2	9	75	209	-	0	1	2	2	-	0	3	6	16						
Tenn.	1	1	6	60	70	-	1	6	48	112	1	2	18	167	139						
W.S. CENTRAL	-	20	198	997	848	-	2	40	79	877	-	1	153	219	162						
Ark.	-	1	11	46	145	-	1	6	45	25	-	0	14	44	80						
La.	-	1	5	54	16	-	0	0	-	6	-	0	1	3	4						
Okla.	-	0	26	32	6	-	0	32	32	45	-	0	132	142	45						
Tex.	-	17	179	865	681	-	0	27	2	801	-	1	8	30	33						
MOUNTAIN	4	17	37	625	842	-	1	5	61	76	-	0	3	27	31						
Ariz.	2	3	10	156	184	N	0	0	N	N	-	0	2	10	7						
Colo.	2	3	13	118	236	-	0	0	-	-	-	0	1	1	3						
Idaho	-	0	4	22	37	-	0	1	-	9	-	0	1	1	4						
Mont.	-	1	11	74	36	-	0	2	8	16	-	0	1	3	1						
Nev.	-	0	7	24	34	-	0	2	7	10	-	0	1	1	-						
N. Mex.	-	0	5	30	64	-	0	3	24	10	-	0	1	2	4						
Utah	-	6	27	188	231	-	0	3	7	13	-	0	0	-	-						
Wyo.	-	0	2	13	20	-	0	3	15	18	-	0	2	9	12						
PACIFIC	7	20	303	859	694	6	4	12	155	194	-	0	1	4	3						
Alaska	-	2	29	140	45	-	0	4	12	38	N	0	0	N	N						
Calif.	-	7	129	257	363	5	3	12	135	146	-	0	1	1	1						
Hawaii	-	0	2	10	18	-	0	0	-	-	N	0	0	N	N						
