
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending January 6, 2007 (WEEK 01)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2006
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2007
Syphillis, primary & secondary cummulative for 2006

tab delimited data:
test
UNITED STATES	51	44	95	51	52	7	6	18	7	4	42	176	231	42	123						
NEW ENGLAND	-	0	3	-	-	-	0	1	-	-	1	4	10	1	1						
Conn.	U	0	0	U	-	-	0	0	-	-	-	0	6	-	-						
Maine	-	0	2	-	N	-	0	1	-	-	-	0	2	-	-						
Mass.	-	0	0	-	-	-	0	0	-	-	1	2	7	1	1						
N.H.	-	0	0	-	-	-	0	0	-	-	-	0	2	-	-						
R.I.	-	0	2	-	-	-	0	1	-	-	-	0	2	-	-						
Vt.	-	0	2	-	-	-	0	1	-	-	-	0	1	-	-						
MID. ATLANTIC	-	3	8	-	2	-	0	2	-	-	6	21	34	6	12						
N.J.	N	0	0	N	N	-	0	0	-	-	1	3	8	1	1						
N.Y. (Upstate)	-	1	5	-	-	-	0	2	-	-	1	3	8	1	-						
N.Y. City	U	0	0	U	U	-	0	0	-	-	-	11	23	-	6						
Pa.	-	2	8	-	2	-	0	1	-	-	4	5	12	4	5						
E.N. CENTRAL	22	9	38	22	11	1	1	7	1	-	4	15	32	4	10						
Ill.	-	0	2	-	-	-	0	1	-	-	-	7	23	-	6						
Ind.	-	2	11	-	-	-	0	2	-	-	-	1	5	-	1						
Mich.	-	0	3	-	2	-	0	1	-	-	-	2	10	-	-						
Ohio	22	5	37	22	9	1	1	5	1	-	4	4	8	4	2						
Wis.	N	0	0	N	N	-	0	0	-	-	-	1	4	-	1						
W.N. CENTRAL	-	1	51	-	-	1	0	10	1	-	-	5	13	-	1						
Iowa	N	0	0	N	N	-	0	0	-	-	-	0	3	-	-						
Kans.	N	0	0	N	N	-	0	0	-	-	-	0	3	-	-						
Minn.	-	0	50	-	-	-	0	10	-	-	-	0	2	-	1						
