
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending September 27, 2003 (WEEK 39)*

column labels in same order that data fields appears in each record below:
Reporting Area
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), 0157:H7 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2003
Escherichia coli, Enterohemorrhagic, (EHEC), shiga toxin positive, not serogrouped cummulative for 2002
Giardiasis cummulative for 2003
Giardiasis cummulative for 2002
Gonorrhea cummulative for 2003
Gonorrhea cummulative for 2002

tab delimited data:
test
UNITED STATES	1,682	2,728	167	147	105	34	12,601	15,017	230,483	262,380											
NEW ENGLAND	107	203	27	39	13	4	892	1,351	5,316	5,710											
Maine	8	24	-	6	-	-	123	155	146	101											
N.H.	11	26	2	-	-	-	21	33	76	94											
Vt.	13	8	-	1	-	-	90	99	61	78											
Mass.	45	98	3	17	13	4	399	728	2,197	2,472											
R.I.	1	10	-	1	-	-	84	119	734	645											
Conn.	29	37	22	14	-	-	175	217	2,102	2,320											
MID. ATLANTIC	179	296	11	1	24	6	2,475	3,059	31,427	31,590											
Upstate N.Y.	72	128	7	-	11	-	730	866	5,738	6,415											
N.Y. City	4	13	-	-	-	-	814	1,116	9,422	9,466											
N.J.	13	50	-	-	-	1	241	357	5,744	5,792											
Pa.	90	105	4	1	13	5	690	720	10,523	9,917											
E.N. CENTRAL	381	674	18	28	16	4	2,037	2,611	45,025	55,048											
Ohio	76	115	13	9	15	3	653	668	13,147	16,076											
Ind.	71	47	-	1	-	-	-	-	4,838	5,448											
Ill.	73	158	-	6	-	-	527	739	13,456	18,166											
Mich.	61	109	-	3	-	1	532	682	9,809	10,767											
Wis.	100	245	5	9	1	-	325	522	3,775	4,591											
W.N. CENTRAL	291	385	29	26	22	4	1,419	1,486	12,138	13,438											
Minn.	101	134	16	22	1	-	546	568	2,075	2,349											
Iowa	63	95	-	-	-	-	204	233	607	932											
Mo.	64	51	8	-	1	-	361	361	6,246	6,658											
N. Dak.	8	4	-	-	9	-	24	14	30	55											
S. Dak.	21	33	4	1	-	-	57	51	167	193											
Nebr.	15	45	1	3	-	-	89	123	1,083	1,155											
Kans.	19	23	-	-	11	4	138	136	1,930	2,096											
S. ATLANTIC	110	215	55	27	7	-	1,967	2,199	57,875	66,789											
Del.	4	8	N	N	N	N	34	41	868	1,191											
Md.	7	22	-	-	-	-	82	95	5,892	6,721											
D.C.	1	-	-	-	-	-	37	32	1,672	1,980											
Va.	32	49	8	7	-	-	250	215	5,824	7,751											
W. Va.	3	6	-	-	-	-	33	44	655	735											
N.C.	4	36	21	-	-	-	N	N	11,086	12,117											
S.C.	-	5	-	-	-	-	82	106	6,424	6,948											
Ga.	23	38	3	7	-	-	667	701	12,118	13,062											
Fla.	36	51	23	13	7	-	782	965	13,336	16,284											
E.S. CENTRAL	62	88	3	-	6	9	257	289	19,131	22,843											
Ky.	22	25	3	-	6	9	N	N	2,627	2,796											
Tenn.	24	38	-	-	-	-	121	128	6,231	7,042											
Ala.	13	17	-	-	-	-	136	161	5,736	7,822											
Miss.	3	8	-	-	-	-	-	-	4,537	5,183											
W.S. CENTRAL	65	95	1	-	12	3	215	181	30,635	36,661											
Ark.	8	9	-	-	-	-	109	124	2,994	3,561											
La.	3	4	-	-	-	-	5	4	7,645	9,030											
Okla.	21	19	-	-	-	-	101	51	2,691	3,620											
Tex.	33	63	1	-	12	3	-	2	17,305	20,450											
MOUNTAIN	215	268	21	20	5	4	1,156	1,190	7,378	8,267											
Mont.	12	25	-	-	-	-	77	72	73	70											
Idaho	46	36	14	10	-	-	137	89	57	66											
Wyo.	2	11	-	2	-	-	17	23	33	44											
Colo.	54	80	3	5	5	4	329	391	1,942	2,614											
N. Mex.	7	6	3	3	-	-	36	119	819	1,108											
Ariz.	25	31	N	N	N	N	202	150	2,702	2,738											
Utah	51	56	-	-	-	-	266	237	303	213											
Nev.	18	23	1	-	-	-	92	109	1,449	1,414											
PACIFIC	272	504	2	6	-	-	2,183	2,651	21,558	22,034											
Wash.	76	112	1	-	-	-	223	303	2,057	2,157											
Oreg.	71	174	1	6	-	-	298	324	659	636											
Calif.	116	179	-	-	-	-	1,540	1,878	17,851	18,280											
Alaska	3	6	-	-	-	-	59	76	393	451											
Hawaii	6	33	-	-	-	-	63	70	598	510											
Guam	N	N	-	-	-	-	-	7	-	37											
P.R.	-	1	-	-	-	-	35	66	151	276											
V.I.	-	-	-	-	-	-	-	-	36	31											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2003 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


