
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending February 14, 2004 (WEEK 06)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2004
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Congenital) cummulative for 2004
Syphilis (Congenital) cummulative for 2003
Tuberculosis cummulative for 2004
Tuberculosis cummulative for 2003
Typhoid Fever cummulative for 2004
Typhoid Fever cummulative for 2003
Varicella (Chicken Pox) cummulative for 2004
Varicella (Chicken Pox) cummulative for 2003

tab delimited data:
test
UNITED STATES	550	771	21	63	452	754	15	40	1,196	2,001											
NEW ENGLAND	8	14	-	-	17	18	2	1	120	408											
Maine	-	-	-	-	-	-	-	-	6	225											
N.H.	-	1	-	-	-	-	-	-	-	-											
Vt.	-	-	-	-	-	-	-	-	114	145											
Mass.	5	10	-	-	13	5	2	-	-	38											
R.I.	2	1	-	-	3	3	-	-	-	-											
Conn.	1	2	-	-	1	10	-	1	-	-											
MID. ATLANTIC	69	87	3	9	129	169	-	5	6	2											
Upstate N.Y.	5	2	1	1	-	9	-	-	-	-											
N.Y. City	43	42	2	3	121	97	-	2	-	-											
N.J.	15	27	-	5	-	23	-	3	-	-											
Pa.	6	16	-	-	8	40	-	-	6	2											
E.N. CENTRAL	52	116	10	14	96	59	1	4	608	994											
Ohio	24	18	-	1	9	11	1	-	110	238											
Ind.	7	4	-	5	13	13	-	2	-	-											
Ill.	8	44	-	7	60	33	-	1	-	-											
Mich.	10	48	10	1	8	-	-	1	466	621											
Wis.	3	2	-	-	6	2	-	-	32	135											
W.N. CENTRAL	10	28	-	-	40	35	-	-	24	2											
Minn.	-	9	-	-	10	7	-	-	-	-											
Iowa	-	1	-	-	-	3	-	-	N	N											
Mo.	9	11	-	-	10	10	-	-	-	-											
N. Dak.	-	-	-	-	-	-	-	-	12	2											
S. Dak.	-	-	-	-	-	4	-	-	12	-											
Nebr.	1	-	-	-	-	-	-	-	-	-											
Kans.	-	7	-	-	20	11	-	-	-	-											
S. ATLANTIC	158	172	1	11	26	129	3	17	174	302											
Del.	1	1	-	-	-	-	-	-	-	1											
Md.	31	28	-	3	11	7	-	2	-	-											
D.C.	10	3	-	-	-	-	-	-	4	-											
Va.	1	9	-	1	-	7	1	-	-	55											
W. Va.	-	-	-	-	2	1	-	-	163	241											
N.C.	13	21	-	-	2	2	1	-	-	-											
S.C.	15	9	-	3	11	10	-	-	7	5											
Ga.	8	30	-	3	-	39	-	-	-	-											
Fla.	79	71	1	1	-	63	1	15	-	-											
E.S. CENTRAL	34	39	1	1	26	33	-	-	-	-											
Ky.	7	7	-	-	-	-	-	-	-	-											
Tenn.	17	17	1	1	15	8	-	-	-	-											
Ala.	7	13	-	-	11	18	-	-	-	-											
Miss.	3	2	-	-	-	7	-	-	-	-											
W.S. CENTRAL	108	89	6	8	18	156	-	-	-	285											
Ark.	7	8	-	-	6	5	-	-	-	-											
La.	20	10	-	-	-	-	-	-	-	3											
Okla.	4	5	-	-	12	7	-	-	-	-											
Tex.	77	66	6	8	-	144	-	-	-	282											
MOUNTAIN	40	32	-	12	21	14	2	2	264	8											
Mont.	-	-	-	-	-	-	-	-	-	-											
Idaho	4	-	-	-	-	-	-	-	-	-											
Wyo.	1	-	-	-	-	1	-	-	10	2											
Colo.	-	6	-	2	7	6	-	2	161	-											
N. Mex.	-	8	-	4	-	-	-	-	6	-											
Ariz.	34	16	-	6	9	7	-	-	-	-											
Utah	1	1	-	-	5	-	1	-	87	6											
Nev.	-	1	-	-	-	-	1	-	-	-											
PACIFIC	71	194	-	8	79	141	7	11	-	-											
Wash.	10	7	-	-	29	19	1	-	-	-											
Oreg.	9	5	-	-	7	8	-	2	-	-											
Calif.	52	181	-	8	29	94	5	9	-	-											
Alaska	-	-	-	-	4	5	-	-	-	-											
Hawaii	-	1	-	-	10	15	1	-	-	-											
Guam	-	-	-	-	-	-	-	-	-	-											
P.R.	10	9	-	-	-	-	-	-	28	38											
V.I.	-	1	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	-	U	-	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


