
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending January 20, 2007 (WEEK 03)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2006
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2007
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2006
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2007
Syphillis, primary & secondary cummulative for 2006

tab delimited data:
test
UNITED STATES	42	45	96	153	185	2	7	18	16	19	61	179	231	256	454						
NEW ENGLAND	1	0	3	2	-	-	0	1	-	1	1	4	10	5	12						
Conn.	-	0	0	-	-	-	0	0	-	-	-	0	6	-	-						
Maine	-	0	2	-	-	-	0	1	-	-	-	0	2	-	1						
Mass.	-	0	0	-	-	-	0	0	-	-	1	2	7	5	9						
N.H.	-	0	0	-	-	-	0	0	-	-	-	0	2	-	2						
R.I.	-	0	2	-	-	-	0	1	-	-	-	0	2	-	-						
Vt.	1	0	2	2	-	-	0	1	-	1	-	0	1	-	-						
MID. ATLANTIC	5	3	8	17	10	-	0	2	2	1	8	23	34	54	41						
N.J.	-	0	0	-	-	-	0	0	-	-	-	3	8	3	6						
N.Y. (Upstate)	2	1	5	2	-	-	0	2	-	-	2	3	8	5	1						
N.Y. City	-	0	0	-	-	-	0	0	-	-	4	11	23	29	22						
Pa.	3	2	8	15	10	-	0	2	2	1	2	5	12	17	12						
E.N. CENTRAL	15	9	38	54	40	1	1	7	4	5	6	15	32	18	58						
Ill.	-	0	2	-	3	-	0	1	-	-	1	7	13	1	41						
Ind.	9	2	11	9	-	-	0	2	-	-	-	2	5	1	6						
Mich.	-	0	3	-	5	-	0	1	-	-	4	2	10	6	-						
Ohio	6	5	37	45	32	1	1	5	4	5	1	4	8	7	10						
Wis.	N	0	0	N	N	-	0	0	-	-	-	1	4	3	1						
W.N. CENTRAL	2	1	51	5	4	-	0	10	1	-	1	5	13	2	14						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	3	-	1						
Kans.	-	0	0	-	-	-	0	0	-	-	1	0	3	1	1						
Minn.	-	0	50	-	-	-	0	10	-	-	-	0	2	1	3						
Mo.	2	1	2	5	4	-	0	1	-	-	-	3	8	-	9						
Nebr.	-	0	1	-	-	-	0	0	-	-	-	0	2	-	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
S. Dak.	-	0	3	-	-	-	0	1	1	-	-	0	3	-	-						
S. ATLANTIC	16	21	40	62	106	1	2	8	9	6	28	41	73	96	84						
Del.	-	0	0	-	-	-	0	0	-	-	-	0	3	-	3						
D.C.	-	0	3	-	3	-	0	2	-	-	-	2	8	3	5						
Fla.	11	12	29	39	36	1	2	8	9	6	12	14	23	42	42						
Ga.	5	7	28	23	65	-	0	1	-	-	-	7	32	-	-						
Md.	-	0	0	-	-	-	0	0	-	-	7	5	14	18	11						
N.C.	-	0	0	-	-	-	0	0	-	-	2	5	20	22	19						
S.C.	-	0	0	-	-	-	0	0	-	-	2	1	5	6	1						
Va.	N	0	0	N	N	-	0	0	-	-	5	3	17	5	3						
W. Va.	-	1	14	-	2	-	0	1	-	-	-	0	1	-	-						
E.S. CENTRAL	1	2	11	4	13	-	0	2	-	2	4	14	29	26	19						
Ala.	N	0	0	N	N	-	0	0	-	-	-	6	19	8	9						
Ky.	1	0	3	2	4	-	0	2	-	-	1	1	9	6	5						
Miss.	-	0	0	-	-	-	0	0	-	-	-	1	8	-	-						
Tenn.	-	2	10	2	9	-	0	2	-	2	3	5	13	12	5						
W.S. CENTRAL	2	0	5	8	-	-	0	2	-	-	13	29	55	38	74						
Ark.	-	0	3	-	-	-	0	2	-	-	1	1	6	2	1						
La.	-	0	2	-	-	-	0	1	-	-	4	4	27	4	4						
Okla.	2	0	4	8	-	-	0	0	-	-	2	1	4	6	3						
Tex.	-	0	0	-	-	-	0	0	-	-	6	22	34	26	66						
MOUNTAIN	-	1	7	1	12	-	0	5	-	4	-	8	25	6	22						
Ariz.	-	0	0	-	-	-	0	0	-	-	-	3	16	1	9						
Colo.	-	0	0	-	-	-	0	0	-	-	-	1	3	-	3						
Idaho	N	0	0	N	N	-	0	0	-	-	-	0	1	-	1						
Mont.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	-						
Nev.	-	0	2	1	2	-	0	1	-	-	-	1	12	-	8						
N. Mex.	-	0	0	-	-	-	0	0	-	-	-	1	5	5	1						
Utah	-	0	7	-	9	-	0	4	-	4	-	0	2	-	-						
Wyo.	-	1	3	-	1	-	0	2	-	-	-	0	0	-	-						
PACIFIC	-	0	0	-	-	-	0	0	-	-	-	36	52	11	130						
Alaska	-	0	0	-	-	-	0	0	-	-	-	0	4	-	-						
Calif.	N	0	0	N	N	-	0	0	-	-	-	31	43	8	110						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	2	-	1						
Oreg.	N	0	0	N	N	-	0	0	-	-	-	0	6	-	1						
Wash.	N	0	0	N	N	-	0	0	-	-	-	2	10	3	18						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	N	0	0	N	N	-	0	0	-	-	-	0	0	-	-						
P.R.	N	0	0	N	N	-	0	0	-	-	5	3	10	6	1						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Includes cases of invasive pneumococcal disease caused by drug-resistant Streptococcus pneumoniae (DRSP) 
(NNDSS event code 11720).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


