
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending December 17, 2005 (WEEK 50)*

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis cummulative for 2005
Tuberculosis cummulative for 2004
Typhoid Fever cummulative for 2005
Typhoid Fever cummulative for 2004
Varicella (Chicken Pox) cummulative for 2005
Varicella (Chicken Pox) cummulative for 2004
West Nile virus disease § Neuroinvasive cummulative for 2005
West Nile virus disease § Neuroinvasive cummulative for 2004
West Nile virus disease § Non-neuroinvasive † cummulative for 2005

tab delimited data:
test
UNITED STATES	11,149	13,205	261	304	25,464	28,319	1,168	1,142	1,474												
NEW ENGLAND	348	440	24	22	2,285	3,451	9	-	4												
Maine	17	20	1	-	213	330	-	-	-												
N.H.	6	17	-	-	1,409	-	-	-	-												
Vt.	7	6	-	-	120	413	-	-	-												
Mass.	229	255	14	15	543	910	4	-	2												
R.I.	37	51	1	1	-	-	1	-	-												
Conn.	52	91	8	6	U	1,798	4	-	2												
MID. ATLANTIC	1,950	2,017	52	73	4,678	93	27	17	18												
Upstate N.Y.	242	283	6	10	-	-	-	5	-												
N.Y. City	953	986	24	30	-	-	10	2	4												
N.J.	453	448	14	18	-	-	3	1	3												
Pa.	302	300	8	15	4,678	93	14	9	11												
E.N. CENTRAL	1,186	1,140	25	35	6,551	12,577	235	66	116												
Ohio	229	191	2	7	1,547	1,532	46	11	15												
Ind.	127	124	1	-	597	N	10	8	2												
Ill.	546	515	11	16	75	6,215	132	29	88												
Mich.	209	222	6	9	3,898	4,136	36	13	5												
Wis.	75	88	5	3	434	694	11	5	6												
W.N. CENTRAL	421	445	6	10	657	183	150	86	426												
Minn.	174	174	5	6	-	-	17	13	27												
Iowa	47	47	-	-	N	N	13	13	21												
Mo.	99	114	-	2	474	5	17	27	14												
N. Dak.	2	4	-	-	55	82	12	2	74												
S. Dak.	15	8	-	-	128	96	35	6	192												
Nebr.	29	37	-	2	-	-	43	7	90												
Kans.	55	61	1	-	-	-	13	18	8												
S. ATLANTIC	2,373	2,676	52	44	2,578	2,340	30	65	22												
Del.	19	17	1	-	28	5	1	-	-												
Md.	244	268	12	12	-	-	4	10	1												
D.C.	48	77	-	-	38	26	-	1	-												
Va.	281	279	18	10	918	555	-	4	-												
W. Va.	26	22	-	-	1,107	1,292	-	-	N												
N.C.	269	362	6	8	-	N	2	3	2												
S.C.	205	168	-	-	487	462	5	-	-												
Ga.	352	535	4	4	-	-	9	14	7												
Fla.	929	948	11	10	-	-	9	33	12												
E.S. CENTRAL	525	649	7	8	-	53	64	60	38												
Ky.	110	120	2	3	N	N	5	1	-												
Tenn.	233	231	2	5	-	-	14	13	3												
Ala.	182	188	1	-	-	53	6	15	4												
Miss.	-	110	2	-	-	-	39	31	31												
W.S. CENTRAL	1,500	1,858	16	26	6,243	7,101	234	237	118												
Ark.	111	114	-	-	35	-	11	17	15												
La.	-	-	1	-	111	56	100	85	38												
Okla.	134	164	1	1	-	-	16	16	14												
Tex.	1,255	1,580	14	25	6,097	7,045	107	119	51												
MOUNTAIN	369	519	11	8	2,472	2,521	135	322	217												
Mont.	8	14	-	-	-	-	8	2	17												
Idaho	-	3	-	-	-	-	2	1	7												
Wyo.	-	5	-	-	52	56	6	2	6												
Colo.	62	120	7	3	1,772	2,008	20	41	81												
N. Mex.	33	39	-	-	174	U	20	31	13												
Ariz.	209	209	2	2	-	-	44	214	47												
Utah	26	36	1	1	474	457	21	6	31												
Nev.	31	93	1	2	-	-	14	25	15												
PACIFIC	2,477	3,461	68	78	-	-	284	289	515												
Wash.	240	225	5	6	N	N	-	-	-												
Oreg.	54	102	4	1	-	-	1	-	6												
Calif.	2,034	2,989	47	65	-	-	283	289	509												
Alaska	38	36	-	-	-	-	-	-	-												
Hawaii	111	109	12	6	-	-	-	-	-												
Guam	-	50	-	-	-	263	-	-	-												
P.R.	-	104	-	-	565	388	-	-	-												
V.I.	-	-	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	-												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2005 are provisional and cumulative (year-to-date).

§ Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Infectious Diseases 
(ArboNet Surveillance).

† Not previously notifiable.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


