
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending April 19, 1997 (WEEK 16)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 1997
H. influenzae, Invasive cummulative for 1996
Hepatitis (Viral), Type A cummulative for 1997
Hepatitis (Viral), Type A cummulative for 1996
Hepatitis (Viral), Type B cummulative for 1997
Hepatitis (Viral), Type B cummulative for 1996
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 1997
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 1997
Measles (Rubeola), Total cummulative for 1997
Measles (Rubeola), Total cummulative for 1996

tab delimited data:
test
UNITED STATES	354	372	7,592	8,186	2,389	2,734	2	19	3	11	30	93									
NEW ENGLAND	20	9	154	93	60	61	-	-	-	-	-	6									
Maine	2	-	18	9	4	2	-	-	-	-	-	-									
N.H.	2	7	9	3	5	3	-	-	-	-	-	-									
Vt.	-	-	5	1	1	2	-	-	-	-	-	1									
Mass.	14	2	66	45	33	13	-	-	-	-	-	4									
R.I.	1	-	11	3	6	4	-	-	-	-	-	-									
Conn.	1	-	45	32	11	37	-	-	-	-	-	1									
MID. ATLANTIC	40	58	521	609	325	465	-	6	-	3	9	5									
Upstate N.Y.	2	5	51	108	60	91	-	1	-	3	4	2									
N.Y. City	15	9	199	272	103	205	-	4	-	-	4	3									
N.J.	16	24	115	121	80	94	-	-	-	-	-	-									
Pa.	7	20	156	108	82	75	-	1	-	-	1	-									
E.N. CENTRAL	50	68	684	738	267	341	-	4	-	2	6	5									
Ohio	28	40	145	302	32	39	-	-	-	-	-	2									
Ind.	4	2	89	106	25	38	-	-	-	-	-	-									
Ill.	11	18	163	166	51	104	-	4	-	1	5	-									
Mich.	6	3	246	101	156	129	-	-	-	1	1	-									
Wis.	1	5	41	63	3	31	U	-	U	-	-	3									
W.N. CENTRAL	15	14	573	636	183	136	-	4	1	1	5	6									
Minn.	7	7	35	23	5	3	-	-	1	1	1	5									
Iowa	3	3	82	152	38	19	-	-	-	-	-	-									
Mo.	1	3	306	308	118	91	-	4	-	-	4	1									
N. Dak.	-	-	6	9	1	-	-	-	-	-	-	-									
S. Dak.	2	1	6	29	-	-	-	-	-	-	-	-									
Nebr.	1	-	42	71	7	8	U	-	U	-	-	-									
Kans.	1	-	96	44	14	15	-	-	-	-	-	-									
S. ATLANTIC	91	74	470	287	333	422	1	1	1	1	2	2									
Del.	-	1	10	5	1	1	-	-	-	-	-	1									
Md.	29	24	106	61	52	95	-	-	1	1	1	-									
D.C.	2	-	11	9	18	11	-	-	-	-	-	-									
Va.	5	3	54	47	35	46	-	-	-	-	-	-									
W. Va.	2	3	5	6	6	9	-	-	-	-	-	-									
N.C.	12	12	61	36	72	116	-	-	-	-	-	-									
S.C.	4	3	35	29	28	28	U	-	U	-	-	-									
Ga.	16	24	41	2	15	5	-	-	-	-	-	-									
Fla.	21	4	147	92	106	111	1	1	-	-	1	1									
E.S. CENTRAL	25	12	250	598	232	217	-	-	-	-	-	-									
Ky.	4	3	24	9	10	27	-	-	-	-	-	-									
Tenn.	15	4	158	439	142	173	-	-	-	-	-	-									
Ala.	6	4	37	78	26	17	-	-	-	-	-	-									
Miss.	-	1	31	72	54	U	-	-	-	-	-	-									
W.S. CENTRAL	17	12	1,250	1,264	168	223	1	1	1	1	2	1									
Ark.	1	-	100	153	19	29	-	-	-	-	-	-									
La.	-	-	64	20	39	13	-	-	-	-	-	-									
Okla.	13	11	543	565	8	16	-	-	-	-	-	-									
Tex.	3	1	543	526	102	165	1	1	1	1	2	1									
MOUNTAIN	35	23	1,311	1,243	285	329	-	-	-	-	-	5									
Mont.	-	-	39	41	2	4	-	-	-	-	-	-									
Idaho	-	1	57	109	10	35	-	-	-	-	-	-									
Wyo.	-	-	14	10	11	8	-	-	-	-	-	-									
Colo.	2	5	149	126	58	44	-	-	-	-	-	1									
N. Mex.	2	7	82	169	97	123	-	-	-	-	-	-									
Ariz.	12	6	611	390	58	56	-	-	-	-	-	-									
Utah	3	4	254	300	32	42	-	-	-	-	-	-									
Nev.	16	-	105	98	17	17	-	-	-	-	-	4									
PACIFIC	61	102	2,379	2,718	536	540	-	3	-	3	6	63									
Wash.	1	1	172	159	17	28	-	-	-	-	-	4									
Oreg.	14	12	122	409	41	41	-	-	-	-	-	-									
Calif.	43	87	2,023	2,101	464	468	-	-	-	3	3	-									
Alaska	1	-	15	23	10	1	-	-	-	-	-	58									
Hawaii	2	2	47	26	4	2	-	3	-	-	3	1									
Guam	-	-	-	2	-	-	U	-	U	-	-	-									
P.R.	-	-	104	21	382	54	-	-	-	-	-	1									
V.I.	-	-	-	-	-	-	U	-	U	-	-	-									
Amer. Samoa	-	-	-	-	-	-	U	-	U	-	-	-									
C.N.M.I.	4	10	1	1	16	5	U	1	U	-	1	-									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1996 and 1997 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


