
TABLE II. (Part 7)  Provisional cases of selected notifiable diseases, United States, week ending June 26, 2004 (WEEK 25)*

column labels in same order that data fields appears in each record below:
Reporting Area
Syphilis (Primary and Secondary) cummulative for 2004
Syphilis (Primary and Secondary) cummulative for 2003
Syphilis (Congenital) cummulative for 2004
Syphilis (Congenital) cummulative for 2003
Tuberculosis cummulative for 2004
Tuberculosis cummulative for 2003
Typhoid Fever cummulative for 2004
Typhoid Fever cummulative for 2003
Varicella (Chicken Pox) cummulative for 2004
Varicella (Chicken Pox) cummulative for 2003

tab delimited data:
test
UNITED STATES	3,331	3,385	154	222	4,162	5,869	112	144	8,841	9,438											
NEW ENGLAND	78	101	1	-	164	184	12	15	573	2,081											
Maine	2	4	-	-	-	11	-	-	176	630											
N.H.	3	12	-	-	7	9	-	1	-	-											
Vt.	-	-	-	-	-	5	-	-	397	477											
Mass.	51	64	-	-	112	82	10	7	-	101											
R.I.	9	11	-	-	11	25	1	2	-	3											
Conn.	13	10	1	-	34	52	1	5	-	870											
MID. ATLANTIC	485	381	27	34	899	1,026	28	23	34	10											
Upstate N.Y.	43	15	1	3	103	108	2	3	-	-											
N.Y. City	253	215	9	20	470	558	7	12	-	-											
N.J.	81	74	17	11	192	186	9	7	-	-											
Pa.	108	77	-	-	134	174	10	1	34	10											
E.N. CENTRAL	363	475	33	39	527	527	5	18	4,058	3,631											
Ohio	113	101	1	2	97	91	1	-	959	889											
Ind.	26	22	8	7	68	62	-	4	-	-											
Ill.	118	198	2	14	238	246	-	7	-	-											
Mich.	92	143	22	16	91	99	3	7	2,752	2,194											
Wis.	14	11	-	-	33	29	1	-	347	548											
W.N. CENTRAL	63	91	-	4	176	219	2	3	115	37											
Minn.	11	30	-	-	74	78	1	1	-	-											
Iowa	4	7	-	-	15	11	-	1	N	N											
Mo.	30	30	-	4	49	63	1	1	2	-											
N. Dak.	-	-	-	-	3	-	-	-	70	37											
S. Dak.	-	1	-	-	5	13	-	-	43	-											
Nebr.	4	3	-	-	6	9	-	-	-	-											
Kans.	14	20	-	-	24	45	-	-	-	-											
S. ATLANTIC	895	893	19	46	821	1,108	20	26	1,363	1,286											
Del.	3	4	1	-	-	-	-	-	4	13											
Md.	175	139	2	8	116	103	4	7	-	-											
D.C.	33	26	1	-	-	-	-	-	16	17											
Va.	50	40	1	1	92	103	3	11	344	310											
W. Va.	2	1	-	-	11	10	-	-	782	792											
N.C.	76	79	4	9	110	125	3	4	N	N											
S.C.	49	53	1	4	90	64	-	-	217	154											
Ga.	139	238	-	12	11	243	8	2	-	-											
Fla.	368	313	9	12	391	460	2	2	-	-											
E.S. CENTRAL	183	161	7	8	278	309	4	2	2	-											
Ky.	23	21	1	1	47	55	2	-	-	-											
Tenn.	68	68	1	2	98	94	2	1	-	-											
Ala.	75	60	3	4	100	113	-	1	-	-											
Miss.	17	12	2	1	33	47	-	-	2	-											
W.S. CENTRAL	541	393	27	35	301	908	7	8	1,167	2,085											
Ark.	20	23	-	1	61	46	-	-	-	-											
La.	107	53	-	-	-	-	-	-	41	9											
Okla.	13	23	2	1	64	66	-	-	-	-											
Tex.	401	294	25	33	176	796	7	8	1,126	2,076											
MOUNTAIN	165	150	30	19	185	174	5	4	1,529	308											
Mont.	-	-	-	-	4	-	-	-	-	-											
Idaho	13	4	2	-	-	1	-	-	-	-											
Wyo.	1	-	-	-	1	2	-	-	20	26											
Colo.	10	21	-	3	42	40	1	3	1,145	-											
N. Mex.	26	30	1	4	13	26	-	-	67	-											
Ariz.	103	87	27	12	105	70	2	1	-	-											
Utah	2	2	-	-	20	14	1	-	297	282											
Nev.	10	6	-	-	-	21	1	-	-	-											
PACIFIC	558	740	10	37	811	1,414	29	45	-	-											
Wash.	43	34	-	-	115	106	2	2	-	-											
Oreg.	9	20	-	-	34	52	1	2	-	-											
Calif.	503	679	10	37	596	1,179	20	41	-	-											
Alaska	-	1	-	-	14	28	-	-	-	-											
Hawaii	3	6	-	-	52	49	6	-	-	-											
Guam	-	1	-	-	-	30	-	-	-	84											
P.R.	54	100	2	8	14	38	-	-	148	276											
V.I.	4	1	-	-	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	-	U	10	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2003 and 2004 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


