
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending November 17, 2012 (WEEK 46)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2012
Rabies, animal cummulative for 2011
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2012
Salmonellosis cummulative for 2011
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2012
Shiga toxin-producing E. coli(STEC)† cummulative for 2011

tab delimited data:
test
UNITED STATES	39	69	122	3,193	4,005	684	975	1,573	43,356	46,569	40	106	177	4,728	5,417						
NEW ENGLAND	4	7	16	340	307	-	35	73	1,697	1,956	1	3	12	182	197						
Conn.	1	3	8	157	180	-	8	17	399	434	1	1	5	49	49						
Maine	2	1	6	81	60	-	3	11	140	124	-	0	6	26	28						
Mass.	-	0	0	-	-	-	19	54	870	985	-	1	5	69	76						
N.H.	-	1	3	28	20	-	2	8	125	164	-	0	4	21	22						
R.I.	-	0	2	24	22	-	2	7	84	174	-	0	2	1	7						
Vt.	1	1	7	50	25	-	1	7	79	75	-	0	2	16	15						
MID. ATLANTIC	6	15	31	708	767	27	87	158	4,096	5,194	13	10	24	552	608						
N.J.	-	0	0	-	-	-	13	29	452	1,123	-	2	6	100	133						
N.Y. (Upstate)	6	7	20	395	342	18	23	62	1,176	1,279	10	4	14	208	194						
N.Y. City	-	0	1	-	12	3	19	49	1,065	1,047	-	1	7	74	85						
Pa.	-	7	15	313	413	6	27	70	1,403	1,745	3	3	11	170	196						
E.N. CENTRAL	-	2	13	153	190	26	90	209	4,458	4,760	3	16	62	892	954						
Ill.	-	1	6	63	50	-	27	79	1,621	1,562	-	3	12	153	226						
Ind.	-	0	2	7	28	-	13	39	652	592	-	2	22	155	123						
Mich.	-	0	5	44	64	2	15	44	777	782	-	3	40	249	144						
Ohio	-	0	7	39	48	24	22	53	1,198	1,111	3	3	20	213	167						
Wis.	N	0	0	N	N	-	4	16	210	713	-	2	13	122	294						
W.N. CENTRAL	-	4	18	194	176	1	49	116	2,497	2,756	-	15	31	688	960						
Iowa	-	0	5	29	23	1	9	30	574	421	-	3	15	169	182						
Kans.	-	1	4	52	30	-	9	19	431	427	-	2	7	78	102						
Minn.	-	0	3	-	52	-	0	16	-	660	-	0	7	-	275						
Mo.	-	0	3	29	26	-	20	49	1,037	826	-	6	20	298	257						
Nebr.	-	0	1	-	32	-	4	26	270	234	-	1	8	75	98						
N. Dak.	-	0	13	30	13	-	1	19	51	36	-	0	4	29	8						
S. Dak.	-	1	7	54	-	-	3	9	134	152	-	1	3	39	38						
S. ATLANTIC	-	19	45	862	1,048	314	290	540	13,309	13,593	4	12	31	542	538						
Del.	-	0	0	-	-	-	3	10	138	167	-	0	1	11	15						
D.C.	-	0	0	-	-	-	1	4	35	79	-	0	1	4	5						
Fla.	-	0	34	91	120	156	110	272	5,854	5,218	2	4	10	189	97						
Ga.	-	0	0	-	-	36	46	125	2,430	2,463	-	2	9	117	108						
Md.	-	6	16	253	278	8	18	43	860	933	-	1	5	67	64						
N.C.	-	0	0	-	-	107	33	186	1,968	2,107	2	1	26	52	115						
S.C.	N	0	0	N	N	-	19	61	924	1,460	-	0	7	18	16						
Va.	-	10	23	461	559	7	22	57	979	1,065	-	1	7	77	112						
W. Va.	-	1	6	57	91	-	2	52	121	101	-	0	2	7	6						
E.S. CENTRAL	1	1	5	62	152	19	62	201	3,655	3,909	2	5	14	243	266						
Ala.	1	1	5	49	76	2	19	52	952	1,151	-	1	3	48	70						
Ky.	-	0	1	13	16	-	8	47	522	553	-	1	9	68	63						
Miss.	-	0	0	-	-	3	21	87	1,207	1,245	1	0	3	21	33						
Tenn.	-	0	1	-	60	14	18	68	974	960	1	2	12	106	100						
W.S. CENTRAL	28	11	58	682	1,061	223	146	374	6,747	7,128	6	9	92	417	497						
Ark.	5	0	35	119	49	132	14	227	1,281	770	1	1	4	48	56						
La.	-	0	0	-	6	3	26	56	1,237	1,334	-	0	3	25	18						
Okla.	23	0	21	71	55	6	15	102	668	662	5	1	16	88	63						
Tex.	-	10	29	492	951	82	82	227	3,561	4,362	-	5	76	256	360						
MOUNTAIN	-	1	15	95	67	10	40	85	1,900	2,367	1	9	28	483	663						
Ariz.	N	0	0	N	N	10	15	28	690	795	-	2	6	103	114						
Colo.	-	0	0	-	-	-	7	20	316	481	-	1	6	49	153						
Idaho	-	0	14	22	6	-	2	7	105	136	1	1	13	109	114						
Mont.	N	0	0	N	N	-	2	8	89	116	-	0	5	37	34						
Nev.	-	0	4	16	17	-	3	12	148	155	-	0	5	30	40						
N. Mex.	-	1	5	43	11	-	5	16	272	317	-	1	5	47	43						
Utah	-	0	2	14	7	-	5	12	228	300	-	1	14	89	136						
Wyo.	-	0	0	-	26	-	1	8	52	67	-	0	3	19	29						
PACIFIC	-	2	12	97	237	64	95	201	4,997	4,906	10	16	39	729	734						
Alaska	-	0	1	6	13	-	1	5	53	50	-	0	0	-	-						
Calif.	-	1	6	78	207	48	63	150	3,548	3,731	-	8	18	337	444						
Hawaii	-	0	0	-	-	-	4	58	339	295	-	0	2	13	6						
Oreg.	-	0	2	13	17	1	7	16	348	325	2	3	11	182	122						
Wash.	-	0	11	-	-	15	13	56	709	505	8	3	24	197	162						
Amer. Samoa	N	0	0	N	N	-	1	2	4	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	0	-	19	-	0	0	-	-						
P.R.	-	0	5	27	42	-	0	19	32	417	-	0	2	2	-						
V.I.	-	0	0	-	-	-	0	6	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting year 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.

† Includes E. coli O157:H7; Shiga toxin positive, serogroup non-O157; and Shiga toxin positive, not serogrouped.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


