
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending April 15, 2006 (WEEK 15)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2006
Hepatitis (Viral Acute), Type A cummulative for 2005
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2006
Hepatitis (Viral Acute), Type B cummulative for 2005
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2006
Legionellosis cummulative for 2005

tab delimited data:
test
UNITED STATES	38	77	240	991	1,169	49	93	545	1,100	1,529	14	40	118	314	302						
NEW ENGLAND	-	7	23	58	147	-	4	11	39	74	-	2	11	13	15						
Conn.	-	1	3	9	19	-	0	5	-	17	-	0	8	4	3						
Maine	-	0	2	3	-	-	0	2	2	4	-	0	1	1	1						
Mass.	-	5	14	28	107	-	3	10	32	48	-	1	5	6	8						
N.H.	-	1	12	12	16	-	0	3	4	4	-	0	1	1	2						
R.I.	-	0	4	1	5	-	0	2	1	-	-	0	10	-	1						
Vt.	-	0	2	5	-	-	0	1	-	1	-	0	3	1	-						
MID. ATLANTIC	1	11	24	50	205	3	10	54	98	193	4	11	53	84	90						
N.J.	-	2	11	13	38	-	2	7	28	43	1	1	13	6	13						
N.Y. (Upstate)	1	1	16	14	27	2	1	42	17	22	1	4	30	33	24						
N.Y. City	-	4	12	8	105	-	2	7	8	52	-	2	20	5	10						
Pa.	-	1	6	15	35	1	3	9	45	76	2	5	17	40	43						
E.N. CENTRAL	1	6	17	71	118	-	8	25	80	162	2	7	26	54	72						
Ill.	-	1	9	11	43	-	2	7	-	44	-	1	5	7	12						
Ind.	-	1	10	4	5	-	0	16	7	5	-	0	6	2	4						
Mich.	-	2	11	33	31	-	3	7	42	57	-	2	6	15	19						
Ohio	1	1	4	22	23	-	2	8	29	45	2	3	19	30	30						
Wis.	-	0	5	1	16	-	0	6	2	11	-	0	2	-	7						
W.N. CENTRAL	2	2	29	36	40	2	5	14	30	64	-	1	12	8	9						
Iowa	-	0	2	3	8	-	0	2	1	4	-	0	1	-	-						
Kans.	-	0	5	15	6	-	0	3	3	7	-	0	1	-	1						
Minn.	1	0	29	2	3	-	0	9	1	-	-	0	10	-	1						
Mo.	1	0	2	10	20	2	3	8	25	40	-	0	3	5	6						
Nebr.	-	0	3	3	3	-	0	2	-	12	-	0	2	2	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	1	-	1						
S. Dak.	-	0	1	3	-	-	0	1	-	1	-	0	6	1	-						
S. ATLANTIC	5	13	33	162	168	24	22	61	295	443	4	9	21	88	63						
Del.	-	0	1	4	2	-	0	4	6	11	-	0	4	1	1						
D.C.	-	0	2	1	2	-	0	4	4	-	1	0	2	4	1						
Fla.	4	5	18	61	65	11	9	19	125	162	3	2	8	41	24						
Ga.	1	1	6	13	29	2	2	7	27	73	-	0	3	3	4						
Md.	-	2	7	23	13	-	2	8	39	51	-	2	9	18	17						
N.C.	-	0	20	38	25	10	0	23	59	42	-	0	3	11	7						
S.C.	-	1	3	6	7	1	2	9	15	41	-	0	2	1	1						
Va.	-	1	11	15	25	-	1	18	9	56	-	1	8	8	5						
W. Va.	-	0	2	1	-	-	0	14	11	7	-	0	3	1	3						
E.S. CENTRAL	-	3	16	31	63	1	6	20	73	121	-	1	6	8	7						
Ala.	-	0	6	2	7	-	1	7	22	24	-	0	2	1	5						
Ky.	-	0	4	13	4	1	1	5	19	27	-	0	4	1	1						
Miss.	-	0	2	1	11	-	1	4	5	25	-	0	1	-	-						
Tenn.	-	2	13	15	41	-	2	12	27	45	-	1	4	6	1						
W.S. CENTRAL	1	9	78	88	104	-	14	285	282	139	1	1	29	9	2						
Ark.	1	0	7	21	4	-	1	3	9	19	-	0	2	-	1						
La.	-	1	5	2	20	-	1	6	6	23	-	0	2	4	-						
Okla.	-	0	2	4	2	-	0	5	1	15	-	0	3	1	-						
Tex.	-	7	74	61	78	-	11	281	266	82	1	0	27	4	1						
MOUNTAIN	1	6	19	90	95	8	7	37	78	152	-	1	8	15	24						
Ariz.	1	3	18	59	44	7	5	32	51	98	-	0	3	7	6						
Colo.	-	1	4	15	9	-	1	5	9	11	-	0	3	1	4						
Idaho	-	0	3	3	10	-	0	2	4	4	-	0	2	-	1						
Mont.	-	0	1	1	6	-	0	7	-	-	-	0	1	-	1						
Nev.	-	0	2	3	6	-	1	4	9	10	-	0	2	3	5						
N. Mex.	-	0	3	5	7	-	0	3	1	8	-	0	1	-	2						
Utah	-	0	2	3	12	1	0	5	4	20	-	0	2	4	3						
Wyo.	-	0	1	1	1	-	0	1	-	1	-	0	1	-	2						
PACIFIC	27	15	149	405	229	11	10	56	125	181	3	1	9	35	20						
Alaska	-	0	1	-	3	-	0	2	1	1	-	0	1	-	-						
Calif.	25	13	148	378	192	11	6	39	101	129	3	1	9	35	20						
