
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending August 13, 2005 (WEEK 32)*

column labels in same order that data fields appears in each record below:
Reporting Area
Tuberculosis cummulative for 2005
Tuberculosis cummulative for 2004
Typhoid Fever cummulative for 2005
Typhoid Fever cummulative for 2004
Varicella (Chicken Pox) cummulative for 2005
Varicella (Chicken Pox) cummulative for 2004
West Nile virus disease § Neuroinvasive cummulative for 2005
West Nile virus disease § Neuroinvasive cummulative for 2004
West Nile virus disease § Non-neuroinvasive † cummulative for 2005

tab delimited data:
test
UNITED STATES	6,336	7,841	142	183	15,176	14,432	131	643	181												
NEW ENGLAND	187	250	16	16	983	1,970	-	-	-												
Maine	9	13	1	-	210	180	-	-	-												
N.H.	4	9	-	-	199	-	-	-	-												
Vt.	4	1	-	-	36	413	-	-	-												
Mass.	126	140	9	13	538	116	-	-	-												
R.I.	18	32	1	1	-	-	-	-	-												
Conn.	26	55	5	2	U	1,261	-	-	-												
MID. ATLANTIC	1,216	1,228	31	41	3,049	70	2	4	4												
Upstate N.Y.	153	169	5	5	-	-	-	1	1												
N.Y. City	589	617	9	14	-	-	-	2	2												
N.J.	293	262	9	12	-	-	-	-	-												
Pa.	181	180	8	10	3,049	70	2	1	1												
E.N. CENTRAL	799	714	10	22	4,061	4,060	12	22	4												
Ohio	157	122	1	4	968	1,026	2	3	-												
Ind.	76	75	-	-	120	N	1	2	-												
Ill.	382	322	2	10	43	2	9	10	4												
Mich.	130	140	3	6	2,634	2,534	-	3	-												
Wis.	54	55	4	2	296	498	-	4	-												
W.N. CENTRAL	264	281	3	7	267	134	17	32	53												
Minn.	114	105	2	3	-	-	2	7	5												
Iowa	26	23	-	-	N	N	-	4	-												
Mo.	59	77	1	2	179	5	1	10	-												
N. Dak.	2	3	-	-	12	74	2	1	4												
S. Dak.	8	5	-	-	76	55	7	5	36												
Nebr.	19	20	-	2	-	-	4	-	5												
Kans.	36	48	-	-	-	-	1	5	3												
S. ATLANTIC	1,390	1,622	21	25	1,357	1,629	4	37	1												
Del.	7	17	-	-	21	4	-	-	-												
Md.	173	156	7	9	-	-	-	5	-												
D.C.	33	60	-	-	23	19	-	1	-												
Va.	183	138	4	4	275	392	-	2	-												
W. Va.	16	14	-	-	693	921	-	-	N												
N.C.	139	175	2	3	-	N	1	1	-												
S.C.	133	115	-	-	345	293	-	-	-												
Ga.	225	372	2	3	-	-	-	7	-												
Fla.	481	575	6	6	-	-	3	21	1												
E.S. CENTRAL	325	386	5	6	-	4	5	28	3												
Ky.	64	62	2	2	N	N	-	-	-												
Tenn.	150	129	-	4	-	-	-	5	-												
Ala.	111	117	1	-	-	4	1	10	-												
Miss.	-	78	2	-	-	-	4	13	3												
W.S. CENTRAL	591	1,251	10	18	3,735	5,015	35	88	12												
Ark.	63	73	-	-	-	-	-	7	2												
La.	-	-	-	-	104	48	26	37	10												
Okla.	88	101	-	1	-	-	-	9	-												
Tex.	440	1,077	10	17	3,631	4,967	9	35	-												
MOUNTAIN	217	310	7	6	1,724	1,550	8	249	22												
Mont.	8	4	-	-	-	-	-	-	-												
Idaho	-	3	-	-	-	-	-	-	-												
Wyo.	-	2	-	-	43	25	-	1	-												
Colo.	45	77	2	1	1,214	1,223	-	29	11												
N. Mex.	8	19	-	-	121	U	2	12	1												
Ariz.	128	122	3	2	-	-	5	185	9												
Utah	17	26	1	1	346	302	-	3	-												
Nev.	11	57	1	2	-	-	1	19	1												
PACIFIC	1,347	1,799	39	42	-	-	48	183	82												
Wash.	153	141	4	3	N	N	-	-	-												
Oreg.	54	62	2	1	-	-	-	-	-												
Calif.	1,056	1,502	27	32	-	-	48	183	82												
Alaska	15	22	-	-	-	-	-	-	-												
Hawaii	69	72	6	6	-	-	-	-	-												
Guam	-	38	-	-	-	94	-	-	-												
P.R.	-	62	-	-	113	276	-	-	-												
V.I.	-	-	-	-	-	-	-	-	-												
Amer. Samoa	U	U	U	U	U	U	U	U	-												
C.N.M.I.	-	U	-	U	-	U	-	U	-												

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2004 and 2005 are provisional and cumulative (year-to-date).

§ Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Infectious Diseases 
(ArboNet Surveillance).

† Not previously notifiable.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


