
TABLE II. (Part 2)  Provisional cases of selected notifiable diseases, United States, week ending March 21, 1998 (WEEK 11)*

column labels in same order that data fields appears in each record below:
Reporting Area
Legionellosis cummulative for 1998
Legionellosis cummulative for 1997
Lyme Disease cummulative for 1998
Lyme Disease cummulative for 1997
Malaria cummulative for 1998
Malaria cummulative for 1997
Syphilis (Primary and Secondary) cummulative for 1998
Syphilis (Primary and Secondary) cummulative for 1997
Tuberculosis cummulative for 1998
Tuberculosis cummulative for 1997
Rabies, Animal cummulative for 1998
Rabies, Animal cummulative for 1997

tab delimited data:
test
UNITED STATES	196	187	683	646	187	267	1,332	1,874	1,026	2,791	1,285										
NEW ENGLAND	10	14	111	134	8	9	16	32	49	69	235										
Maine	1	1	-	-	1	-	-	-	U	5	32										
N.H.	1	2	4	4	-	1	-	-	2	1	23										
Vt.	-	2	-	2	-	-	-	-	1	-	10										
Mass.	4	6	25	25	7	7	14	16	38	34	68										
R.I.	4	-	14	15	-	1	-	-	8	5	20										
Conn.	-	3	68	88	-	-	2	16	U	24	82										
MID. ATLANTIC	41	32	423	423	53	67	48	80	75	432	316										
Upstate N.Y.	11	6	210	34	18	8	2	12	U	48	207										
N.Y. City	6	1	-	24	28	40	9	15	U	224	U										
N.J.	-	5	-	105	-	15	10	37	75	92	41										
Pa.	24	20	213	260	7	4	27	16	U	68	68										
E.N. CENTRAL	63	78	20	5	13	25	198	166	50	352	8										
Ohio	27	39	19	1	1	1	42	56	5	84	8										
Ind.	13	9	1	3	1	2	39	36	U	28	-										
Ill.	5	4	-	1	5	11	70	16	45	187	-										
Mich.	14	21	-	-	6	9	38	22	U	33	-										
Wis.	4	5	U	U	-	2	9	36	U	20	-										
W.N. CENTRAL	13	15	4	1	4	5	36	42	43	81	99										
Minn.	-	-	-	-	1	1	-	11	U	24	19										
Iowa	-	1	4	-	1	1	-	1	U	10	23										
Mo.	7	5	-	-	1	3	26	19	38	30	6										
N. Dak.	-	1	-	-	-	-	-	-	U	2	22										
S. Dak.	-	1	-	-	-	-	-	-	4	2	14										
Nebr.	5	5	-	1	-	-	4	-	-	-	-										
Kans.	1	2	-	-	1	-	6	11	U	13	15										
S. ATLANTIC	38	20	91	62	55	55	579	744	201	397	505										
Del.	4	2	-	11	1	2	6	4	-	7	-										
Md.	7	10	83	42	21	19	121	209	53	32	119										
D.C.	2	1	3	4	3	4	19	30	23	16	-										
Va.	4	1	-	-	5	13	44	54	30	40	137										
W. Va.	N	N	-	-	-	-	-	-	16	9	12										
N.C.	4	3	-	2	6	3	170	166	79	54	128										
S.C.	3	1	-	1	-	3	73	96	U	40	23										
Ga.	-	-	2	1	10	9	96	133	U	75	36										
Fla.	14	2	3	1	9	2	50	52	U	124	50										
E.S. CENTRAL	2	7	10	14	4	6	257	407	-	210	47										
Ky.	-	-	-	1	-	1	32	27	U	31	11										
Tenn.	2	2	5	2	3	1	141	171	U	67	22										
Ala.	-	2	5	-	1	1	60	98	U	79	14										
Miss.	-	3	-	11	-	3	24	111	U	33	-										
W.S. CENTRAL	-	1	-	1	3	3	116	298	16	410	37										
Ark.	-	-	-	-	-	1	29	62	16	23	1										
La.	-	-	-	-	3	2	77	106	-	19	-										
Okla.	-	1	-	-	-	-	10	28	U	34	36										
Tex.	-	-	-	1	-	-	-	102	U	334	-										
MOUNTAIN	14	12	1	-	12	14	40	34	48	79	21										
Mont.	1	-	-	-	-	1	-	-	2	2	7										
Idaho	-	-	-	-	1	-	-	-	1	-	-										
Wyo.	-	1	-	-	-	1	-	-	1	1	14										
Colo.	4	3	-	-	4	7	3	-	U	17	-										
N. Mex.	1	-	-	-	4	2	-	-	7	2	-										
Ariz.	1	3	-	-	2	-	34	29	26	37	-										
Utah	6	4	-	-	1	-	2	1	11	1	-										
Nev.	1	1	1	-	-	3	1	4	U	19	-										
PACIFIC	15	8	23	6	35	83	42	71	544	761	17										
Wash.	-	1	-	-	-	-	4	3	U	55	-										
Oreg.	-	-	-	2	6	5	1	1	U	23	-										
Calif.	15	6	23	4	29	78	37	66	517	620	11										
Alaska	-	-	-	-	-	-	-	-	8	22	6										
Hawaii	-	1	-	-	-	-	-	1	19	41	-										
Guam	-	-	-	-	-	-	-	2	-	13	-										
P.R.	-	-	-	-	-	2	63	48	-	-	15										
V.I.	-	-	-	-	-	-	-	-	-	-	-										
Amer. Samoa	-	-	-	-	-	-	-	-	-	-	-										
C.N.M.I.	-	-	-	-	-	-	1	2	8	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1997 and 1998 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


