
TABLE III. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending October 28, 2000 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Reporting Area
H. influenzae, Invasive cummulative for 2000
H. influenzae, Invasive cummulative for 1999
Hepatitis (Viral), Type A cummulative for 2000
Hepatitis (Viral), Type A cummulative for 1999
Hepatitis (Viral), Type B cummulative for 2000
Hepatitis (Viral), Type B cummulative for 1999
Measles (Rubeola), Indigenous current week 
Measles (Rubeola), Indigenous cummulative for 2000
Measles (Rubeola), Imported current week 
Measles (Rubeola), Imported cummulative for 2000
Measles (Rubeola), Total cummulative for 2000
Measles (Rubeola), Total cummulative for 1999

tab delimited data:
test
UNITED STATES	961	987	9,956	13,548	5,520	5,732	-	53	-	18	71	85									
NEW ENGLAND	82	79	299	283	84	130	-	2	-	4	6	11									
Maine	1	5	19	11	5	1	-	-	-	-	-	-									
N.H.	12	16	18	14	15	13	-	2	-	1	3	1									
Vt.	6	5	9	18	6	4	-	-	-	3	3	-									
Mass.	36	31	109	109	12	41	-	-	-	-	-	8									
R.I.	4	5	22	16	18	32	-	-	-	-	-	-									
Conn.	23	17	122	115	28	39	-	-	-	-	-	2									
MID. ATLANTIC	150	170	955	1,013	739	729	-	14	-	5	19	5									
Upstate N.Y.	81	68	192	227	116	155	-	9	-	-	9	2									
N.Y. City	31	53	290	338	373	221	-	5	-	4	9	3									
N.J.	29	44	154	131	57	114	-	-	-	-	-	-									
Pa.	9	5	319	317	193	239	-	-	-	1	1	-									
E.N. CENTRAL	131	164	1,166	2,521	583	614	-	8	-	-	8	3									
Ohio	47	52	229	561	93	81	-	2	-	-	2	-									
Ind.	26	21	90	92	41	35	-	-	-	-	-	2									
Ill.	48	68	434	657	106	52	-	4	-	-	4	-									
Mich.	7	17	400	1,144	342	418	-	2	-	-	2	1									
Wis.	3	6	13	67	1	28	-	-	-	-	-	-									
W.N. CENTRAL	60	61	663	694	494	248	-	2	-	1	3	1									
Minn.	34	40	175	75	35	48	-	-	-	1	1	1									
Iowa	1	2	64	121	31	36	-	2	-	-	2	-									
Mo.	16	6	293	415	367	139	-	-	-	-	-	-									
N. Dak.	1	1	3	2	2	-	-	-	-	-	-	-									
S. Dak.	1	2	1	9	1	1	-	-	-	-	-	-									
Nebr.	3	4	33	43	36	17	-	-	-	-	-	-									
Kans.	4	6	94	29	22	7	-	-	-	-	-	-									
S. ATLANTIC	259	208	1,267	1,563	1,074	936	-	3	-	-	3	15									
Del.	-	-	-	2	-	1	-	-	-	-	-	-									
Md.	73	53	194	262	102	129	-	-	-	-	-	-									
D.C.	-	4	23	54	28	22	-	-	-	-	-	-									
Va.	35	16	130	146	138	75	-	2	-	-	2	13									
W. Va.	9	7	53	33	12	22	-	-	-	-	-	-									
N.C.	21	31	123	134	208	201	-	-	-	-	-	-									
S.C.	15	5	70	40	14	61	-	-	-	-	-	-									
Ga.	59	55	244	417	181	139	-	-	-	-	-	-									
Fla.	47	37	430	475	391	286	-	1	-	-	1	2									
E.S. CENTRAL	42	53	327	339	368	402	-	-	-	-	-	2									
Ky.	12	6	42	64	60	40	-	-	-	-	-	2									
Tenn.	19	29	121	128	180	195	-	-	-	-	-	-									
Ala.	10	15	52	50	47	79	-	-	-	-	-	-									
Miss.	1	3	112	97	81	88	-	-	-	-	-	-									
W.S. CENTRAL	56	55	1,557	2,648	631	994	-	-	-	-	-	12									
Ark.	2	2	104	48	73	67	-	-	-	-	-	5									
La.	11	12	56	196	87	157	-	-	-	-	-	-									
Okla.	41	37	232	438	137	125	-	-	-	-	-	-									
Tex.	2	4	1,165	1,966	334	645	-	-	-	-	-	7									
MOUNTAIN	91	93	836	1,068	459	490	-	11	-	1	12	1									
Mont.	1	3	7	17	7	17	-	-	-	-	-	-									
Idaho	4	1	23	36	7	25	-	-	-	-	-	-									
Wyo.	1	1	39	8	25	12	-	-	-	-	-	-									
Colo.	15	13	175	199	87	85	-	1	-	1	2	-									
N. Mex.	19	18	63	43	93	152	-	-	-	-	-	-									
Ariz.	37	48	418	592	179	120	-	-	-	-	-	1									
Utah	11	6	50	45	20	30	-	3	-	-	3	-									
Nev.	3	3	61	128	41	49	-	7	-	-	7	-									
PACIFIC	90	104	2,886	3,419	1,088	1,189	-	13	-	7	20	35									
Wash.	5	5	245	282	97	58	-	2	-	1	3	5									
Oreg.	26	35	165	215	98	94	-	-	-	-	-	12									
Calif.	30	50	2,452	2,892	873	1,009	-	10	-	3	13	17									
Alaska	6	6	11	10	9	15	-	1	-	-	1	-									
Hawaii	23	8	13	20	11	13	-	-	-	3	3	1									
Guam	-	-	-	1	-	2	U	-	U	-	-	1									
P.R.	4	2	197	263	213	198	U	-	U	-	-	-									
V.I.	U	U	U	U	U	U	U	U	U	U	U	U									
Amer. Samoa	U	U	U	U	U	U	U	U	U	U	U	U									
C.N.M.I.	U	U	U	U	U	U	U	U	U	U	U	U									

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 2000 are provisional and cumulative (year-to-date).


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


