
TABLE II. (Part 4)  Provisional cases of selected notifiable diseases, United States, week ending April 28, 2007 (WEEK 17)*

column labels in same order that data fields appears in each record below:
Reporting Area
Lyme disease current week
Lyme disease previous 52 weeks median 
Lyme disease previous 52 weeks maximum 
Lyme disease cummulative for 2007
Lyme disease cummulative for 2006
Malaria current week
Malaria previous 52 weeks median 
Malaria previous 52 weeks maximum 
Malaria cummulative for 2007
Malaria cummulative for 2006
Meningococcal diseases, invasive †, all serogroups current week
Meningococcal diseases, invasive †, all serogroups previous 52 weeks median 
Meningococcal diseases, invasive †, all serogroups previous 52 weeks maximum 
Meningococcal diseases, invasive †, all serogroups cummulative for 2007
Meningococcal diseases, invasive †, all serogroups cummulative for 2006

tab delimited data:
test
UNITED STATES	41	253	1,029	1,693	1,866	9	25	50	213	339	13	19	38	354	478						
NEW ENGLAND	-	22	255	79	106	-	0	6	4	10	1	1	3	8	15						
Conn.	-	9	227	21	49	-	0	3	-	1	1	0	2	3	4						
Maine	-	2	39	15	22	-	0	1	3	2	-	0	3	2	2						
Mass.	-	0	3	-	23	-	0	3	-	6	-	0	1	-	9						
N.H.	-	5	97	35	5	-	0	3	1	-	-	0	2	-	-						
R.I.	-	0	93	-	1	-	0	1	-	-	-	0	1	1	-						
Vt.	-	1	15	8	6	-	0	0	-	1	-	0	1	2	-						
MID. ATLANTIC	20	147	571	824	1,289	2	5	18	50	95	2	2	8	42	78						
N.J.	-	27	190	102	326	-	1	7	-	26	-	0	2	1	8						
N.Y. (Upstate)	10	52	392	233	516	2	1	7	15	8	2	1	4	11	13						
N.Y. City	-	2	24	6	17	-	2	9	29	50	-	1	4	10	29						
Pa.	10	45	237	483	430	-	1	4	6	11	-	0	5	20	28						
E.N. CENTRAL	-	10	158	19	112	1	3	10	32	44	5	2	7	46	64						
Ill.	-	0	1	1	-	-	1	6	10	16	-	0	2	10	17						
Ind.	-	0	3	1	3	-	0	2	1	5	4	0	4	13	8						
Mich.	-	1	5	6	3	-	0	2	7	6	1	0	3	11	12						
Ohio	-	0	5	2	12	1	0	2	8	12	-	1	4	12	18						
Wis.	-	9	154	9	94	-	0	3	6	5	-	0	2	-	9						
W.N. CENTRAL	7	5	188	43	42	-	1	13	14	6	-	1	5	28	24						
Iowa	-	1	8	6	8	-	0	1	2	1	-	0	3	7	6						
Kans.	-	0	2	2	-	-	0	2	-	-	-	0	1	1	1						
Minn.	6	2	188	32	33	-	0	12	7	2	-	0	3	8	3						
Mo.	1	0	2	3	-	-	0	1	2	1	-	0	3	9	8						
Nebr.	-	0	2	-	1	-	0	1	2	-	-	0	1	1	5						
N. Dak.	-	0	0	-	-	-	0	0	-	1	-	0	1	1	1						
S. Dak.	-	0	1	-	-	-	0	1	1	1	-	0	1	1	-						
S. ATLANTIC	14	44	135	675	279	3	5	15	53	90	1	3	9	52	84						
Del.	3	8	28	129	94	-	0	1	2	2	-	0	1	-	2						
D.C.	1	0	7	3	7	1	0	2	2	-	-	0	1	-	-						
Fla.	-	0	3	10	7	1	1	4	14	14	-	1	7	22	34						
Ga.	-	0	1	-	1	-	1	6	4	32	-	0	3	6	9						
Md.	7	21	105	431	155	1	1	4	17	12	1	0	2	13	5						
N.C.	-	0	4	6	8	-	0	4	4	10	-	0	6	4	14						
S.C.	-	0	2	4	1	-	0	2	-	4	-	0	2	5	9						
Va.	3	7	36	88	6	-	1	4	9	15	-	0	2	2	10						
W. Va.	-	0	14	4	-	-	0	1	1	1	-	0	2	-	1						
E.S. CENTRAL	-	0	4	7	2	1	0	3	10	8	2	1	4	18	16						
Ala.	-	0	3	1	1	-	0	2	1	3	-	0	2	3	3						
Ky.	-	0	2	-	-	-	0	1	1	1	-	0	1	1	4						
Miss.	-	0	1	-	-	-	0	1	1	2	-	0	4	4	3						
Tenn.	-	0	2	6	1	1	0	2	7	2	2	0	2	10	6						
W.S. CENTRAL	-	1	6	10	2	-	1	7	3	15	-	1	13	36	29						
Ark.	-	0	0	-	-	-	0	2	-	-	-	0	2	5	5						
La.	-	0	1	2	-	-	0	1	1	1	-	0	4	9	4						
Okla.	-	0	0	-	-	-	0	3	1	2	-	0	4	9	5						
Tex.	-	1	6	8	2	-	1	6	1	12	-	0	9	13	15						
MOUNTAIN	-	0	4	4	3	-	1	6	11	18	-	1	4	32	32						
Ariz.	-	0	2	-	3	-	0	3	4	3	-	0	3	10	9						
Colo.	-	0	1	-	-	-	0	2	4	6	-	0	2	8	11						
Idaho	-	0	2	1	-	-	0	1	-	-	-	0	1	2	1						
Mont.	-	0	1	1	-	-	0	1	1	1	-	0	1	1	1						
Nev.	-	0	1	2	-	-	0	1	-	-	-	0	1	3	3						
N. Mex.	-	0	1	-	-	-	0	1	-	1	-	0	1	1	1						
Utah	-	0	1	-	-	-	0	2	2	7	-	0	2	6	4						
Wyo.	-	0	1	-	-	-	0	0	-	-	-	0	2	1	2						
PACIFIC	-	3	17	32	31	2	4	14	36	53	2	4	11	92	136						
Alaska	-	0	1	2	-	-	0	4	2	4	-	0	1	1	2						
Calif.	-	3	14	30	31	1	2	6	26	42	2	3	9	64	89						
Hawaii	N	0	0	N	N	-	0	2	-	-	-	0	2	2	4						
Oreg.	-	0	1	-	-	1	0	3	7	4	-	0	3	12	22						
Wash.	-	0	3	-	-	-	0	11	1	3	-	0	5	13	19						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	-	-						
Guam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
P.R.	N	0	0	N	N	-	0	1	1	-	-	0	1	3	2						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for meningococcal disease, invasive caused by serogroups A, C, Y, & W-135; serogroup B; other serogroup; and 
unknown serogroup are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


