
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending February 5, 2011 (WEEK 05)*

column labels in same order that data fields appears in each record below:
Reporting Area
Rabies, animal current week
Rabies, animal previous 52 weeks median 
Rabies, animal previous 52 weeks maximum 
Rabies, animal cummulative for 2011
Rabies, animal cummulative for 2010
Salmonellosis current week
Salmonellosis previous 52 weeks median 
Salmonellosis previous 52 weeks maximum 
Salmonellosis cummulative for 2011
Salmonellosis cummulative for 2010
Shiga toxin-producing E. coli(STEC)† current week
Shiga toxin-producing E. coli(STEC)† previous 52 weeks median 
Shiga toxin-producing E. coli(STEC)† previous 52 weeks maximum 
Shiga toxin-producing E. coli(STEC)† cummulative for 2011
Shiga toxin-producing E. coli(STEC)† cummulative for 2010

tab delimited data:
test
UNITED STATES	16	61	143	97	268	245	890	1,744	1,711	3,191	31	91	214	176	249						
NEW ENGLAND	-	4	13	6	19	2	31	68	28	584	-	2	13	3	66						
Conn.	-	0	9	-	5	-	0	12	12	480	-	0	2	2	57						
Maine	-	1	4	1	7	2	2	7	8	4	-	0	3	-	-						
Mass.	-	0	0	-	-	-	23	52	-	77	-	1	9	-	7						
N.H.	-	0	5	1	2	-	3	12	5	10	-	0	2	1	2						
R.I.	-	0	4	-	-	-	1	17	-	11	-	0	1	-	-						
Vt.	-	1	3	4	5	-	2	5	3	2	-	0	2	-	-						
MID. ATLANTIC	5	19	41	24	63	18	95	218	166	349	3	9	32	22	20						
N.J.	-	0	0	-	-	-	16	57	8	65	-	1	9	-	5						
N.Y. (Upstate)	5	9	19	24	31	12	25	63	43	67	2	4	13	12	5						
N.Y. City	-	1	12	-	12	-	23	56	50	94	-	1	7	1	4						
Pa.	-	8	24	-	20	6	31	81	65	123	1	3	13	9	6						
E.N. CENTRAL	-	2	27	4	4	25	91	243	141	322	1	13	43	9	39						
Ill.	-	1	11	3	-	-	33	114	17	114	-	2	9	-	12						
Ind.	-	0	0	-	-	-	13	62	4	39	-	2	10	-	3						
Mich.	-	1	5	1	2	2	16	49	34	59	-	2	16	-	8						
Ohio	-	0	12	-	2	23	24	47	79	78	1	2	11	5	4						
Wis.	-	0	0	-	-	-	10	47	7	32	-	3	17	4	12						
W.N. CENTRAL	-	4	14	1	11	14	46	97	86	136	3	11	39	12	27						
Iowa	-	0	3	-	-	2	9	34	14	13	-	2	16	1	4						
Kans.	-	1	4	1	6	3	7	18	17	19	-	1	5	2	3						
Minn.	-	0	4	-	2	-	0	32	-	25	-	0	7	-	5						
Mo.	-	1	6	-	1	6	13	44	44	54	3	4	27	5	10						
Nebr.	-	1	4	-	2	3	4	13	8	14	-	1	6	4	4						
N. Dak.	-	0	3	-	-	-	0	13	-	2	-	0	10	-	-						
S. Dak.	-	0	0	-	-	-	2	17	3	9	-	0	4	-	1						
S. ATLANTIC	10	20	104	53	150	105	261	615	631	933	12	14	30	60	35						
Del.	-	0	0	-	-	1	3	11	9	6	-	0	2	-	-						
D.C.	-	0	0	-	-	-	1	6	-	5	-	0	1	-	1						
Fla.	3	0	96	5	96	60	108	226	282	392	3	5	23	25	10						
Ga.	-	0	0	-	-	18	44	133	101	170	-	2	15	6	6						
Md.	-	6	14	3	23	8	18	55	47	56	4	2	9	11	8						
N.C.	-	0	0	-	-	8	29	240	82	183	4	1	10	9	1						
S.C.	-	0	0	-	-	2	25	99	48	54	-	0	2	-	1						
Va.	7	12	25	45	25	8	20	57	62	56	1	2	9	9	8						
W. Va.	-	1	7	-	6	-	2	13	-	11	-	0	3	-	-						
E.S. CENTRAL	1	3	7	5	7	11	55	177	130	156	1	5	22	12	6						
Ala.	1	1	4	4	-	1	19	52	45	50	-	1	4	2	5						
Ky.	-	0	4	1	-	6	11	32	21	31	-	1	6	1	-						
Miss.	-	0	1	-	-	-	18	67	21	25	-	0	12	-	1						
Tenn.	-	1	4	-	7	4	17	53	43	50	1	2	7	9	-						
W.S. CENTRAL	-	0	30	-	-	18	123	267	125	152	2	6	20	7	10						
Ark.	-	0	7	-	-	2	12	43	13	11	-	0	5	1	2						
La.	-	0	0	-	-	1	20	49	26	54	-	0	2	-	2						
Okla.	-	0	30	-	-	6	12	39	21	17	-	0	8	2	1						
Tex.	-	0	0	-	-	9	77	213	65	70	2	4	20	4	5						
MOUNTAIN	-	1	7	1	3	8	48	108	118	223	3	11	34	12	27						
Ariz.	-	0	0	-	-	-	16	42	24	87	-	1	13	2	4						
Colo.	-	0	0	-	-	5	10	24	45	45	3	3	21	4	8						
Idaho	-	0	2	-	-	3	3	9	17	18	-	2	7	4	5						
Mont.	-	0	3	1	-	-	1	5	2	17	-	1	5	1	1						
Nev.	-	0	2	-	-	-	5	22	13	13	-	0	5	1	1						
N. Mex.	-	0	2	-	-	-	6	19	8	20	-	1	6	-	4						
Utah	-	0	2	-	-	-	5	17	9	17	-	1	7	-	4						
Wyo.	-	0	4	-	3	-	1	8	-	6	-	0	3	-	-						
PACIFIC	-	2	12	3	11	44	116	252	286	336	6	12	40	39	19						
Alaska	-	0	2	1	4	-	1	5	6	9	-	0	1	-	1						
Calif.	-	1	12	-	4	36	79	217	244	264	6	6	23	33	12						
Hawaii	-	0	0	-	-	-	6	14	-	22	-	0	4	-	3						
Oreg.	-	0	2	2	3	-	8	48	23	33	-	2	12	4	3						
Wash.	-	0	0	-	-	8	14	67	13	8	-	3	17	2	-						
Amer. Samoa	N	0	0	N	N	-	0	1	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	0	-	-	-	0	2	-	-	-	0	0	-	-						
P.R.	-	1	3	2	5	-	10	21	4	50	-	0	0	-	-						
V.I.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2010 and 2011 are provisional and subject to change.
