
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending April 27, 2013 (WEEK 17)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2013
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2012
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2013
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2012
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2013
Syphillis, primary & secondary cummulative for 2012

tab delimited data:
test
UNITED STATES	166	278	790	6,294	6,326	12	23	47	388	469	80	295	383	4,066	4,665						
NEW ENGLAND	7	11	55	243	288	-	1	4	12	27	4	7	16	131	154						
Conn.	-	5	21	122	139	-	0	2	5	8	-	0	4	7	22						
Maine	6	2	8	54	43	-	0	1	3	1	-	0	5	2	7						
Mass.	-	0	4	5	19	-	0	3	3	13	3	6	13	100	92						
N.H.	-	1	5	33	39	-	0	1	1	4	-	0	4	9	12						
R.I.	-	0	29	1	25	-	0	0	-	1	1	0	4	11	20						
Vt.	1	1	6	28	23	-	0	0	-	-	-	0	2	2	1						
MID. ATLANTIC	33	34	63	706	933	1	2	5	32	37	16	36	55	579	588						
N.J.	-	0	16	8	263	-	0	3	-	11	-	3	8	40	67						
N.Y. (Upstate)	28	16	39	367	385	1	1	4	22	18	8	4	32	93	62						
N.Y. City	5	14	36	331	285	-	0	3	10	8	3	20	32	300	304						
Pa.	N	-	-	N	N	N	0	0	N	N	5	9	19	146	155						
E.N. CENTRAL	30	57	131	1,305	1,299	1	4	12	54	98	3	30	60	355	562						
Ill.	N	0	0	N	N	-	1	3	14	19	-	11	23	109	259						
Ind.	-	13	49	232	284	-	0	2	5	12	3	4	10	60	71						
Mich.	8	13	30	297	272	-	0	3	16	21	-	5	14	68	94						
Ohio	19	21	63	569	545	-	1	6	13	32	-	8	15	99	117						
Wis.	3	9	29	207	198	1	0	2	6	14	-	2	5	19	21						
W.N. CENTRAL	1	12	35	261	284	-	2	5	37	40	-	7	17	125	104						
Iowa	N	0	0	N	N	N	0	0	N	N	-	1	4	12	16						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	3	6	5						
Minn.	-	8	24	149	176	-	0	3	11	11	-	3	5	38	29						
Mo.	N	0	0	N	N	-	1	3	14	16	-	3	9	58	51						
Nebr.	-	1	7	61	69	-	0	1	5	5	-	0	2	7	2						
N. Dak.	-	0	1	2	-	-	0	1	2	-	-	0	1	1	-						
S. Dak.	1	2	6	49	39	-	0	1	5	8	-	0	2	3	1						
S. ATLANTIC	44	61	138	1,614	1,379	4	5	14	113	92	24	61	104	848	1,073						
Del.	-	0	3	16	17	-	0	1	-	-	-	0	5	7	19						
D.C.	-	1	7	28	25	-	0	1	-	1	4	3	8	64	72						
Fla.	22	18	59	536	428	1	1	6	38	30	3	25	38	372	452						
Ga.	9	19	58	490	377	-	2	6	33	23	9	10	51	124	143						
Md.	7	7	26	221	210	-	0	4	15	14	-	8	14	91	130						
N.C.	N	0	0	N	N	N	0	0	N	N	-	0	14	-	110						
S.C.	4	7	21	216	175	-	0	3	6	9	6	4	10	92	74						
Va.	N	0	0	N	N	2	1	5	15	12	2	4	40	93	70						
W. Va.	2	5	23	107	147	1	0	2	6	3	-	0	2	5	3						
E.S. CENTRAL	18	23	56	619	565	3	2	5	39	37	8	13	25	147	247						
Ala.	1	2	10	84	47	-	0	3	11	2	-	4	10	40	68						
Ky.	4	4	12	127	94	1	0	1	4	3	4	2	9	41	34						
