
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending October 27, 2007 (WEEK 43)*

column labels in same order that data fields appears in each record below:
Reporting Area
Varicella (chickenpox) current week
Varicella (chickenpox) previous 52 weeks median 
Varicella (chickenpox) previous 52 weeks maximum 
Varicella (chickenpox) cummulative for 2007
Varicella (chickenpox) cummulative for 2006
West Nile virus disease † Neuroinvasive current week
West Nile virus disease † Neuroinvasive previous 52 weeks median 
West Nile virus disease † Neuroinvasive previous 52 weeks maximum 
West Nile virus disease † Neuroinvasive cummulative for 2007
West Nile virus disease † Neuroinvasive cummulative for 2006
West Nile virus disease † Non-neuroinvasive § current week
West Nile virus disease † Non-neuroinvasive § previous 52 weeks median 
West Nile virus disease † Non-neuroinvasive § previous 52 weeks maximum 
West Nile virus disease † Non-neuroinvasive § cummulative for 2007
West Nile virus disease † Non-neuroinvasive § cummulative for 2006

tab delimited data:
test
UNITED STATES	356	796	2,813	28,289	36,798	-	1	128	1,035	1,485	-	2	289	2,160	2,755						
NEW ENGLAND	1	15	124	575	3,589	-	0	2	7	9	-	0	2	5	3						
Conn.	-	0	76	2	1,336	-	0	2	4	7	-	0	1	1	2						
Maine	-	0	7	-	198	-	0	0	-	-	-	0	0	-	-						
Mass.	-	0	1	-	1,141	-	0	2	3	2	-	0	2	3	1						
N.H.	-	7	16	270	334	-	0	0	-	-	-	0	0	-	-						
R.I.	-	0	0	-	-	-	0	0	-	-	-	0	1	1	-						
Vt.	1	7	66	303	580	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	1	101	195	3,306	4,071	-	0	3	17	26	-	0	1	5	12						
N.J.	N	0	0	N	N	-	0	1	1	2	-	0	0	-	3						
N.Y. (Upstate)	N	0	0	N	N	-	0	0	-	8	-	0	0	-	4						
N.Y. City	-	0	0	-	-	-	0	3	12	8	-	0	1	2	4						
Pa.	1	101	195	3,306	4,071	-	0	1	4	8	-	0	1	3	1						
E.N. CENTRAL	84	218	568	7,956	11,853	-	0	18	93	244	-	0	9	49	174						
Ill.	-	2	11	114	119	-	0	14	54	127	-	0	7	31	88						
Ind.	-	0	0	-	-	-	0	3	11	27	-	0	1	8	53						
Mich.	25	94	258	3,263	3,732	-	0	5	13	43	-	0	0	-	12						
Ohio	59	101	449	3,782	7,147	-	0	4	12	36	-	0	3	7	11						
Wis.	-	19	80	797	855	-	0	1	3	11	-	0	1	3	10						
W.N. CENTRAL	39	32	136	1,350	1,442	-	0	40	232	223	-	0	114	700	482						
Iowa	N	0	0	N	N	-	0	4	10	22	-	0	3	14	15						
Kans.	-	8	52	439	278	-	0	3	11	17	-	0	7	26	13						
Minn.	-	0	0	-	-	-	0	11	42	31	-	0	11	57	34						
Mo.	39	15	78	765	1,052	-	0	9	54	51	-	0	2	10	10						
Nebr.	N	0	0	N	N	-	0	5	18	44	-	0	15	122	218						
N. Dak.	-	0	60	84	44	-	0	11	49	20	-	0	47	312	117						
S. Dak.	-	1	15	62	68	-	0	9	48	38	-	0	32	159	75						
S. ATLANTIC	45	99	239	4,117	3,712	-	0	11	36	18	-	0	6	30	14						
Del.	-	1	4	37	61	-	0	1	1	-	-	0	0	-	-						
D.C.	-	0	8	14	34	-	0	0	-	-	-	0	1	-	2						
Fla.	12	23	76	1,027	N	-	0	1	3	3	-	0	0	-	-						
Ga.	N	0	0	N	N	-	0	8	22	2	-	0	4	23	6						
Md.	N	0	0	N	N	-	0	2	6	10	-	0	2	4	1						
N.C.	-	0	0	-	-	-	0	0	-	1	-	0	0	-	-						
S.C.	18	21	72	884	957	-	0	2	2	1	-	0	1	2	-						
Va.	-	26	190	1,200	1,404	-	0	1	2	-	-	0	1	1	5						
W. Va.	15	22	50	955	1,256	-	0	0	-	1	-	0	0	-	-						
E.S. CENTRAL	2	7	571	432	28	-	0	11	63	118	-	0	13	87	98						
Ala.	2	7	571	429	26	-	0	2	15	8	-	0	1	4	-						
Ky.	N	0	0	N	N	-	0	1	3	5	-	0	0	-	1						
Miss.	-	0	2	3	2	-	0	7	41	89	-	0	11	80	91						
Tenn.	N	0	0	N	N	-	0	1	4	16	-	0	1	3	6						
W.S. CENTRAL	156	150	1,640	8,411	9,796	-	0	27	186	370	-	0	13	79	232						
Ark.	10	12	105	593	741	-	0	5	13	24	-	0	2	5	5						
La.	-	1	11	99	193	-	0	5	20	90	-	0	3	9	86						
Okla.	-	0	0	-	-	-	0	10	48	27	-	0	7	38	21						
Tex.	146	138	1,534	7,719	8,862	-	0	16	105	229	-	0	5	27	120						
MOUNTAIN	24	55	131	2,108	2,307	-	0	35	249	389	-	1	139	975	1,479						
Ariz.	-	0	0	-	-	-	0	6	32	64	-	0	10	42	76						
Colo.	-	21	62	825	1,229	-	0	17	95	66	-	0	65	449	278						
Idaho	N	0	0	N	N	-	0	2	8	139	-	0	19	101	856						
Mont.	10	5	40	327	N	-	0	10	36	12	-	0	30	159	22						
Nev.	-	0	1	1	9	-	0	1	1	34	-	0	3	10	90						
N. Mex.	-	5	37	307	321	-	0	8	38	3	-	0	6	22	5						
Utah	14	13	73	621	694	-	0	8	24	56	-	0	7	28	102						
Wyo.	-	0	8	27	54	-	0	4	15	15	-	0	34	164	50						
PACIFIC	4	0	9	34	-	-	0	17	152	88	-	0	22	230	261						
Alaska	4	0	9	34	N	-	0	0	-	-	-	0	0	-	-						
Calif.	-	0	0	-	N	-	0	17	148	81	-	0	20	212	196						
Hawaii	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Oreg.	N	0	0	N	N	-	0	1	4	7	-	0	4	18	62						
Wash.	N	0	0	N	N	-	0	0	-	-	-	0	0	-	3						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	6	30	168	207	-	0	0	-	-	-	0	0	-	-						
P.R.	-	11	30	467	492	-	0	0	-	-	-	0	0	-	-						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Updated weekly from reports to the Division of Vector-Borne Infectious Diseases, National Center for Zoonotic, 
Vector-Borne, and Enteric Diseases (ArboNet Surveillance). Data for California serogroup, eastern equine, 
Powassan, St. Louis, and western equine diseases are available in Table I.

§ Not notifiable in all states.  Data from states where the condition is not notifiable are excluded from this table, 
except starting in 2007 for the Arboviral diseases and influenza-associated pediatric mortality, and in 2003 for 
SARS-CoV.  Reporting exceptions are available at http://wwwn.cdc.gov/nndss/document/SRCA_FINAL_REPORT_2006-2010.xlsx.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


