
TABLE II. (Part 5)  Provisional cases of selected notifiable diseases, United States, week ending July 7, 2012 (WEEK 27)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A current week
Hepatitis (Viral Acute), Type A previous 52 weeks median 
Hepatitis (Viral Acute), Type A previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A cummulative for 2012
Hepatitis (Viral Acute), Type A cummulative for 2011
Hepatitis (Viral Acute), Type B current week
Hepatitis (Viral Acute), Type B previous 52 weeks median 
Hepatitis (Viral Acute), Type B previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B cummulative for 2012
Hepatitis (Viral Acute), Type B cummulative for 2011
Hepatitis (Viral Acute), Type C current week
Hepatitis (Viral Acute), Type C previous 52 weeks median 
Hepatitis (Viral Acute), Type C previous 52 weeks maximum 
Hepatitis (Viral Acute), Type C cummulative for 2012
Hepatitis (Viral Acute), Type C cummulative for 2011

tab delimited data:
test
UNITED STATES	7	28	58	660	658	18	52	131	1,239	1,440	16	25	65	649	608						
NEW ENGLAND	-	1	4	27	32	-	1	5	28	53	-	1	5	25	52						
Conn.	-	0	3	12	7	-	0	2	11	11	-	1	4	18	32						
Maine	-	0	2	6	1	-	0	2	6	5	-	0	3	2	6						
Mass.	-	0	3	4	19	-	1	4	7	36	-	0	2	2	11						
N.H.	-	0	1	4	-	-	0	1	2	1	N	0	0	N	N						
R.I.	-	0	1	1	3	U	0	0	U	U	U	0	0	U	U						
Vt.	-	0	2	-	2	-	0	1	2	-	-	0	2	3	3						
MID. ATLANTIC	1	5	12	105	131	1	5	10	119	156	2	3	7	81	70						
N.J.	-	1	5	15	43	-	1	4	31	33	-	1	4	16	29						
N.Y. (Upstate)	1	1	4	40	21	1	1	4	24	23	1	1	4	37	23						
N.Y. City	-	1	4	20	38	-	1	5	37	51	-	0	1	4	5						
Pa.	-	1	5	30	29	-	1	4	27	49	1	0	4	24	13						
E.N. CENTRAL	-	4	9	102	104	-	7	16	192	201	1	3	9	79	84						
Ill.	-	2	5	34	24	-	1	6	34	48	-	0	2	5	3						
Ind.	-	0	2	3	11	-	1	6	31	35	-	1	7	28	50						
Mich.	-	1	6	42	42	-	1	5	34	50	1	1	4	43	15						
Ohio	-	0	2	14	23	-	2	9	85	58	-	0	2	3	4						
Wis.	-	0	1	9	4	-	0	3	8	10	-	0	1	-	12						
W.N. CENTRAL	-	1	18	25	20	-	2	12	41	60	-	0	15	4	9						
Iowa	-	0	1	1	4	-	0	2	4	8	-	0	0	-	-						
Kans.	-	0	1	1	3	-	0	1	-	8	-	0	2	1	2						
Minn.	-	0	18	-	2	-	0	11	-	2	-	0	15	-	-						
Mo.	-	0	3	12	6	-	1	4	33	31	-	0	1	3	7						
Nebr.	-	0	3	11	3	-	0	1	4	10	-	0	1	-	-						
N. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
S. Dak.	-	0	0	-	2	-	0	1	-	1	-	0	0	-	-						
S. ATLANTIC	1	4	11	121	101	5	12	57	339	349	4	6	14	170	140						
Del.	-	0	1	2	1	-	0	2	6	1	U	0	0	U	U						
D.C.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
Fla.	-	2	7	45	36	3	4	11	119	108	2	2	5	54	29						
Ga.	-	0	5	20	17	-	2	8	39	69	-	1	4	27	29						
Md.	-	0	4	13	12	-	1	6	32	26	-	0	4	13	17						
N.C.	-	0	4	12	12	-	1	8	34	67	-	1	4	29	33						
S.C.	-	0	2	3	6	-	1	3	19	23	-	0	1	-	-						
Va.	1	1	3	24	13	2	1	5	32	35	2	0	5	23	11						
W. Va.	-	0	2	2	4	-	1	43	58	20	-	1	5	24	21						
E.S. CENTRAL	-	1	4	31	25	6	11	21	263	261	1	5	11	125	114						
Ala.	-	0	2	9	1	-	2	6	35	56	-	0	3	11	7						
Ky.	-	0	2	5	5	4	3	10	91	84	-	2	8	54	59						
Miss.	-	0	1	2	3	-	1	5	29	26	U	0	0	U	U						
Tenn.	-	0	2	15	16	2	4	10	108	95	1	2	6	60	48						
W.S. CENTRAL	3	3	13	84	52	3	6	37	140	179	7	1	12	52	48						
Ark.	-	0	2	3	-	-	1	3	26	27	-	0	0	-	-						
La.	-	0	2	2	2	-	1	4	23	30	-	0	1	1	5						
Okla.	-	0	8	4	1	1	1	15	27	29	7	0	9	32	25						
Tex.	3	3	8	75	49	2	3	16	64	93	-	1	3	19	18						
MOUNTAIN	1	2	7	67	76	2	1	4	34	54	-	1	6	46	47						
Ariz.	1	1	5	29	43	1	0	1	6	9	U	0	0	U	U						
Colo.	-	0	3	16	15	-	0	2	6	14	-	0	4	13	15						
Idaho	-	0	2	7	5	1	0	1	2	2	-	0	2	8	8						
Mont.	-	0	1	2	3	-	0	0	-	-	-	0	4	3	1						
Nev.	-	0	1	5	4	-	0	3	16	18	-	0	2	7	7						
N. Mex.	-	0	2	5	3	-	0	2	2	5	-	0	2	7	8						
Utah	-	0	2	3	1	-	0	1	2	6	-	0	2	8	6						
Wyo.	-	0	0	-	2	-	0	0	-	-	-	0	0	-	2						
PACIFIC	1	4	12	98	117	1	3	12	83	127	1	3	10	67	44						
Alaska	-	0	1	1	2	-	0	2	4	3	U	0	1	U	U						
Calif.	1	3	9	74	89	-	2	6	45	83	-	1	5	35	19						
Hawaii	-	0	2	3	5	-	0	1	4	5	U	0	0	U	U						
Oreg.	-	0	1	3	4	-	0	2	10	21	-	0	3	17	12						
Wash.	-	0	4	17	17	1	0	6	20	15	1	0	10	15	11						
Amer. Samoa	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
C.N.M.I.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-						
Guam	-	0	4	-	17	-	3	6	-	69	-	0	5	-	38						
P.R.	-	0	1	-	15	-	0	2	4	17	N	0	0	N	N						
V.I.	-	0	0	-	-	-	0	5	-	-	-	0	0	-	-						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not reportable.
NN: Not Nationally Notifiable
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Case counts for reporting years 2011 and 2012 are provisional and subject to change.
For further information on interpretation of these data, see http://wwwn.cdc.gov/nndss/document/ProvisionalNationaNotifiableDiseasesSurveillanceData20100927.pdf. 
Data for TB are displayed in Table IV, which appears quarterly.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


