
TABLE II. (Part 10)  Provisional cases of selected notifiable diseases, United States, week ending August 18, 2012 (WEEK 33)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease †, all ages current week
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2012
Streptococcus pneumoniae, invasive disease †, all ages cummulative for 2011
Streptococcus pneumoniae, invasive disease †, age <5 years current week
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2012
Streptococcus pneumoniae, invasive disease †, age <5 years cummulative for 2011
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2012
Syphillis, primary & secondary cummulative for 2011

tab delimited data:
test
UNITED STATES	45	274	803	8,336	11,217	5	21	58	562	771	106	271	323	8,227	8,667						
NEW ENGLAND	-	12	27	399	549	-	1	4	29	31	1	8	23	267	240						
Conn.	-	6	13	200	241	-	0	2	8	6	-	0	13	21	32						
Maine	-	2	7	71	88	-	0	1	2	3	-	0	6	13	11						
Mass.	-	1	4	25	21	-	0	3	14	10	1	6	13	182	152						
N.H.	-	1	6	49	75	-	0	1	4	5	-	0	2	15	13						
R.I.	-	0	5	20	72	-	0	1	1	2	-	1	6	33	27						
Vt.	-	1	4	34	52	-	0	1	-	5	-	0	2	3	5						
MID. ATLANTIC	7	43	157	1,305	1,718	-	2	11	59	85	17	33	47	1,031	1,079						
N.J.	-	9	26	258	471	-	0	2	10	32	-	4	8	102	151						
N.Y. (Upstate)	5	17	108	606	755	-	1	10	34	31	4	4	12	130	110						
N.Y. City	2	13	24	441	492	-	0	3	15	22	5	17	22	503	589						
Pa.	N	0	0	N	N	N	0	0	N	N	8	9	17	296	229						
E.N. CENTRAL	12	61	101	1,781	2,183	1	3	10	113	122	6	28	62	810	1,189						
Ill.	N	0	0	N	N	-	0	0	-	-	3	11	54	308	535						
Ind.	-	13	33	362	526	-	1	2	16	24	2	3	10	125	115						
Mich.	-	12	25	340	478	-	0	3	23	26	-	4	13	115	205						
Ohio	8	23	46	789	851	1	1	6	55	58	-	7	15	221	289						
Wis.	4	9	27	290	328	-	0	2	19	14	1	1	3	41	45						
W.N. CENTRAL	2	12	58	310	429	1	1	3	23	36	-	3	11	70	217						
Iowa	N	0	0	N	N	N	0	0	N	N	-	1	3	30	12						
Kans.	N	0	0	N	N	N	0	0	N	N	-	0	4	9	16						
Minn.	-	8	26	193	334	-	0	3	13	29	-	1	4	26	100						
Mo.	N	0	0	N	N	-	0	0	-	-	-	0	8	-	83						
Nebr.	2	2	8	102	77	1	0	2	9	7	-	0	2	3	6						
N. Dak.	-	0	38	15	18	-	0	2	1	-	-	0	1	2	-						
S. Dak.	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
S. ATLANTIC	13	58	193	1,917	2,770	1	4	21	133	201	34	65	98	2,029	2,136						
Del.	-	1	5	23	35	-	0	0	-	-	-	0	6	24	13						
D.C.	-	1	5	39	35	-	0	1	1	5	5	3	9	119	120						
Fla.	10	20	48	652	946	-	1	8	49	87	3	26	36	809	782						
Ga.	-	17	48	460	784	-	1	6	36	46	12	11	59	363	386						
Md.	1	7	22	222	417	-	0	5	20	31	5	7	15	228	292						
N.C.	N	0	0	N	N	N	0	0	N	N	7	6	21	204	273						
S.C.	2	7	16	252	327	1	0	3	14	20	-	4	11	142	135						
Va.	N	0	0	N	N	-	0	0	-	-	2	3	15	137	133						
W. Va.	-	5	83	269	226	-	0	8	13	12	-	0	2	3	2						
E.S. CENTRAL	1	19	50	602	790	-	2	5	35	55	8	15	32	457	495						
