
TABLE II. (Part 8)  Provisional cases of selected notifiable diseases, United States, week ending October 3, 2009 (WEEK 39)*

column labels in same order that data fields appears in each record below:
Reporting Area
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages current week
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, all ages cummulative for 2008
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years current week
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks median 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years previous 52 weeks maximum 
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2009
Streptococcus pneumoniae, invasive disease, drug resistant †, age <5 years cummulative for 2008
Syphillis, primary & secondary current week
Syphillis, primary & secondary previous 52 weeks median 
Syphillis, primary & secondary previous 52 weeks maximum 
Syphillis, primary & secondary cummulative for 2009
Syphillis, primary & secondary cummulative for 2008

tab delimited data:
test
UNITED STATES	30	60	276	2,109	2,328	6	9	21	324	364	103	266	452	9,797	9,581						
NEW ENGLAND	1	1	48	43	54	-	0	5	3	8	5	5	15	242	232						
Conn.	-	0	48	-	7	-	0	5	-	-	-	1	5	43	23						
Maine	1	0	2	11	15	-	0	1	1	1	-	0	1	2	10						
Mass.	-	0	1	3	-	-	0	1	2	-	5	4	11	172	162						
N.H.	-	0	3	5	-	-	0	0	-	-	-	0	2	13	15						
R.I.	-	0	6	13	19	-	0	1	-	5	-	0	5	12	14						
Vt.	-	0	2	11	13	-	0	0	-	2	-	0	2	-	8						
MID. ATLANTIC	5	3	14	133	239	-	0	3	20	21	26	35	51	1,386	1,258						
N.J.	-	0	0	-	-	-	0	0	-	-	1	3	13	166	169						
N.Y. (Upstate)	2	1	10	59	51	-	0	2	10	6	2	2	8	92	101						
N.Y. City	-	0	4	3	97	-	0	2	-	1	18	22	40	864	792						
Pa.	3	1	8	71	91	-	0	2	10	14	5	7	12	264	196						
E.N. CENTRAL	6	11	41	476	485	1	1	7	67	66	5	23	43	794	911						
Ill.	N	0	0	N	N	N	0	0	N	N	2	8	19	235	369						
Ind.	-	3	32	171	166	-	0	6	24	21	1	2	10	124	105						
Mich.	-	0	2	19	17	-	0	1	2	2	1	4	18	181	145						
Ohio	6	7	18	286	302	1	1	4	41	43	1	6	18	223	249						
Wis.	-	0	0	-	-	-	0	0	-	-	-	1	4	31	43						
W.N. CENTRAL	1	2	161	97	165	-	0	3	20	33	1	6	11	231	316						
Iowa	-	0	0	-	-	-	0	0	-	-	-	0	2	17	15						
Kans.	-	1	5	38	61	-	0	2	13	4	-	0	3	26	24						
Minn.	-	0	156	-	24	-	0	3	-	24	-	1	6	40	80						
