
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending July 27, 1996 (WEEK 30)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1996
AIDS § cummulative for 1995
Chlamydia† cummulative for 1996
Escherichia coli O157:H7 NETSS cummulative for 1996
Escherichia coli O157:H7 PHLIS cummulative for 1996
Gonorrhea cummulative for 1996
Gonorrhea cummulative for 1995
Hepatitis C/NA,NB cummulative for 1996
Hepatitis C/NA,NB cummulative for 1995
Legionellosis cummulative for 1996
Legionellosis cummulative for 1995

tab delimited data:
test
UNITED STATES	34,213	42,080	165,822	1,004	328	151,848	222,508	2,017	2,259	420	691										
NEW ENGLAND	1,391	2,092	9,533	137	21	4,130	4,296	65	75	20	14										
Maine	22	75	-	10	-	24	44	-	-	1	4										
N.H.	42	59	397	12	5	80	69	3	11	-	1										
Vt.	10	16	-	11	6	34	30	25	7	2	-										
Mass.	648	922	3,810	60	10	1,245	1,527	32	55	11	8										
R.I.	94	144	1,158	7	-	292	288	5	2	6	1										
Conn.	575	876	4,168	37	-	2,455	2,338	-	-	N	N										
MID. ATLANTIC	9,450	10,844	22,107	90	26	16,647	24,800	196	240	89	117										
Upstate N.Y.	1,164	1,272	N	55	12	3,460	4,802	163	119	28	30										
N.Y. City	5,299	5,643	9,512	4	-	4,931	10,223	1	1	1	3										
N.J.	1,796	2,544	2,332	31	5	2,526	2,226	-	99	7	19										
Pa.	1,191	1,385	10,263	N	9	5,730	7,549	32	21	53	65										
E.N. CENTRAL	2,777	3,280	23,545	262	95	24,044	44,800	273	181	121	199										
Ohio	622	670	11,474	68	33	8,362	14,376	18	6	52	94										
Ind.	393	335	5,785	30	19	3,827	5,242	7	1	27	45										
Ill.	1,202	1,394	1,447	118	16	9,588	11,203	44	53	9	21										
Mich.	407	667	U	46	27	U	10,202	204	121	26	21										
Wis.	153	214	4,839	N	-	2,267	3,777	-	-	7	18										
W.N. CENTRAL	820	963	13,675	207	78	6,673	11,333	71	40	24	47										
Minn.	157	218	-	75	38	U	1,668	1	2	2	-										
Iowa	57	53	2,305	57	23	595	798	36	7	5	14										
Mo.	402	421	7,208	26	-	4,629	6,483	20	13	6	13										
N. Dak.	8	4	2	8	6	1	17	-	4	-	3										
S. Dak.	8	9	689	7	-	95	111	-	1	2	-										
Nebr.	55	75	885	10	2	159	621	3	9	7	11										
Kans.	133	183	2,586	24	9	1,194	1,635	11	4	2	6										
S. ATLANTIC	8,571	10,712	30,851	50	13	56,632	61,838	141	133	77	109										
Del.	167	191	-	-	1	816	1,206	1	-	7	1										
Md.	1,026	1,416	3,549	N	3	7,410	7,193	1	6	9	20										
D.C.	591	639	N	-	-	2,566	2,595	-	-	6	4										
Va.	546	880	6,240	N	2	5,430	6,170	8	9	12	8										
W. Va.	64	46	-	N	2	276	470	7	26	1	3										
N.C.	464	586	-	14	2	10,819	13,808	30	33	6	23										
S.C.	443	569	-	6	3	6,309	7,209	16	14	4	21										
Ga.	1,288	1,459	7,122	14	-	12,288	11,558	U	15	2	14										
Fla.	3,982	4,926	13,940	13	-	10,718	11,629	78	30	30	15										
E.S. CENTRAL	1,136	1,391	16,621	29	14	17,636	23,135	384	670	30	37										
Ky.	174	179	3,789	5	2	2,325	2,643	17	21	3	8										
Tenn.	444	561	7,271	12	12	6,256	7,717	308	647	14	15										
Ala.	325	375	4,663	7	-	7,448	9,720	3	2	2	5										
Miss.	193	276	U	5	-	1,607	3,055	56	U	11	9										
W.S. CENTRAL	3,320	3,694	10,673	31	5	11,070	30,767	275	158	3	12										
Ark.	145	166	-	9	2	2,220	2,900	3	3	-	5										
La.	787	602	3,891	5	2	4,315	6,925	117	100	-	2										
Okla.	138	173	4,349	4	-	2,707	3,092	69	28	3	3										
Tex.	2,250	2,753	2,433	13	1	1,828	17,850	86	27	-	2										
MOUNTAIN	984	1,328	6,711	77	26	4,264	5,215	370	U	23	82										
Mont.	14	14	-	7	-	15	40	11	10	1	4										
Idaho	23	31	882	18	5	60	76	88	33	-	2										
Wyo.	3	8	350	-	2	16	29	113	115	3	7										
Colo.	301	454	-	26	5	1,043	1,682	31	42	7	30										
N. Mex.	56	111	U	4	-	512	590	38	34	1	4										
Ariz.	287	350	3,631	N	11	2,165	1,903	41	18	7	7										
Utah	104	87	825	12	-	160	131	40	10	2	12										
Nev.	196	273	1,023	10	3	293	764	8	9	2	16										
PACIFIC	5,764	7,776	32,106	121	50	10,752	16,324	242	491	33	74										
Wash.	383	576	5,076	25	5	1,114	1,473	35	122	3	12										
Oreg.	266	256	U	42	17	269	453	4	32	-	-										
Calif.	5,013	6,733	22,672	51	23	8,903	13,655	89	327	28	57										
Alaska	14	50	629	3	-	251	398	2	1	1	-										
Hawaii	88	161	724	N	5	215	345	112	9	1	5										
Guam	4	-	114	N	-	26	74	1	4	-	1										
P.R.	1,057	1,615	N	12	U	167	335	72	125	-	-										
V.I.	14	25	N	N	U	-	-	-	-	-	-										
Amer. Samoa	-	-	-	N	U	-	14	-	-	-	-										
C.N.M.I.	-	-	N	N	U	11	30	-	5	-	-										

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 1995 and 1996 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


