
TABLE II. (Part 3)  Provisional cases of selected notifiable diseases, United States, week ending November 10, 2007 (WEEK 45)*

column labels in same order that data fields appears in each record below:
Reporting Area
Hepatitis (Viral Acute), Type A† current week
Hepatitis (Viral Acute), Type A† previous 52 weeks median 
Hepatitis (Viral Acute), Type A† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type A† cummulative for 2007
Hepatitis (Viral Acute), Type A† cummulative for 2006
Hepatitis (Viral Acute), Type B† current week
Hepatitis (Viral Acute), Type B† previous 52 weeks median 
Hepatitis (Viral Acute), Type B† previous 52 weeks maximum 
Hepatitis (Viral Acute), Type B† cummulative for 2007
Hepatitis (Viral Acute), Type B† cummulative for 2006
Legionellosis current week
Legionellosis previous 52 weeks median 
Legionellosis previous 52 weeks maximum 
Legionellosis cummulative for 2007
Legionellosis cummulative for 2006

tab delimited data:
test
UNITED STATES	15	52	201	2,381	3,048	39	77	405	3,411	3,818	37	42	106	1,995	2,400						
NEW ENGLAND	2	2	6	108	167	-	1	5	65	106	2	2	13	113	159						
Conn.	2	0	3	25	37	-	0	5	28	44	2	0	5	36	46						
Maine	-	0	1	3	8	-	0	2	11	22	-	0	1	5	9						
Mass.	-	1	4	49	80	-	0	1	4	19	-	0	3	21	63						
N.H.	-	0	3	12	22	-	0	1	5	9	-	0	2	8	13						
R.I.	-	0	2	11	12	-	0	3	13	9	-	0	6	34	21						
Vt.	-	0	1	8	8	-	0	1	4	3	-	0	2	9	7						
MID. ATLANTIC	2	8	18	371	347	3	8	21	394	465	8	12	35	626	875						
N.J.	-	2	6	93	97	-	1	8	79	151	-	1	11	76	109						
N.Y. (Upstate)	1	1	11	66	80	2	2	13	87	54	4	4	22	197	298						
N.Y. City	-	3	7	136	111	-	2	6	82	108	-	2	10	98	168						
Pa.	1	2	5	76	59	1	3	8	146	152	4	4	21	255	300						
E.N. CENTRAL	2	5	13	254	314	3	9	23	374	433	7	9	27	456	538						
Ill.	-	2	5	91	94	-	2	6	97	120	-	2	12	82	115						
Ind.	-	0	7	30	24	-	0	21	47	46	-	1	7	47	46						
Mich.	1	1	8	68	107	1	2	8	95	127	2	3	10	131	131						
Ohio	1	1	4	58	48	2	2	7	115	108	5	3	17	186	202						
Wis.	-	0	3	7	41	-	0	3	20	32	-	0	3	10	44						
W.N. CENTRAL	-	2	18	147	122	-	2	15	114	129	2	1	9	86	76						
Iowa	-	1	4	37	11	-	0	3	20	19	-	0	1	9	10						
Kans.	-	0	1	6	26	-	0	2	9	10	-	0	1	3	8						
Minn.	-	0	17	62	17	-	0	13	18	18	-	0	6	23	24						
Mo.	-	0	2	24	42	-	1	5	52	59	-	1	3	36	20						
Nebr.	-	0	2	12	17	-	0	1	10	18	2	0	1	11	9						
N. Dak.	-	0	3	-	-	-	0	1	-	-	-	0	1	-	-						
S. Dak.	-	0	1	6	9	-	0	1	5	5	-	0	1	4	5						
S. ATLANTIC	6	10	21	446	484	9	18	56	842	1,059	15	7	25	332	411						
Del.	-	0	1	7	12	-	0	2	15	46	-	0	2	8	11						
D.C.	-	0	5	14	7	-	0	2	1	7	-	0	2	1	27						
Fla.	4	3	7	137	188	5	7	14	302	361	7	2	10	137	140						
Ga.	-	1	4	63	50	3	2	7	106	182	-	0	2	19	31						
Md.	-	1	5	69	59	1	2	6	98	132	3	1	4	61	95						
N.C.	-	0	11	56	83	-	1	16	120	143	2	1	4	39	33						
S.C.	-	0	4	15	23	-	1	5	53	81	-	0	2	15	5						
Va.	2	1	5	77	56	-	3	8	108	59	2	1	4	40	56						
W. Va.	-	0	2	8	6	-	0	23	39	48	1	0	4	12	13						
E.S. CENTRAL	-	2	5	90	113	-	7	17	307	287	1	2	6	84	94						
Ala.	-	0	3	16	13	-	2	10	108	82	-	0	1	9	9						
Ky.	-	0	2	19	31	-	1	7	61	65	-	1	4	43	39						
Miss.	-	0	4	8	8	-	0	8	25	11	-	0	1	-	4						
Tenn.	-	1	5	47	61	-	3	8	113	129	1	1	4	32	42						
W.S. CENTRAL	-	4	43	188	336	20	17	169	736	777	1	2	16	95	59						
Ark.	-	0	2	10	44	-	1	7	58	69	-	0	3	8	4						
La.	-	0	3	24	27	-	1	4	62	50	-	0	1	3	10						
Okla.	-	0	8	11	6	13	1	38	116	60	-	0	6	5	1						
Tex.	-	3	39	143	259	7	12	135	500	598	1	2	13	79	44						
MOUNTAIN	1	4	15	216	243	2	3	7	145	122	1	2	7	94	111						
Ariz.	-	3	11	154	147	-	1	4	49	-	-	0	5	37	35						
Colo.	1	0	3	22	36	1	0	3	25	32	1	0	2	15	24						
Idaho	-	0	1	4	9	1	0	1	12	12	-	0	1	5	11						
Mont.	-	0	2	9	11	-	0	3	-	2	-	0	1	3	6						
Nev.	-	0	2	9	11	-	1	3	29	33	-	0	2	7	8						
N. Mex.	-	0	2	9	14	-	0	2	10	21	-	0	2	8	5						
Utah	-	0	1	6	13	-	0	4	18	22	-	0	3	16	22						
Wyo.	-	0	1	3	2	-	0	1	2	-	-	0	1	3	-						
PACIFIC	2	13	92	561	922	2	10	106	434	440	-	2	11	109	77						
Alaska	-	0	1	4	1	1	0	1	7	8	-	0	1	-	-						
Calif.	-	10	40	482	875	-	7	31	318	351	-	1	11	79	77						
Hawaii	-	0	2	4	11	-	0	2	7	7	-	0	1	2	-						
Oreg.	1	1	2	27	35	-	1	4	55	74	-	0	1	9	-						
Wash.	1	0	52	44	-	1	1	74	47	-	-	0	3	19	-						
Amer. Samoa	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	-	-	U	U	U	-	-	U	U	U	-	-	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	-	1	10	45	61	-	1	9	44	56	-	0	2	3	1						
V.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting year 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Data for Hepatitis C viral, acute are available in Table I.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


