
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending January 6, 2007 (WEEK 01)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2007
Chlamydia† cummulative for 2006
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2007
Coccidioidomycosis cummulative for 2006
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2007
Cryptosporidiosis cummulative for 2006

tab delimited data:
test
UNITED STATES	6,694	19,219	21,248	6,694	12,805	43	150	367	43	28	15	65	305	15	77						
NEW ENGLAND	327	588	973	327	365	-	0	0	-	-	-	3	39	-	39						
Conn.	6	96	578	6	8	N	0	0	N	N	-	0	36	-	36						
Maine	29	43	65	29	32	N	0	0	N	N	-	0	6	-	2						
Mass.	256	292	604	256	203	-	0	0	-	-	-	1	14	-	1						
N.H.	36	39	71	36	25	-	0	0	-	-	-	1	5	-	-						
R.I.	-	61	107	-	70	-	0	0	-	-	-	0	5	-	-						
Vt.	-	20	41	-	27	N	0	0	N	N	-	0	5	-	-						
MID. ATLANTIC	974	2,410	3,357	974	1,151	-	0	0	-	-	-	9	30	-	11						
N.J.	93	390	566	93	272	-	0	0	-	-	-	0	3	-	1						
N.Y. (Upstate)	152	504	791	152	22	N	0	0	N	N	-	3	13	-	-						
N.Y. City	719	698	1,566	719	363	N	0	0	N	N	-	2	7	-	4						
Pa.	10	786	1,106	10	494	N	0	0	N	N	-	4	17	-	6						
E.N. CENTRAL	868	3,091	3,891	868	2,475	-	1	3	-	1	2	16	109	2	10						
Ill.	-	980	1,408	-	859	-	0	0	-	-	-	2	21	-	2						
Ind.	312	390	484	312	273	N	0	0	N	N	-	1	18	-	-						
Mich.	441	662	1,223	441	336	-	1	3	-	1	-	2	9	-	2						
Ohio	115	620	1,424	115	629	-	0	2	-	-	2	5	33	2	4						
Wis.	-	382	518	-	378	-	0	0	-	-	-	5	53	-	2						
W.N. CENTRAL	170	1,171	1,455	170	655	-	0	1	-	-	-	12	77	-	2						
Iowa	-	157	225	-	145	N	0	0	N	N	-	1	28	-	-						
Kans.	25	146	256	25	1	N	0	0	N	N	-	1	8	-	2						
Minn.	-	237	348	-	90	-	0	0	-	-	-	3	21	-	-						
Mo.	103	451	619	103	308	-	0	1	-	-	-	2	21	-	-						
Nebr.	-	97	176	-	45	N	0	0	N	N	-	1	16	-	-						
N. Dak.	5	33	64	5	18	N	0	0	N	N	-	0	1	-	-						
S. Dak.	37	51	116	37	48	N	0	0	N	N	-	1	7	-	-						
S. ATLANTIC	1,694	3,753	4,977	1,694	2,331	-	0	1	-	-	8	16	68	8	13						
Del.	38	68	107	38	78	N	0	0	N	N	-	0	3	-	-						
D.C.	-	55	139	-	60	-	0	0	-	-	-	0	2	-	-						
Fla.	521	976	1,182	521	652	N	0	0	N	N	5	7	32	5	3						
Ga.	9	700	1,165	9	7	-	0	0	-	-	3	5	13	3	3						
Md.	331	340	500	331	500	-	0	1	-	-	-	0	3	-	1						
N.C.	39	633	1,772	39	191	N	0	0	N	N	-	1	11	-	6						
S.C.	399	338	1,452	399	455	N	0	0	N	N	-	1	13	-	-						
Va.	348	463	712	348	348	N	0	0	N	N	-	1	5	-	-						
W. Va.	9	58	227	9	40	N	0	0	N	N	-	0	3	-	-						
E.S. CENTRAL	222	1,428	1,969	222	879	-	0	0	-	-	2	3	15	2	1						
Ala.	23	412	760	23	198	N	0	0	N	N	-	1	12	-	1						
Ky.	40	162	691	40	162	N	0	0	N	N	1	1	3	1	-						
Miss.	-	359	807	-	148	-	0	0	-	-	-	0	3	-	-						
Tenn.	159	508	604	159	371	N	0	0	N	N	1	1	5	1	-						
W.S. CENTRAL	1,244	2,166	2,678	1,244	1,628	-	0	1	-	-	-	4	44	-	-						
Ark.	124	153	336	124	94	-	0	0	-	-	-	0	2	-	-						
La.	33	214	607	33	185	-	0	1	-	N	-	0	9	-	-						
Okla.	325	243	423	325	115	N	0	0	N	N	-	1	4	-	-						
Tex.	762	1,461	1,897	762	1,234	N	0	0	N	N	-	1	35	-	-						
MOUNTAIN	347	981	1,632	347	954	26	104	202	26	-	1	3	38	1	1						
Ariz.	340	359	881	340	334	26	102	200	26	-	-	0	3	-	1						
Colo.	-	110	254	-	162	N	0	0	N	N	1	1	7	1	-						
Idaho	-	51	253	-	50	N	0	0	N	N	-	0	0	-	-						
Mont.	-	46	143	-	9	N	0	0	N	N	-	0	26	-	-						
Nev.	-	87	397	-	62	-	1	4	-	-	-	0	1	-	-						
N. Mex.	-	191	339	-	281	-	0	3	-	-	-	0	5	-	-						
Utah	-	94	180	-	28	-	1	3	-	-	-	0	3	-	-						
Wyo.	7	27	54	7	28	-	0	1	-	-	-	0	11	-	-						
PACIFIC	848	3,347	3,929	848	2,367	17	44	186	17	27	2	1	7	2	-						
Alaska	23	81	131	23	21	-	0	0	-	-	-	0	1	-	-						
Calif.	609	2,661	3,191	609	1,961	17	44	186	17	27	-	0	0	-	-						
Hawaii	-	101	136	-	92	N	0	0	N	N	-	0	1	-	-						
Oreg.	-	178	309	-	86	N	0	0	N	N	2	1	7	2	-						
Wash.	216	348	604	216	207	N	0	0	N	N	-	0	0	-	-						
Amer. Samoa	U	0	46	U	U	U	0	0	U	U	U	0	0	U	U						
C.N.M.I.	U	0	0	U	U	U	0	0	U	U	U	0	0	U	U						
Guam	-	0	0	-	-	-	0	0	-	-	-	0	0	-	-						
P.R.	95	95	198	95	16	N	0	0	N	N	N	0	0	N	N						
V.I.	U	5	16	U	U	U	0	0	U	U	U	0	0	U	U						

C.N.M.I.: Commonwealth of Northern Mariana Islands.
U: Unavailable.
-: No reported cases.
N: Not notifiable.
Cum: Cumulative year-to-date counts.
Med: Median.
Max: Maximum.

* Incidence data for reporting years 2006 and 2007 are provisional.
Data for HIV/AIDS, AIDS, and TB, when available, are displayed in Table IV, which appears quarterly.

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


