
TABLE II. (Part 9)  Provisional cases of selected notifiable diseases, United States, week ending July 9, 2011 (WEEK 27)*

column labels in same order that data fields appears in each record below:
Reporting Area
Shigellosis current week
Shigellosis previous 52 weeks median 
Shigellosis previous 52 weeks maximum 
Shigellosis cummulative for 2011
Shigellosis cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Confirmed current week
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Confirmed cummulative for 2010
Spotted Fever Rickettsiosis (including RMSF) † Probable current week
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks median 
Spotted Fever Rickettsiosis (including RMSF) † Probable previous 52 weeks maximum 
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2011
Spotted Fever Rickettsiosis (including RMSF) † Probable cummulative for 2010

tab delimited data:
test
UNITED STATES	143	252	742	4,862	6,998	1	2	11	50	69	27	23	245	435	576						
NEW ENGLAND	-	3	20	82	200	-	0	0	-	-	-	0	1	2	1						
Conn.	-	0	18	18	69	-	0	0	-	-	-	0	0	-	-						
Maine	-	0	4	15	3	-	0	0	-	-	-	0	1	-	1						
Mass.	-	2	16	42	112	-	0	0	-	-	-	0	0	-	-						
N.H.	-	0	2	1	5	-	0	0	-	-	-	0	1	1	-						
R.I.	-	0	4	4	10	-	0	0	-	-	-	0	1	1	-						
Vt.	-	0	1	2	1	-	0	0	-	-	-	0	0	-	-						
MID. ATLANTIC	3	15	74	292	942	-	0	1	3	2	-	1	5	12	46						
N.J.	-	3	16	40	216	-	0	0	-	1	-	0	3	-	32						
N.Y. (Upstate)	3	3	18	93	83	-	0	0	-	1	-	0	3	2	2						
N.Y. City	-	4	14	106	167	-	0	0	-	-	-	0	2	5	6						
Pa.	-	4	56	53	476	-	0	1	3	-	-	0	2	5	6						
E.N. CENTRAL	-	16	37	270	987	-	0	1	-	-	-	1	7	24	45						
Ill.	-	6	20	74	611	-	0	1	-	-	-	0	4	14	22						
Ind.	-	1	4	27	29	-	0	1	-	-	-	0	3	8	14						
Mich.	-	4	9	75	130	-	0	0	-	-	-	0	1	-	1						
Ohio	-	4	15	94	171	-	0	0	-	-	-	0	2	2	5						
Wis.	-	0	4	-	46	-	0	0	-	-	-	0	1	-	3						
