
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 30, 2006 (WEEK 52)*

column labels in same order that data fields appears in each record below:
Reporting Area
Chlamydia† current week
Chlamydia† previous 52 weeks median 
Chlamydia† previous 52 weeks maximum 
Chlamydia† cummulative for 2006
Chlamydia† cummulative for 2005
Coccidioidomycosis current week
Coccidioidomycosis previous 52 weeks median 
Coccidioidomycosis previous 52 weeks maximum 
Coccidioidomycosis cummulative for 2006
Coccidioidomycosis cummulative for 2005
Cryptosporidiosis current week
Cryptosporidiosis previous 52 weeks median 
Cryptosporidiosis previous 52 weeks maximum 
Cryptosporidiosis cummulative for 2006
Cryptosporidiosis cummulative for 2005

tab delimited data:
test
UNITED STATES	5,900	19,150	35,170	942,024	976,445	84	151	1,643	8,071	6,544	30	65	594	5,140	8,271						
NEW ENGLAND	500	571	1,550	29,942	33,772	-	0	0	-	-	-	3	39	286	364						
Conn.	-	96	1,214	6,092	11,039	N	0	0	N	N	-	0	36	36	84						
Maine	51	43	65	2,292	2,254	N	0	0	N	N	-	0	6	44	30						
Mass.	334	289	605	15,504	14,411	-	0	0	-	-	-	1	14	88	152						
N.H.	1	39	71	2,001	1,842	-	0	0	-	-	-	1	5	50	40						
R.I.	81	61	107	2,977	3,269	-	0	0	-	-	-	0	6	14	19						
Vt.	33	20	41	1,076	957	N	0	0	N	N	-	0	5	54	39						
MID. ATLANTIC	743	2,409	3,696	119,267	120,379	-	0	0	-	-	2	10	444	584	3,845						
N.J.	-	354	496	16,110	19,152	N	0	0	N	N	-	0	3	11	58						
N.Y. (Upstate)	400	504	1,727	25,146	25,313	N	0	0	N	N	1	3	441	176	3,365						
N.Y. City	-	695	1,566	37,789	38,653	N	0	0	N	N	-	2	7	114	148						
Pa.	343	790	1,106	40,222	37,261	N	0	0	N	N	1	4	17	283	274						
E.N. CENTRAL	1,379	3,116	12,578	154,181	173,619	-	1	3	47	11	4	16	109	1,254	1,637						
Ill.	436	980	1,408	49,472	50,559	-	0	0	-	-	-	2	21	174	160						
Ind.	-	387	483	19,163	20,063	N	0	0	N	N	-	1	18	99	94						
Mich.	857	662	9,888	36,264	38,730	-	1	3	41	11	-	2	9	139	112						
Ohio	56	620	1,424	30,915	43,806	-	0	2	6	-	4	4	33	351	774						
Wis.	30	382	518	18,367	20,461	N	0	0	N	N	-	5	53	491	497						
W.N. CENTRAL	210	1,171	1,455	58,405	58,835	-	0	12	1	16	-	12	77	856	639						
Iowa	71	159	225	8,187	7,390	N	0	0	N	N	-	1	28	175	122						
Kans.	-	150	269	7,027	7,419	N	0	0	N	N	-	1	8	82	40						
Minn.	-	235	348	11,022	12,189	-	0	12	-	15	-	3	22	225	166						
