
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending December 5, 1998 (WEEK 48)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 1998*
AIDS § cummulative for 1997
Chlamydia† cummulative for 1998
Chlamydia† cummulative for 1997
Escherichia coli O157:H7 NETSS cummulative for 1998
Escherichia coli O157:H7 PHLIS cummulative for 1998
Gonorrhea cummulative for 1998
Gonorrhea cummulative for 1997
Hepatitis C/NA,NB cummulative for 1998
Hepatitis C/NA,NB cummulative for 1997

tab delimited data:
test
UNITED STATES	42,564	53,705	512,489	434,652	2,785	1,865	307,483	274,510	4,585	3,224											
NEW ENGLAND	1,688	2,248	16,728	16,604	322	259	4,758	5,464	99	52											
Maine	28	51	959	912	36	-	61	61	-	-											
N.H.	40	39	872	751	44	44	81	89	-	-											
Vt.	19	32	378	396	20	17	34	47	3	3											
Mass.	862	803	7,733	6,738	146	147	2,125	1,938	93	42											
R.I.	118	145	2,113	1,873	12	1	383	398	3	7											
Conn.	621	1,178	4,673	5,934	64	50	2,074	2,931	-	-											
MID. ATLANTIC	11,418	16,079	55,035	52,562	279	70	33,650	35,326	338	297											
Upstate N.Y.	1,323	2,379	N	N	209	-	6,105	6,086	251	220											
N.Y. City	6,564	8,583	31,564	25,282	8	12	14,164	13,342	-	-											
N.J.	2,025	3,119	10,385	9,336	62	48	7,137	6,937	-	-											
Pa.	1,506	1,998	13,086	17,944	N	10	6,244	8,961	87	77											
E.N. CENTRAL	3,063	4,078	82,967	58,868	435	312	60,018	37,820	460	502											
Ohio	640	837	23,752	20,653	121	65	15,309	13,539	8	18											
Ind.	472	485	4,656	8,616	98	49	4,638	5,618	7	12											
Ill.	1,195	1,710	24,936	U	108	58	20,681	U	32	84											
Mich.	578	801	20,247	19,339	108	62	15,335	14,090	413	363											
Wis.	178	245	9,376	10,260	N	78	4,055	4,573	-	25											
W.N. CENTRAL	832	1,099	28,651	30,103	470	384	14,659	13,279	278	58											
Minn.	163	191	6,044	6,154	195	202	2,326	2,185	10	4											
Iowa	63	99	2,063	3,943	93	58	660	1,012	8	27											
Mo.	402	557	11,205	11,178	50	61	8,210	6,833	250	10											
N. Dak.	5	10	849	800	11	15	71	66	-	3											
S. Dak.	15	8	1,446	1,271	33	34	212	151	-	-											
Nebr.	65	90	2,364	2,494	55	-	960	1,094	5	2											
Kans.	119	144	4,680	4,263	33	14	2,220	1,938	5	12											
S. ATLANTIC	11,132	13,315	104,172	86,886	247	155	85,827	85,524	174	231											
Del.	154	211	2,391	55	-	2	1,413	1,183	-	-											
Md.	1,489	1,800	6,735	6,887	35	14	8,910	10,641	18	10											
D.C.	809	1,016	N	N	1	-	3,287	4,028	-	-											
Va.	910	1,113	12,485	10,878	N	42	8,608	8,073	11	25											
W. Va.	79	117	2,400	2,680	13	10	757	847	7	16											
N.C.	752	796	20,316	15,922	54	46	17,491	15,852	20	47											
S.C.	719	746	15,890	11,521	17	12	10,165	10,606	9	37											
Ga.	1,174	1,600	21,118	14,445	73	-	17,782	16,827	9	-											
Fla.	5,046	5,916	22,837	24,498	54	29	17,414	17,467	100	96											
E.S. CENTRAL	1,684	1,901	35,701	32,398	112	39	35,116	32,434	184	330											
Ky.	263	340	5,963	5,816	32	-	3,513	3,723	20	13											
Tenn.	622	738	12,243	11,634	53	33	10,661	10,191	157	220											
Ala.	456	511	9,462	7,815	24	2	12,038	10,949	5	11											
Miss.	343	312	8,033	7,133	3	4	8,904	7,571	2	86											
W.S. CENTRAL	5,140	5,650	74,528	64,612	118	24	45,037	41,887	401	471											
Ark.	189	216	3,665	2,536	11	10	3,640	4,299	10	14											
La.	878	1,016	13,684	9,388	5	7	11,720	9,069	103	213											
Okla.	272	274	8,611	6,783	23	7	4,796	4,405	16	7											
Tex.	3,801	4,144	48,568	45,905	79	-	24,881	24,114	272	237											
MOUNTAIN	1,479	1,548	30,118	27,564	340	236	8,394	7,562	335	301											
Mont.	28	40	1,205	1,092	15	-	44	60	7	21											
Idaho	28	50	1,878	1,519	41	23	163	142	87	71											
Wyo.	3	14	626	571	53	55	29	50	66	73											
Colo.	286	366	7,760	6,686	90	68	2,128	2,112	33	32											
N. Mex.	202	164	3,565	3,553	19	20	858	808	92	59											
Ariz.	589	375	10,243	9,916	21	26	3,717	3,385	8	25											
Utah	128	140	2,018	1,617	79	21	215	253	23	5											
Nev.	215	399	2,823	2,610	22	23	1,240	752	19	15											
PACIFIC	6,128	7,787	84,589	65,055	462	386	20,024	15,214	2,316	982											
Wash.	390	608	10,236	8,510	105	125	1,827	1,773	22	26											
Oreg.	166	284	5,502	4,569	102	98	807	684	5	3											
Calif.	5,396	6,757	64,912	48,921	248	147	16,656	11,949	2,234	792											
Alaska	17	46	1,687	1,409	7	-	288	344	1	-											
Hawaii	159	92	2,252	1,646	N	16	446	464	54	161											
Guam	1	2	201	193	N	-	24	27	-	-											
P.R.	1,602	1,974	U	U	6	U	342	515	-	-											
V.I.	31	94	N	N	N	U	U	U	U	U											
Amer. Samoa	-	-	U	U	N	U	U	U	U	U											
C.N.M.I.	-	1	N	N	N	U	28	23	-	2											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting year 1998 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


