
TABLE II. (Part 1)  Provisional cases of selected notifiable diseases, United States, week ending August 10, 2002 (WEEK 32)*

column labels in same order that data fields appears in each record below:
Reporting Area
AIDS § cummulative for 2002
AIDS § cummulative for 2001
Chlamydia† cummulative for 2002
Chlamydia† cummulative for 2001
Cryptosporidiosis cummulative for 2002
Cryptosporidiosis cummulative for 2001
Escherichia coli O157:H7 cummulative for 2002
Escherichia coli O157:H7 cummulative for 2001
Escherichia coli Shiga toxin positive, serogroup non-0157 cummulative for 2002
Escherichia coli Shiga toxin positive, serogroup non-0157 cummulative for 2001

tab delimited data:
test
UNITED STATES	24,713	23,760	446,688	464,685	1,262	1,693	1,432	1,505	64	66											
NEW ENGLAND	1,011	845	15,670	13,550	77	72	140	148	19	26											
Maine	23	22	946	723	3	7	19	17	2	-											
N.H.	20	16	988	832	16	3	15	20	-	3											
Vt.	8	10	509	367	17	20	4	10	-	1											
Mass.	519	479	6,277	5,343	22	31	65	74	6	7											
R.I.	71	61	1,685	1,734	13	3	5	6	-	-											
Conn.	370	257	5,265	4,551	6	8	32	21	11	15											
MID. ATLANTIC	5,619	6,282	45,008	50,081	153	179	105	113	-	-											
Upstate N.Y.	404	976	9,738	8,130	50	52	84	67	-	-											
N.Y. City	3,210	3,338	17,252	18,597	68	73	6	11	-	-											
N.J.	925	1,070	4,995	7,990	8	9	15	35	-	-											
Pa.	1,080	898	13,023	15,364	27	45	N	N	-	-											
E.N. CENTRAL	2,494	1,689	77,212	85,474	333	760	345	379	5	4											
Ohio	453	300	19,801	22,056	79	86	68	82	4	2											
Ind.	347	197	9,817	9,429	27	39	34	49	-	-											
Ill.	1,170	776	18,911	25,986	43	291	92	106	-	-											
Mich.	398	322	19,185	18,076	62	93	60	40	1	2											
Wis.	126	94	9,498	9,927	122	251	91	102	-	-											
W.N. CENTRAL	421	504	25,141	23,479	150	165	231	207	7	6											
Minn.	90	92	5,691	4,796	68	76	82	78	5	4											
Iowa	54	54	2,765	2,791	16	38	55	35	-	-											
Mo.	189	233	8,924	8,480	19	25	36	31	N	N											
N. Dak.	1	1	607	618	6	7	3	9	-	-											
S. Dak.	3	18	1,302	969	5	6	20	13	1	1											
Nebr.	43	51	1,857	2,123	26	13	16	26	1	1											
Kans.	41	55	3,995	3,702	10	-	19	15	-	-											
S. ATLANTIC	7,537	7,131	86,149	90,371	187	205	134	119	19	16											
Del.	131	142	1,598	1,755	2	2	4	1	-	-											
Md.	1,066	899	9,161	9,205	13	28	10	9	-	-											
D.C.	371	507	2,054	2,019	4	9	-	-	-	-											
Va.	538	593	9,894	11,790	7	15	28	32	2	2											
W. Va.	58	50	1,442	1,444	2	1	2	4	-	-											
N.C.	555	494	15,018	13,684	23	19	23	27	-	-											
S.C.	547	434	7,779	9,373	2	3	1	10	-	-											
Ga.	1,160	852	15,586	18,915	87	86	44	20	9	7											
Fla.	3,111	3,160	23,617	22,186	47	42	22	16	8	7											
E.S. CENTRAL	1,128	1,075	29,972	30,470	83	28	57	76	-	-											
Ky.	173	219	5,234	5,404	3	3	14	37	-	-											
Tenn.	483	333	9,773	9,154	43	6	24	23	-	-											
Ala.	197	260	8,506	8,412	33	10	13	10	-	-											
Miss.	275	263	6,459	7,500	4	9	6	6	-	-											
W.S. CENTRAL	2,696	2,406	65,637	65,870	18	50	19	130	-	-											
Ark.	163	123	3,893	4,653	6	5	5	5	-	-											
La.	693	548	11,641	10,941	4	7	1	5	-	-											
Okla.	133	128	7,016	6,590	8	7	13	17	-	-											
Tex.	1,707	1,607	43,087	43,686	-	31	-	103	-	-											
MOUNTAIN	790	843	28,267	27,402	92	77	154	139	9	8											
Mont.	8	13	1,333	1,240	4	6	10	8	-	-											
Idaho	18	16	1,512	1,138	18	8	12	18	2	2											
Wyo.	6	2	546	492	6	1	4	5	1	-											
Colo.	157	184	8,455	7,915	28	23	51	55	2	4											
N. Mex.	53	75	3,957	3,651	15	14	4	9	3	2											
Ariz.	327	336	8,789	8,946	12	4	18	16	1	-											
Utah	43	71	1,417	1,032	6	17	41	20	-	-											
Nev.	178	146	2,258	2,988	3	4	14	8	-	-											
PACIFIC	3,017	2,985	73,632	77,988	169	157	247	194	5	6											
Wash.	302	325	8,680	8,312	24	U	62	52	-	-											
Oreg.	216	119	4,194	4,442	26	18	56	27	5	6											
Calif.	2,416	2,489	55,999	61,200	118	135	99	102	-	-											
Alaska	17	14	2,155	1,672	-	1	5	3	-	-											
Hawaii	66	38	2,604	2,362	1	3	25	10	-	-											
Guam	2	8	-	253	-	-	N	N	-	-											
P.R.	668	732	1,635	1,628	-	-	-	1	-	-											
V.I.	66	2	98	113	-	-	-	-	-	-											
Amer. Samoa	U	U	U	U	U	U	U	U	U	U											
C.N.M.I.	2	U	122	U	-	U	-	U	-	U											

N: Not notifiable
U: Unavailable
-: No reported cases
C.N.M.I.: Commonwealth of Northern Mariana Islands.

* Incidence data for reporting years 2001 and 2002 are provisional and cumulative (year-to-date).

† Chlamydia refers to genital infections caused by Chlamydia trachomatis.

§ Updated monthly from reports to the Division of HIV/AIDS Prevention, National Center for HIV, STD, and TB Prevention. 


MMWR web application provided by CDC WONDER; http://wonder.cdc.gov


